Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
3,3,1,4,,,,,,,JUVENTUS,home,,,8,1,,,0,0,0,0,30,28,6,5,12,0,1,,,0,0,25,26,18,19,4,3,0,0,LECCE,2004-05,6,9,3,4,3,5,0,0
3,3,4,1,,,,,,,LECCE,away,,,1,8,,,0,0,0,0,28,30,5,6,12,1,0,,,0,0,26,25,19,18,3,4,0,0,JUVENTUS,2004-05,9,6,4,3,5,3,0,0
1,0,3,0,,,,,,,SIENA,home,,,8,5,,,0,0,0,0,15,17,0,2,12,2,1,,,0,0,14,12,10,15,7,9,0,0,MILAN,2004-05,20,10,9,2,11,8,0,0
0,1,0,3,,,,,,,MILAN,away,,,5,8,,,0,0,0,0,17,15,2,0,12,1,2,,,0,0,12,14,15,10,9,7,0,0,SIENA,2004-05,10,20,2,9,8,11,0,0
2,2,9,4,,,,,,,SAMPDORIA,home,,,6,12,,,0,0,0,0,17,18,0,1,12,2,0,,,0,0,49,28,47,27,3,3,0,0,PALERMO,2004-05,12,11,7,8,5,3,0,0
2,2,4,9,,,,,,,PALERMO,away,,,12,6,,,0,0,0,0,18,17,1,0,12,0,2,,,0,0,28,49,27,47,3,3,0,0,SAMPDORIA,2004-05,11,12,8,7,3,5,0,0
2,2,0,1,,,,,,,CHIEVOVERONA,home,,,8,7,,,0,0,1,0,20,21,3,7,12,2,2,,,0,0,4,3,3,4,4,2,0,0,PARMA,2004-05,5,11,1,5,4,6,0,0
2,2,1,0,,,,,,,PARMA,away,,,7,8,,,0,0,0,1,21,20,7,3,12,2,2,,,0,0,3,4,4,3,2,4,0,0,CHIEVOVERONA,2004-05,11,5,5,1,6,4,0,0
3,3,0,0,,,,,,,ROMA,home,,,6,1,,,0,0,1,0,28,24,3,4,12,1,0,,,0,0,4,11,12,4,2,2,0,0,REGGINA,2004-05,7,9,4,7,3,2,0,0
3,3,0,0,,,,,,,REGGINA,away,,,1,6,,,0,0,0,1,24,28,4,3,12,0,1,,,0,0,11,4,4,12,2,2,0,0,ROMA,2004-05,9,7,7,4,2,3,0,0
1,3,3,1,,,,,,,MESSINA,home,,,11,5,,,0,0,0,0,22,16,3,0,12,1,1,,,0,0,15,15,14,14,2,7,0,0,UDINESE,2004-05,16,8,8,5,8,3,0,0
3,1,1,3,,,,,,,UDINESE,away,,,5,11,,,0,0,0,0,16,22,0,3,12,1,1,,,0,0,15,15,14,14,7,2,0,0,MESSINA,2004-05,8,16,5,8,3,8,0,0
3,2,5,1,0,0,0,0,0,0,UDINESE,home,0,0,7,4,0,0,0,0,0,0,17,17,1,4,13,1,2,0,0,0,0,2,10,10,2,2,7,0,0,LIVORNO,2004-05,15,11,7,7,8,4,0,0
2,3,1,5,0,0,0,0,0,0,LIVORNO,away,0,0,4,7,0,0,0,0,0,0,17,17,4,1,13,2,1,0,0,0,0,10,2,2,10,7,2,0,0,UDINESE,2004-05,11,15,7,7,4,8,0,0
1,2,1,8,3,6,4,2,8,13,ROMA,home,0,3,3,5,10,8,0,0,0,0,17,22,3,3,13,0,4,12,8,0,0,13,11,10,13,1,0,0,0,SIENA,2004-05,4,9,4,4,0,5,0,0
2,1,8,1,6,3,2,4,13,8,SIENA,away,3,0,5,3,8,10,0,0,0,0,22,17,3,3,13,4,0,8,12,0,0,11,13,13,10,0,1,0,0,ROMA,2004-05,9,4,4,4,5,0,0,0
0,2,0,0,0,0,0,0,0,0,REGGINA,home,0,0,3,5,0,0,1,0,0,0,15,17,2,6,13,0,1,0,0,0,0,7,5,6,5,4,3,0,0,ATALANTA,2004-05,9,7,6,2,3,5,0,0
2,0,0,0,0,0,0,0,0,0,ATALANTA,away,0,0,5,3,0,0,0,1,0,0,17,15,6,2,13,1,0,0,0,0,0,5,7,5,6,3,4,0,0,REGGINA,2004-05,7,9,2,6,5,3,0,0
3,1,2,1,0,0,0,0,0,0,LECCE,home,0,0,8,5,0,0,0,0,0,0,19,15,6,3,13,0,0,0,0,1,0,4,7,7,4,11,6,0,0,BOLOGNA,2004-05,11,15,4,4,7,11,0,0
1,3,1,2,0,0,0,0,0,0,BOLOGNA,away,0,0,5,8,0,0,0,0,0,0,15,19,3,6,13,0,0,0,0,0,1,7,4,4,7,6,11,0,0,LECCE,2004-05,15,11,4,4,11,7,0,0
2,2,0,2,0,0,0,0,0,0,PALERMO,home,0,0,7,5,0,0,0,0,0,0,18,23,3,0,13,0,2,0,0,0,0,18,10,11,19,3,6,0,0,BRESCIA,2004-05,11,9,5,4,6,5,0,0
2,2,2,0,0,0,0,0,0,0,BRESCIA,away,0,0,5,7,0,0,0,0,0,0,23,18,0,3,13,2,0,0,0,0,0,10,18,19,11,6,3,0,0,PALERMO,2004-05,9,11,4,5,5,6,0,0
2,2,4,3,0,0,0,0,0,0,MILAN,home,0,0,3,8,0,0,0,0,0,0,21,19,0,5,13,0,1,0,0,2,0,12,10,9,10,4,5,0,0,CHIEVOVERONA,2004-05,11,12,4,7,7,5,0,0
2,2,3,4,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,8,3,0,0,0,0,0,0,19,21,5,0,13,1,0,0,0,0,2,10,12,10,9,5,4,0,0,MILAN,2004-05,12,11,7,4,5,7,0,0
2,1,1,4,0,0,0,0,0,0,CAGLIARI,home,0,0,8,5,0,0,0,0,1,0,18,15,2,2,13,2,3,0,0,1,0,11,12,13,11,3,4,1,0,LAZIO,2004-05,9,9,2,3,7,6,0,0
1,2,4,1,0,0,0,0,0,0,LAZIO,away,0,0,5,8,0,0,0,0,0,1,15,18,2,2,13,3,2,0,0,0,1,12,11,11,13,4,3,0,1,CAGLIARI,2004-05,9,9,3,2,6,7,0,0
2,4,0,0,0,0,0,0,0,0,FIORENTINA,home,0,0,5,5,0,0,0,0,0,0,22,21,3,1,13,1,1,0,0,0,0,17,24,18,13,6,9,1,0,MESSINA,2004-05,13,8,4,1,9,7,0,0
4,2,0,0,0,0,0,0,0,0,MESSINA,away,0,0,5,5,0,0,0,0,0,0,21,22,1,3,13,1,1,0,0,0,0,24,17,13,18,9,6,0,1,FIORENTINA,2004-05,8,13,1,4,7,9,0,0
3,2,0,3,0,0,0,0,0,0,PARMA,home,0,0,5,2,0,0,0,0,0,1,26,25,5,5,13,1,0,0,0,1,0,19,18,14,12,2,2,1,0,SAMPDORIA,2004-05,8,6,4,4,4,2,0,0
2,3,3,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,2,5,0,0,0,0,1,0,25,26,5,5,13,0,1,0,0,0,1,18,19,12,14,2,2,0,1,PARMA,2004-05,6,8,4,4,2,4,0,0
3,2,3,6,2,4,4,2,9,11,JUVENTUS,home,1,4,4,7,15,10,0,0,0,0,21,20,0,1,13,2,2,12,13,0,0,13,12,9,15,2,3,0,1,INTER,2004-05,6,5,1,2,5,3,0,0
2,3,6,3,4,2,2,4,11,9,INTER,away,4,1,7,4,10,15,0,0,0,0,20,21,1,0,13,2,2,13,12,0,0,12,13,15,9,3,2,1,0,JUVENTUS,2004-05,5,6,2,1,3,5,0,0
1,0,1,8,0,0,0,0,0,0,MILAN,home,0,0,2,6,0,0,0,0,0,0,15,17,3,7,14,1,2,0,0,0,2,8,11,10,8,2,5,0,0,PARMA,2004-05,7,10,1,4,6,6,0,0
0,1,8,1,0,0,0,0,0,0,PARMA,away,0,0,6,2,0,0,0,0,0,0,17,15,7,3,14,2,1,0,0,2,0,11,8,8,10,5,2,0,0,MILAN,2004-05,10,7,4,1,6,6,0,0
0,2,6,4,5,2,7,11,11,5,MESSINA,home,2,1,7,2,13,22,0,0,1,0,14,19,0,3,14,5,0,17,16,1,0,14,18,17,15,1,6,0,1,INTER,2004-05,12,3,2,2,10,1,0,0
2,0,4,6,2,5,11,7,5,11,INTER,away,1,2,2,7,22,13,0,0,0,1,19,14,3,0,14,0,5,16,17,0,1,18,14,15,17,6,1,1,0,MESSINA,2004-05,3,12,2,2,1,10,0,0
1,2,1,1,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,6,9,0,0,0,0,0,0,12,17,1,2,14,4,2,0,0,0,0,14,11,6,8,4,1,1,0,CAGLIARI,2004-05,8,14,3,8,5,6,0,0
2,1,1,1,0,0,0,0,0,0,CAGLIARI,away,0,0,9,6,0,0,0,0,0,0,17,12,2,1,14,2,4,0,0,0,0,11,14,8,6,1,4,0,1,CHIEVOVERONA,2004-05,14,8,8,3,6,5,0,0
2,4,1,0,0,0,0,0,0,0,BOLOGNA,home,0,0,5,5,0,0,0,0,0,0,20,15,1,3,14,1,0,0,0,2,0,3,3,3,3,3,8,0,0,FIORENTINA,2004-05,14,9,3,6,11,3,0,0
4,2,0,1,0,0,0,0,0,0,FIORENTINA,away,0,0,5,5,0,0,0,0,0,0,15,20,3,1,14,0,1,0,0,0,2,3,3,3,3,8,3,0,0,BOLOGNA,2004-05,9,14,6,3,3,11,0,0
2,2,4,3,0,0,0,0,0,0,LAZIO,home,0,0,9,4,0,0,0,0,0,0,16,16,2,6,14,2,1,0,0,1,0,8,8,9,7,0,8,0,0,JUVENTUS,2004-05,17,6,6,5,11,1,0,0
2,2,3,4,0,0,0,0,0,0,JUVENTUS,away,0,0,4,9,0,0,0,0,0,0,16,16,6,2,14,1,2,0,0,0,1,8,8,7,9,8,0,0,0,LAZIO,2004-05,6,17,5,6,1,11,0,0
2,2,2,1,0,0,0,0,0,0,LIVORNO,home,0,0,11,4,0,0,0,0,0,0,18,17,2,2,14,3,2,0,0,1,0,40,26,17,24,1,3,1,0,LECCE,2004-05,14,7,7,4,7,3,0,0
2,2,1,2,0,0,0,0,0,0,LECCE,away,0,0,4,11,0,0,0,0,0,0,17,18,2,2,14,2,3,0,0,0,1,26,40,24,17,3,1,0,1,LIVORNO,2004-05,7,14,4,7,3,7,0,0
2,4,1,0,0,0,0,0,0,0,ATALANTA,home,0,0,7,6,0,0,0,0,0,0,22,15,3,2,14,1,0,0,0,0,0,9,7,16,8,3,4,0,1,PALERMO,2004-05,13,9,8,6,5,3,0,0
4,2,0,1,0,0,0,0,0,0,PALERMO,away,0,0,6,7,0,0,0,0,0,0,15,22,2,3,14,0,1,0,0,0,0,7,9,8,16,4,3,1,0,ATALANTA,2004-05,9,13,6,8,3,5,0,0
1,1,2,1,0,0,0,0,0,0,BRESCIA,home,0,0,8,3,0,0,0,0,0,0,20,16,1,3,14,1,3,0,0,0,0,20,18,14,12,2,5,0,0,REGGINA,2004-05,13,11,7,6,6,5,0,0
1,1,1,2,0,0,0,0,0,0,REGGINA,away,0,0,3,8,0,0,0,0,0,0,16,20,3,1,14,3,1,0,0,0,0,18,20,12,14,5,2,0,0,BRESCIA,2004-05,11,13,6,7,5,6,0,0
2,1,6,3,0,0,0,0,0,0,SIENA,home,0,0,6,9,0,0,1,0,0,0,11,26,2,4,14,1,0,0,0,0,1,8,16,12,12,2,7,0,0,UDINESE,2004-05,15,8,7,5,8,3,0,0
1,2,3,6,0,0,0,0,0,0,UDINESE,away,0,0,9,6,0,0,0,1,0,0,26,11,4,2,14,0,1,0,0,1,0,16,8,12,12,7,2,0,0,SIENA,2004-05,8,15,5,7,3,8,0,0
3,2,3,2,14,7,3,6,11,7,SAMPDORIA,home,2,2,8,5,19,21,0,0,0,0,12,21,1,1,14,1,1,13,15,0,0,20,14,12,16,1,0,1,0,ROMA,2004-05,2,3,2,1,0,2,0,0
2,3,2,3,7,14,6,3,7,11,ROMA,away,2,2,5,8,21,19,0,0,0,0,21,12,1,1,14,1,1,15,13,0,0,14,20,16,12,0,1,0,1,SAMPDORIA,2004-05,3,2,1,2,2,0,0,0
2,3,0,1,0,0,0,0,0,0,UDINESE,home,0,0,7,1,0,0,0,0,0,0,18,19,2,4,15,0,1,0,0,0,0,1,2,7,3,5,4,0,0,ATALANTA,2004-05,10,6,6,0,4,6,0,0
3,2,1,0,0,0,0,0,0,0,ATALANTA,away,0,0,1,7,0,0,0,0,0,0,19,18,4,2,15,1,0,0,0,0,0,2,1,3,7,4,5,0,0,UDINESE,2004-05,6,10,0,6,6,4,0,0
0,2,4,3,3,8,7,6,11,8,LECCE,home,2,5,7,3,21,18,0,0,0,0,23,18,7,1,15,3,3,20,9,0,0,15,14,20,19,2,2,1,0,LAZIO,2004-05,7,4,3,0,4,4,0,0
2,0,3,4,8,3,6,7,8,11,LAZIO,away,5,2,3,7,18,21,0,0,0,0,18,23,1,7,15,3,3,9,20,0,0,14,15,19,20,2,2,0,1,LECCE,2004-05,4,7,0,3,4,4,0,0
1,2,0,0,0,0,0,0,0,0,ROMA,home,0,0,10,8,0,0,0,0,0,0,14,22,3,1,15,0,1,0,0,0,0,5,5,10,1,3,1,0,1,BRESCIA,2004-05,9,7,8,3,1,4,0,0
2,1,0,0,0,0,0,0,0,0,BRESCIA,away,0,0,8,10,0,0,0,0,0,0,22,14,1,3,15,1,0,0,0,0,0,5,5,1,10,1,3,1,0,ROMA,2004-05,7,9,3,8,4,1,0,0
3,1,0,0,0,0,0,0,0,0,PALERMO,home,0,0,4,2,0,0,0,0,0,0,19,20,2,1,15,2,1,0,0,0,0,4,5,2,6,5,6,0,0,CHIEVOVERONA,2004-05,10,9,2,3,8,6,0,0
1,3,0,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,2,4,0,0,0,0,0,0,20,19,1,2,15,1,2,0,0,0,0,5,4,6,2,6,5,0,0,PALERMO,2004-05,9,10,3,2,6,8,0,0
1,2,1,2,0,0,0,0,0,0,PARMA,home,0,0,4,6,0,0,0,0,0,0,18,17,4,4,15,2,0,0,0,0,0,4,12,12,4,3,2,0,0,LIVORNO,2004-05,10,6,6,3,4,3,0,0
2,1,2,1,0,0,0,0,0,0,LIVORNO,away,0,0,6,4,0,0,0,0,0,0,17,18,4,4,15,0,2,0,0,0,0,12,4,4,12,2,3,0,0,PARMA,2004-05,6,10,3,6,3,4,0,0
1,0,4,1,0,0,0,0,0,0,FIORENTINA,home,0,0,4,3,0,0,0,0,0,0,15,16,3,1,15,6,0,0,0,0,0,13,11,15,18,1,5,1,0,MILAN,2004-05,17,8,7,7,10,1,0,0
0,1,1,4,0,0,0,0,0,0,MILAN,away,0,0,3,4,0,0,0,0,0,0,16,15,1,3,15,0,6,0,0,0,0,11,13,18,15,5,1,0,1,FIORENTINA,2004-05,8,17,7,7,1,10,0,0
3,2,1,2,0,0,0,0,0,0,CAGLIARI,home,0,0,8,3,0,0,0,1,1,0,23,16,1,2,15,3,2,0,0,0,1,29,25,23,22,2,6,0,0,REGGINA,2004-05,17,9,8,4,9,5,0,0
2,3,2,1,0,0,0,0,0,0,REGGINA,away,0,0,3,8,0,0,1,0,0,1,16,23,2,1,15,2,3,0,0,1,0,25,29,22,23,6,2,0,0,CAGLIARI,2004-05,9,17,4,8,5,9,0,0
3,3,3,4,0,0,0,0,0,0,INTER,home,0,0,1,5,0,0,0,0,1,0,17,10,1,2,15,2,2,0,0,0,0,10,16,12,10,7,2,0,2,SIENA,2004-05,7,16,3,7,4,9,0,0
3,3,4,3,0,0,0,0,0,0,SIENA,away,0,0,5,1,0,0,0,0,0,1,10,17,2,1,15,2,2,0,0,0,0,16,10,10,12,2,7,2,0,INTER,2004-05,16,7,7,3,9,4,0,0
2,4,4,4,0,0,0,0,0,0,MESSINA,home,0,0,4,1,0,0,0,0,0,0,22,15,1,1,15,1,0,0,0,1,0,10,10,11,15,4,5,0,0,SAMPDORIA,2004-05,16,8,9,4,7,4,0,0
4,2,4,4,0,0,0,0,0,0,SAMPDORIA,away,0,0,1,4,0,0,0,0,0,0,15,22,1,1,15,0,1,0,0,0,1,10,10,15,11,5,4,0,0,MESSINA,2004-05,8,16,4,9,4,7,0,0
3,1,2,2,5,6,8,7,11,15,JUVENTUS,home,1,0,2,6,10,17,0,0,0,0,25,25,4,0,15,0,1,21,25,0,1,18,18,15,16,2,2,0,0,BOLOGNA,2004-05,3,7,1,4,2,3,0,0
1,3,2,2,6,5,7,8,15,11,BOLOGNA,away,0,1,6,2,17,10,0,0,0,0,25,25,0,4,15,1,0,25,21,1,0,18,18,16,15,2,2,0,0,JUVENTUS,2004-05,7,3,4,1,3,2,0,0
1,0,0,3,5,8,6,5,3,12,MILAN,home,4,5,1,9,12,19,0,0,0,0,16,25,1,5,16,0,0,19,18,0,0,24,19,12,23,1,0,0,0,JUVENTUS,2004-05,1,3,1,2,0,1,0,0
0,1,3,0,8,5,5,6,12,3,JUVENTUS,away,5,4,9,1,19,12,0,0,0,0,25,16,5,1,16,0,0,18,19,0,0,19,24,23,12,0,1,0,0,MILAN,2004-05,3,1,2,1,1,0,0,0
4,3,4,8,0,0,0,0,0,0,REGGINA,home,0,0,1,8,0,0,0,0,0,1,25,26,0,1,16,2,0,0,0,0,0,15,8,8,14,6,3,1,1,BOLOGNA,2004-05,7,9,2,3,5,6,0,0
3,4,8,4,0,0,0,0,0,0,BOLOGNA,away,0,0,8,1,0,0,0,0,1,0,26,25,1,0,16,0,2,0,0,0,0,8,15,14,8,3,6,1,1,REGGINA,2004-05,9,7,3,2,6,5,0,0
1,2,7,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,5,2,0,0,1,0,0,1,19,14,2,1,16,2,0,0,0,1,0,6,10,10,6,0,4,0,0,FIORENTINA,2004-05,15,1,8,1,7,0,0,0
2,1,0,7,0,0,0,0,0,0,FIORENTINA,away,0,0,2,5,0,0,0,1,1,0,14,19,1,2,16,0,2,0,0,0,1,10,6,6,10,4,0,0,0,CHIEVOVERONA,2004-05,1,15,1,8,0,7,0,0
1,2,1,0,0,0,0,0,0,0,BRESCIA,home,0,0,8,3,0,0,0,0,0,0,18,24,3,2,16,1,0,0,0,0,0,14,15,14,17,4,6,0,0,INTER,2004-05,14,12,7,8,7,4,0,0
2,1,0,1,0,0,0,0,0,0,INTER,away,0,0,3,8,0,0,0,0,0,0,24,18,2,3,16,0,1,0,0,0,0,15,14,17,14,6,4,0,0,BRESCIA,2004-05,12,14,8,7,4,7,0,0
0,3,2,2,0,0,0,0,0,0,SAMPDORIA,home,0,0,8,2,0,0,0,0,1,0,19,15,2,9,16,1,4,0,0,0,0,34,26,15,20,4,4,0,1,LECCE,2004-05,19,10,14,2,5,8,0,0
3,0,2,2,0,0,0,0,0,0,LECCE,away,0,0,2,8,0,0,0,0,0,1,15,19,9,2,16,4,1,0,0,0,0,26,34,20,15,4,4,1,0,SAMPDORIA,2004-05,10,19,2,14,8,5,0,0
0,2,4,1,0,0,0,0,0,0,LIVORNO,home,0,0,9,9,0,0,0,0,0,0,18,14,3,0,16,1,1,0,0,0,0,11,14,6,17,5,4,0,0,SIENA,2004-05,13,12,8,6,5,6,0,0
2,0,1,4,0,0,0,0,0,0,SIENA,away,0,0,9,9,0,0,0,0,0,0,14,18,0,3,16,1,1,0,0,0,0,14,11,17,6,4,5,0,0,LIVORNO,2004-05,12,13,6,8,6,5,0,0
2,1,4,1,0,0,0,0,0,0,PARMA,home,0,0,8,5,0,0,0,1,0,0,18,15,8,2,16,5,1,0,0,1,0,12,16,14,9,6,4,0,0,ROMA,2004-05,14,8,4,1,10,7,0,0
1,2,1,4,0,0,0,0,0,0,ROMA,away,0,0,5,8,0,0,1,0,0,0,15,18,2,8,16,1,5,0,0,0,1,16,12,9,14,4,6,0,0,PARMA,2004-05,8,14,1,4,7,10,0,0
1,1,1,1,0,0,0,0,0,0,LAZIO,home,0,0,3,6,0,0,0,0,0,1,8,20,0,1,16,3,0,0,0,0,0,4,2,1,3,4,9,1,0,UDINESE,2004-05,15,8,2,4,13,4,0,0
1,1,1,1,0,0,0,0,0,0,UDINESE,away,0,0,6,3,0,0,0,0,1,0,20,8,1,0,16,0,3,0,0,0,0,2,4,3,1,9,4,0,1,LAZIO,2004-05,8,15,4,2,4,13,0,0
4,3,5,1,1,5,8,8,16,8,CAGLIARI,home,2,0,4,3,11,12,0,0,0,0,21,24,1,4,16,3,0,17,21,0,1,14,20,16,15,2,0,0,0,PALERMO,2004-05,5,6,3,3,2,3,0,0
3,4,1,5,5,1,8,8,8,16,PALERMO,away,0,2,3,4,12,11,0,0,0,0,24,21,4,1,16,0,3,21,17,1,0,20,14,15,16,0,2,0,0,CAGLIARI,2004-05,6,5,3,3,3,2,0,0
0,1,0,0,0,0,0,0,0,0,ATALANTA,home,0,0,9,0,0,0,0,0,0,0,24,19,2,1,16,1,0,0,0,0,0,34,30,25,23,2,7,0,0,MESSINA,2004-05,14,5,6,3,8,2,0,0
1,0,0,0,0,0,0,0,0,0,MESSINA,away,0,0,0,9,0,0,0,0,0,0,19,24,1,2,16,0,1,0,0,0,0,30,34,23,25,7,2,0,0,ATALANTA,2004-05,5,14,3,6,2,8,0,0
4,2,0,0,,,,,,,FIORENTINA,home,,,2,1,,,,,0,0,22,21,2,2,17,1,0,,,0,0,12,11,9,12,4,3,0,0,ATALANTA,2004-05,9,4,5,0,4,4,0,0
2,4,0,0,,,,,,,ATALANTA,away,,,1,2,,,,,0,0,21,22,2,2,17,0,1,,,0,0,11,12,12,9,3,4,0,0,FIORENTINA,2004-05,4,9,0,5,4,4,0,0
4,2,1,1,,,,,,,BOLOGNA,home,,,10,0,,,,,0,1,22,30,3,0,17,1,1,,,0,0,1,3,3,0,2,7,1,0,BRESCIA,2004-05,16,5,8,2,8,3,0,0
2,4,1,1,,,,,,,BRESCIA,away,,,0,10,,,,,1,0,30,22,0,3,17,1,1,,,0,0,3,1,0,3,7,2,0,1,BOLOGNA,2004-05,5,16,2,8,3,8,0,0
2,3,5,0,,,,,,,MESSINA,home,,,5,4,,,,,0,0,26,18,1,1,17,2,1,,,0,0,18,12,9,12,1,3,1,0,CAGLIARI,2004-05,8,10,3,8,5,2,0,0
3,2,0,5,,,,,,,CAGLIARI,away,,,4,5,,,,,0,0,18,26,1,1,17,1,2,,,0,0,12,18,12,9,3,1,0,1,MESSINA,2004-05,10,8,8,3,2,5,0,0
2,1,5,2,,,,,,,SIENA,home,,,10,1,,,,,0,1,21,13,2,4,17,1,3,,,1,0,7,3,7,6,1,5,0,0,CHIEVOVERONA,2004-05,13,5,6,1,7,4,0,0
1,2,2,5,,,,,,,CHIEVOVERONA,away,,,1,10,,,,,1,0,13,21,4,2,17,3,1,,,0,1,3,7,6,7,5,1,0,0,SIENA,2004-05,5,13,1,6,4,7,0,0
2,1,2,3,,,,,,,INTER,home,,,11,5,,,,,0,0,19,15,0,1,17,0,2,,,0,0,4,10,2,3,4,3,0,2,LIVORNO,2004-05,5,16,2,9,3,7,0,0
1,2,3,2,,,,,,,LIVORNO,away,,,5,11,,,,,0,0,15,19,1,0,17,2,0,,,0,0,10,4,3,2,3,4,2,0,INTER,2004-05,16,5,9,2,7,3,0,0
0,3,8,2,,,,,,,LECCE,home,,,6,3,,,,,1,0,23,13,2,1,17,5,2,,,0,0,8,15,14,11,4,7,0,0,MILAN,2004-05,19,13,7,7,12,6,0,0
3,0,2,8,,,,,,,MILAN,away,,,3,6,,,,,0,1,13,23,1,2,17,2,5,,,0,0,15,8,11,14,7,4,0,0,LECCE,2004-05,13,19,7,7,6,12,0,0
0,2,2,10,,,,,,,JUVENTUS,home,,,3,8,,,,,0,0,23,18,4,0,17,1,1,,,0,1,11,6,6,11,5,0,0,0,PARMA,2004-05,3,17,2,10,1,7,0,0
2,0,10,2,,,,,,,PARMA,away,,,8,3,,,,,0,0,18,23,0,4,17,1,1,,,1,0,6,11,11,6,0,5,0,0,JUVENTUS,2004-05,17,3,10,2,7,1,0,0
3,4,1,0,,,,,,,PALERMO,home,,,7,8,,,,,0,0,19,20,4,2,17,1,0,,,0,0,29,24,20,22,2,5,0,0,REGGINA,2004-05,11,10,5,8,6,2,0,0
4,3,0,1,,,,,,,REGGINA,away,,,8,7,,,,,0,0,20,19,2,4,17,0,1,,,0,0,24,29,22,20,5,2,0,0,PALERMO,2004-05,10,11,8,5,2,6,0,0
2,1,3,2,,,,,,,UDINESE,home,,,10,6,,,,,0,0,14,12,4,4,17,2,0,,,0,0,6,9,10,8,3,5,0,0,SAMPDORIA,2004-05,15,10,8,7,7,3,0,0
1,2,2,3,,,,,,,SAMPDORIA,away,,,6,10,,,,,0,0,12,14,4,4,17,0,2,,,0,0,9,6,8,10,5,3,0,0,UDINESE,2004-05,10,15,7,8,3,7,0,0
4,6,0,0,,,,,,,ROMA,home,,,0,0,,,,,0,0,0,0,0,0,17,3,1,,,0,0,0,0,0,0,0,0,0,0,LAZIO,2004-05,0,0,0,0,0,0,0,0
6,4,0,0,,,,,,,LAZIO,away,,,0,0,,,,,0,0,0,0,0,0,17,1,3,,,0,0,0,0,0,0,0,0,0,0,ROMA,2004-05,0,0,0,0,0,0,0,0
3,3,3,4,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,2,5,0,0,0,0,0,1,26,23,6,2,18,3,1,0,0,0,1,10,6,6,10,5,1,1,0,BOLOGNA,2004-05,8,16,4,9,4,7,0,0
3,3,4,3,0,0,0,0,0,0,BOLOGNA,away,0,0,5,2,0,0,0,0,1,0,23,26,2,6,18,1,3,0,0,1,0,6,10,10,6,1,5,0,1,CHIEVOVERONA,2004-05,16,8,9,4,7,4,0,0
3,5,10,1,0,0,0,0,0,0,LAZIO,home,0,0,12,5,0,0,0,0,0,0,15,20,1,1,18,2,3,0,0,1,0,6,11,10,5,3,4,0,0,FIORENTINA,2004-05,12,11,5,5,7,6,0,0
5,3,1,10,0,0,0,0,0,0,FIORENTINA,away,0,0,5,12,0,0,0,0,0,0,20,15,1,1,18,3,2,0,0,0,1,11,6,5,10,4,3,0,0,LAZIO,2004-05,11,12,5,5,6,7,0,0
2,2,6,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,12,3,0,0,0,0,0,0,16,14,2,2,18,3,2,0,0,1,0,9,14,10,8,1,10,0,0,INTER,2004-05,27,9,13,6,14,3,0,0
2,2,3,6,0,0,0,0,0,0,INTER,away,0,0,3,12,0,0,0,0,0,0,14,16,2,2,18,2,3,0,0,0,1,14,9,8,10,10,1,0,0,SAMPDORIA,2004-05,9,27,6,13,3,14,0,0
2,3,5,2,0,0,0,0,0,0,LIVORNO,home,0,0,8,3,0,0,0,0,0,0,18,21,0,4,18,4,2,0,0,0,0,7,1,5,5,3,5,1,0,JUVENTUS,2004-05,18,7,9,2,9,5,0,0
3,2,2,5,0,0,0,0,0,0,JUVENTUS,away,0,0,3,8,0,0,0,0,0,0,21,18,4,0,18,2,4,0,0,0,0,1,7,5,5,5,3,0,1,LIVORNO,2004-05,7,18,2,9,5,9,0,0
3,4,3,1,0,0,0,0,0,0,REGGINA,home,0,0,6,3,0,0,0,0,0,0,23,24,0,7,18,1,1,0,0,1,0,36,24,18,24,4,5,0,1,LECCE,2004-05,12,7,5,2,7,5,0,0
4,3,1,3,0,0,0,0,0,0,LECCE,away,0,0,3,6,0,0,0,0,0,0,24,23,7,0,18,1,1,0,0,0,1,24,36,24,18,5,4,1,0,REGGINA,2004-05,7,12,2,5,5,7,0,0
