Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
3,2,0,0,2,5,8,1,11,12,JUVENTUS,away,0,3,9,1,11,8,0,0,0,0,30,23,6,3,6,0,2,20,17,0,0,19,18,16,14,1,1,0,0,INTER,2005-06,3,2,2,0,1,2,0,0
2,4,4,7,0,0,0,0,0,0,UDINESE,home,,,3,5,0,0,0,0,0,1,16,14,1,6,7,2,3,0,0,0,1,18,20,20,17,7,2,0,0,SIENA,2005-06,8,16,5,5,3,11,0,0
4,2,7,4,0,0,0,0,0,0,SIENA,away,,,5,3,0,0,0,0,1,0,14,16,6,1,7,3,2,0,0,1,0,20,18,17,20,2,7,0,0,UDINESE,2005-06,16,8,5,5,11,3,0,0
2,4,3,1,0,0,0,0,0,0,MESSINA,home,,,6,1,0,0,0,0,0,0,24,23,5,4,7,1,0,0,0,1,0,18,24,21,15,3,6,0,0,JUVENTUS,2005-06,12,5,4,2,8,3,0,0
4,2,1,3,0,0,0,0,0,0,JUVENTUS,away,,,1,6,0,0,0,0,0,0,23,24,4,5,7,0,1,0,0,0,1,24,18,15,21,6,3,0,0,MESSINA,2005-06,5,12,2,4,3,8,0,0
2,1,6,2,0,0,0,0,0,0,SAMPDORIA,home,,,4,8,0,0,0,0,0,0,15,16,2,2,7,2,1,0,0,0,0,16,13,16,16,8,7,0,0,ASCOLI,2005-06,15,12,5,3,10,9,0,0
1,2,2,6,0,0,0,0,0,0,ASCOLI,away,,,8,4,0,0,0,0,0,0,16,15,2,2,7,1,2,0,0,0,0,13,16,16,16,7,8,0,0,SAMPDORIA,2005-06,12,15,3,5,9,10,0,0
1,4,3,9,0,0,0,0,0,0,ROMA,home,,,4,10,0,0,0,0,1,0,17,10,1,1,7,1,0,0,0,0,0,9,3,3,9,5,3,0,0,EMPOLI,2005-06,5,8,1,3,4,5,0,0
4,1,9,3,0,0,0,0,0,0,EMPOLI,away,,,10,4,0,0,0,0,0,1,10,17,1,1,7,0,1,0,0,0,0,3,9,9,3,3,5,0,0,ROMA,2005-06,8,5,3,1,5,4,0,0
1,0,7,0,0,0,0,0,0,0,LIVORNO,home,,,4,2,0,0,0,0,0,1,15,19,2,0,7,5,0,0,0,0,0,18,23,21,18,1,9,0,0,INTER,2005-06,19,6,5,5,14,1,0,0
0,1,0,7,0,0,0,0,0,0,INTER,away,,,2,4,0,0,0,0,1,0,19,15,0,2,7,0,5,0,0,0,0,23,18,18,21,9,1,0,0,LIVORNO,2005-06,6,19,5,5,1,14,0,0
1,3,4,0,0,0,0,0,0,0,FIORENTINA,home,,,4,8,0,0,0,0,0,0,19,16,1,4,7,1,0,0,0,0,0,12,8,9,12,4,9,0,0,LAZIO,2005-06,13,9,3,5,10,4,0,0
3,1,0,4,0,0,0,0,0,0,LAZIO,away,,,8,4,0,0,0,0,0,0,16,19,4,1,7,0,1,0,0,0,0,8,12,12,9,9,4,0,0,FIORENTINA,2005-06,9,13,5,3,4,10,0,0
3,4,2,4,0,0,0,0,0,0,CHIEVOVERONA,home,,,4,3,0,0,0,0,1,0,22,27,1,4,7,2,2,0,0,0,1,20,18,14,12,3,5,1,1,PALERMO,2005-06,9,7,2,1,7,6,0,0
4,3,4,2,0,0,0,0,0,0,PALERMO,away,,,3,4,0,0,0,0,0,1,27,22,4,1,7,2,2,0,0,1,0,18,20,12,14,5,3,1,1,CHIEVOVERONA,2005-06,7,9,1,2,6,7,0,0
3,5,4,5,0,0,0,0,0,0,TREVISO,home,,,1,7,0,0,0,0,0,0,28,16,1,1,7,1,1,0,0,0,0,4,3,8,5,1,1,0,0,PARMA,2005-06,5,8,3,6,2,2,0,0
5,3,5,4,0,0,0,0,0,0,PARMA,away,,,7,1,0,0,0,0,0,0,16,28,1,1,7,1,1,0,0,0,0,3,4,5,8,1,1,0,0,TREVISO,2005-06,8,5,6,3,2,2,0,0
2,3,0,0,0,0,0,0,0,0,LECCE,home,,,5,4,0,0,0,1,0,0,25,13,4,6,7,2,0,0,0,0,0,10,16,15,8,5,6,0,0,REGGINA,2005-06,11,12,3,7,8,5,0,0
3,2,0,0,0,0,0,0,0,0,REGGINA,away,,,4,5,0,0,1,0,0,0,13,25,6,4,7,0,2,0,0,0,0,16,10,8,15,6,5,0,0,LECCE,2005-06,12,11,7,3,5,8,0,0
1,1,1,1,5,4,9,6,8,12,MILAN,home,,,6,5,13,8,0,0,0,0,19,16,7,2,7,0,2,17,12,0,0,24,14,10,18,1,2,0,0,CAGLIARI,2005-06,3,2,1,0,2,2,0,0
1,1,1,1,4,5,6,9,12,8,CAGLIARI,away,,,5,6,8,13,0,0,0,0,16,19,2,7,7,2,0,12,17,0,0,14,24,18,10,2,1,0,0,MILAN,2005-06,2,3,0,1,2,2,0,0
4,0,0,0,0,0,0,0,0,0,ASCOLI,home,0,0,3,4,0,0,0,1,1,0,12,16,9,0,8,1,1,0,0,0,0,18,25,15,12,0,2,1,0,MESSINA,2005-06,9,9,6,8,3,1,0,0
0,4,0,0,0,0,0,0,0,0,MESSINA,away,0,0,4,3,0,0,1,0,0,1,16,12,0,9,8,1,1,0,0,0,0,25,18,12,15,2,0,0,1,ASCOLI,2005-06,9,9,8,6,1,3,0,0
1,2,3,1,6,5,6,6,14,11,PARMA,home,1,0,7,7,19,15,0,0,0,0,21,16,8,3,8,4,1,21,18,0,0,13,19,16,10,3,1,0,0,FIORENTINA,2005-06,7,6,3,2,4,4,0,0
2,1,1,3,5,6,6,6,11,14,FIORENTINA,away,0,1,7,7,15,19,0,0,0,0,16,21,3,8,8,1,4,18,21,0,0,19,13,10,16,1,3,0,0,PARMA,2005-06,6,7,2,3,4,4,0,0
1,3,0,1,0,0,0,0,0,0,CAGLIARI,home,0,0,10,1,0,0,0,0,0,0,26,21,4,2,8,2,1,0,0,0,1,7,7,9,4,0,4,0,0,CHIEVOVERONA,2005-06,11,5,5,3,6,2,0,0
3,1,1,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,1,10,0,0,0,0,0,0,21,26,2,4,8,1,2,0,0,1,0,7,7,4,9,4,0,0,0,CAGLIARI,2005-06,5,11,3,5,2,6,0,0
1,0,0,0,0,0,0,0,0,0,JUVENTUS,home,0,0,9,4,0,0,0,0,0,0,23,30,7,4,8,0,3,0,0,0,0,0,0,0,0,8,3,0,0,LECCE,2005-06,7,20,4,9,3,11,0,0
0,1,0,0,0,0,0,0,0,0,LECCE,away,0,0,4,9,0,0,0,0,0,0,30,23,4,7,8,3,0,0,0,0,0,0,0,0,0,3,8,0,0,JUVENTUS,2005-06,20,7,9,4,11,3,0,0
2,1,1,0,0,0,0,0,0,0,REGGINA,home,0,0,10,7,0,0,0,1,1,0,15,24,3,5,8,1,0,0,0,0,0,3,3,1,0,2,3,0,0,LIVORNO,2005-06,11,8,7,6,4,2,0,0
1,2,0,1,0,0,0,0,0,0,LIVORNO,away,0,0,7,10,0,0,1,0,0,1,24,15,5,3,8,0,1,0,0,0,0,3,3,0,1,3,2,0,0,REGGINA,2005-06,8,11,6,7,2,4,0,0
1,3,1,3,0,0,0,0,0,0,PALERMO,home,0,0,7,6,0,0,0,0,0,0,19,14,0,0,8,2,1,0,0,0,1,17,15,13,16,2,9,0,0,MILAN,2005-06,15,10,4,6,11,4,0,0
3,1,3,1,0,0,0,0,0,0,MILAN,away,0,0,6,7,0,0,0,0,0,0,14,19,0,0,8,1,2,0,0,1,0,15,17,16,13,9,2,0,0,PALERMO,2005-06,10,15,6,4,4,11,0,0
1,5,0,0,0,0,0,0,0,0,SIENA,home,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,2,1,SAMPDORIA,2005-06,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,1,2,SIENA,2005-06,0,0,0,0,0,0,0,0
1,2,3,1,0,0,0,0,0,0,EMPOLI,home,0,0,8,2,0,0,0,0,0,0,13,14,0,2,8,1,2,0,0,0,0,5,3,11,9,1,5,0,0,TREVISO,2005-06,17,8,11,5,6,3,0,0
2,1,1,3,0,0,0,0,0,0,TREVISO,away,0,0,2,8,0,0,0,0,0,0,14,13,2,0,8,2,1,0,0,0,0,3,5,9,11,5,1,0,0,EMPOLI,2005-06,8,17,5,11,3,6,0,0
2,3,0,0,0,0,0,0,0,0,INTER,home,0,0,0,8,0,0,0,0,0,0,17,20,3,0,8,0,1,0,0,0,0,15,8,9,13,8,5,0,0,UDINESE,2005-06,10,16,5,7,5,9,0,0
3,2,0,0,0,0,0,0,0,0,UDINESE,away,0,0,8,0,0,0,0,0,0,0,20,17,0,3,8,1,0,0,0,0,0,8,15,13,9,5,8,0,0,INTER,2005-06,16,10,7,5,9,5,0,0
3,2,4,3,3,6,2,8,17,5,LAZIO,home,0,2,3,3,9,10,0,0,0,0,20,28,2,2,8,1,1,14,17,0,0,20,24,18,16,2,1,0,0,ROMA,2005-06,6,4,4,1,2,3,0,0
2,3,3,4,6,3,8,2,5,17,ROMA,away,2,0,3,3,10,9,0,0,0,0,28,20,2,2,8,1,1,17,14,0,0,24,20,16,18,1,2,0,0,LAZIO,2005-06,4,6,1,4,3,2,0,0
1,0,3,2,,,,,,,UDINESE,home,,,3,8,,,0,0,0,0,29,12,0,8,9,1,1,,,0,0,12,13,13,13,7,6,0,0,ASCOLI,2005-06,11,12,4,4,7,8,0,0
0,1,2,3,,,,,,,ASCOLI,away,,,8,3,,,0,0,0,0,12,29,8,0,9,1,1,,,0,0,13,12,13,13,6,7,0,0,UDINESE,2005-06,12,11,4,4,8,7,0,0
2,3,2,2,,,,,,,LIVORNO,home,,,8,2,,,0,0,0,0,27,17,5,2,9,1,1,,,1,0,13,18,10,10,2,4,1,0,CAGLIARI,2005-06,13,5,7,2,6,3,0,0
3,2,2,2,,,,,,,CAGLIARI,away,,,2,8,,,0,0,0,0,17,27,2,5,9,1,1,,,0,1,18,13,10,10,4,2,0,1,LIVORNO,2005-06,5,13,2,7,3,6,0,0
0,1,2,3,,,,,,,MILAN,home,,,5,10,,,0,0,0,0,9,13,0,0,9,1,3,,,1,0,3,3,5,5,3,3,0,0,EMPOLI,2005-06,7,16,2,10,5,6,0,0
1,0,3,2,,,,,,,EMPOLI,away,,,10,5,,,0,0,0,0,13,9,0,0,9,3,1,,,0,1,3,3,5,5,3,3,0,0,MILAN,2005-06,16,7,10,2,6,5,0,0
2,3,4,2,,,,,,,ROMA,home,,,9,1,,,0,0,1,1,19,17,4,3,9,2,3,,,1,1,20,25,17,25,2,7,0,1,INTER,2005-06,18,11,8,5,10,6,0,0
3,2,2,4,,,,,,,INTER,away,,,1,9,,,0,0,1,1,17,19,3,4,9,3,2,,,1,1,25,20,25,17,7,2,1,0,ROMA,2005-06,11,18,5,8,6,10,0,0
1,1,2,1,,,,,,,SAMPDORIA,home,,,3,8,,,0,0,0,0,23,24,3,5,9,2,0,,,0,1,9,13,7,5,2,1,0,0,JUVENTUS,2005-06,6,12,3,9,3,3,0,0
1,1,1,2,,,,,,,JUVENTUS,away,,,8,3,,,0,0,0,0,24,23,5,3,9,0,2,,,1,0,13,9,5,7,1,2,0,0,SAMPDORIA,2005-06,12,6,9,3,3,3,0,0
1,3,3,3,,,,,,,CHIEVOVERONA,home,,,12,2,,,0,0,0,0,30,13,4,2,9,2,2,,,0,0,27,16,30,34,1,5,1,0,LAZIO,2005-06,13,6,6,3,7,3,0,0
3,1,3,3,,,,,,,LAZIO,away,,,2,12,,,0,0,0,0,13,30,2,4,9,2,2,,,0,0,16,27,34,30,5,1,0,1,CHIEVOVERONA,2005-06,6,13,3,6,3,7,0,0
2,3,2,0,,,,,,,LECCE,home,,,2,8,,,1,0,0,0,13,15,1,6,9,3,0,,,0,0,9,9,14,7,7,1,0,0,PALERMO,2005-06,10,15,6,8,4,7,0,0
3,2,0,2,,,,,,,PALERMO,away,,,8,2,,,0,1,0,0,15,13,6,1,9,0,3,,,0,0,9,9,7,14,1,7,0,0,LECCE,2005-06,15,10,8,6,7,4,0,0
1,4,4,0,,,,,,,MESSINA,home,,,4,2,,,0,0,0,0,19,13,1,2,9,1,1,,,0,0,9,11,11,7,7,5,0,0,PARMA,2005-06,14,13,8,6,6,7,0,0
4,1,0,4,,,,,,,PARMA,away,,,2,4,,,0,0,0,0,13,19,2,1,9,1,1,,,0,0,11,9,7,11,5,7,0,0,MESSINA,2005-06,13,14,6,8,7,6,0,0
1,3,0,0,,,,,,,TREVISO,home,,,8,3,,,0,0,0,0,26,19,4,0,9,1,2,,,0,0,8,12,12,8,1,6,0,0,REGGINA,2005-06,14,6,7,3,7,3,0,0
3,1,0,0,,,,,,,REGGINA,away,,,3,8,,,0,0,0,0,19,26,0,4,9,2,1,,,0,0,12,8,8,12,6,1,0,0,TREVISO,2005-06,6,14,3,7,3,7,0,0
5,2,4,3,,,,,,,FIORENTINA,home,,,8,2,,,0,0,0,0,20,11,4,3,9,0,2,,,1,1,18,14,14,11,2,5,0,0,SIENA,2005-06,15,8,8,4,7,4,0,0
2,5,3,4,,,,,,,SIENA,away,,,2,8,,,0,0,0,0,11,20,3,4,9,2,0,,,1,1,14,18,11,14,5,2,0,0,FIORENTINA,2005-06,8,15,4,8,4,7,0,0
1,2,3,3,,,,,,,INTER,home,,,5,8,,,0,0,0,0,9,9,2,1,10,2,2,,,1,0,3,2,4,3,6,5,0,0,SAMPDORIA,2005-06,9,13,1,5,8,8,0,0
2,1,3,3,,,,,,,SAMPDORIA,away,,,8,5,,,0,0,0,0,9,9,1,2,10,2,2,,,0,1,2,3,3,4,5,6,0,0,INTER,2005-06,13,9,5,1,8,8,0,0
3,4,0,1,,,,,,,JUVENTUS,home,,,4,3,,,0,0,0,0,26,23,5,2,10,3,1,,,0,0,9,13,11,11,3,2,0,0,MILAN,2005-06,9,4,4,0,5,4,0,0
4,3,1,0,,,,,,,MILAN,away,,,3,4,,,0,0,0,0,23,26,2,5,10,1,3,,,0,0,13,9,11,11,2,3,0,0,JUVENTUS,2005-06,4,9,0,4,4,5,0,0
2,1,0,0,,,,,,,EMPOLI,home,,,0,0,,,0,0,0,0,0,0,0,0,10,2,2,,,0,0,0,0,0,0,0,0,0,0,CHIEVOVERONA,2005-06,0,0,0,0,0,0,0,0
1,2,0,0,,,,,,,CHIEVOVERONA,away,,,0,0,,,0,0,0,0,0,0,0,0,10,2,2,,,0,0,0,0,0,0,0,0,0,0,EMPOLI,2005-06,0,0,0,0,0,0,0,0
3,2,0,0,,,,,,,CAGLIARI,home,,,0,0,,,0,1,0,1,0,0,0,0,10,2,1,,,0,0,0,0,0,0,0,0,0,0,FIORENTINA,2005-06,0,0,0,0,0,0,0,0
2,3,0,0,,,,,,,FIORENTINA,away,,,0,0,,,1,0,1,0,0,0,0,0,10,1,2,,,0,0,0,0,0,0,0,0,0,0,CAGLIARI,2005-06,0,0,0,0,0,0,0,0
2,4,0,0,,,,,,,MESSINA,home,,,5,3,,,0,0,0,0,22,23,0,2,10,0,2,,,1,0,0,0,0,0,3,6,0,0,LECCE,2005-06,14,9,7,4,7,5,0,0
4,2,0,0,,,,,,,LECCE,away,,,3,5,,,0,0,0,0,23,22,2,0,10,2,0,,,0,1,0,0,0,0,6,3,0,0,MESSINA,2005-06,9,14,4,7,5,7,0,0
1,1,12,2,,,,,,,PARMA,home,,,3,6,,,0,0,0,0,12,9,7,5,10,2,0,,,0,1,5,8,8,5,7,2,0,0,LIVORNO,2005-06,6,9,2,1,4,8,0,0
1,1,2,12,,,,,,,LIVORNO,away,,,6,3,,,0,0,0,0,9,12,5,7,10,0,2,,,1,0,8,5,5,8,2,7,0,0,PARMA,2005-06,9,6,1,2,8,4,0,0
2,4,0,0,,,,,,,LAZIO,home,,,0,0,,,0,0,0,0,0,0,0,0,10,1,0,,,0,0,0,0,0,0,0,0,0,0,REGGINA,2005-06,0,0,0,0,0,0,0,0
4,2,0,0,,,,,,,REGGINA,away,,,0,0,,,0,0,0,0,0,0,0,0,10,0,1,,,0,0,0,0,0,0,0,0,0,0,LAZIO,2005-06,0,0,0,0,0,0,0,0
1,3,5,2,,,,,,,ASCOLI,home,,,9,2,,,0,0,1,0,16,21,5,1,10,2,1,,,2,1,23,19,12,14,5,3,0,0,ROMA,2005-06,10,12,3,6,7,6,0,0
3,1,2,5,,,,,,,ROMA,away,,,2,9,,,0,0,0,1,21,16,1,5,10,1,2,,,1,2,19,23,14,12,3,5,0,0,ASCOLI,2005-06,12,10,6,3,6,7,0,0
2,1,1,0,,,,,,,SIENA,home,,,3,6,,,0,0,0,0,13,15,4,4,10,0,1,,,1,0,4,2,2,4,5,2,0,0,TREVISO,2005-06,6,10,3,4,3,6,0,0
1,2,0,1,,,,,,,TREVISO,away,,,6,3,,,0,0,0,0,15,13,4,4,10,1,0,,,0,1,2,4,4,2,2,5,0,0,SIENA,2005-06,10,6,4,3,6,3,0,0
2,2,0,0,,,,,,,PALERMO,home,,,0,0,,,0,0,0,0,0,0,0,0,10,0,0,,,0,0,0,0,0,0,0,0,0,0,UDINESE,2005-06,0,0,0,0,0,0,0,0
2,2,0,0,,,,,,,UDINESE,away,,,0,0,,,0,0,0,0,0,0,0,0,10,0,0,,,0,0,0,0,0,0,0,0,0,0,PALERMO,2005-06,0,0,0,0,0,0,0,0
1,1,6,2,0,0,0,0,0,0,REGGINA,home,0,0,4,8,0,0,0,0,0,0,15,11,4,0,11,3,0,0,0,0,0,3,4,4,3,4,9,0,0,EMPOLI,2005-06,16,5,4,1,12,4,0,0
1,1,2,6,0,0,0,0,0,0,EMPOLI,away,0,0,8,4,0,0,0,0,0,0,11,15,0,4,11,0,3,0,0,0,0,4,3,3,4,9,4,0,0,REGGINA,2005-06,5,16,1,4,4,12,0,0
2,3,3,1,5,2,2,4,5,14,INTER,home,3,2,3,8,18,14,0,0,0,0,18,19,5,1,11,0,0,6,10,0,0,12,9,9,12,0,2,0,0,LAZIO,2005-06,3,2,1,2,2,0,0,0
3,2,1,3,2,5,4,2,14,5,LAZIO,away,2,3,8,3,14,18,0,0,0,0,19,18,1,5,11,0,0,10,6,0,0,9,12,12,9,2,0,0,0,INTER,2005-06,2,3,2,1,0,2,0,0
2,1,1,4,0,0,0,0,0,0,FIORENTINA,home,0,0,6,3,0,0,0,0,0,0,6,14,3,5,11,0,2,0,0,0,0,12,8,8,11,4,3,0,0,ASCOLI,2005-06,5,11,2,5,3,6,0,0
1,2,4,1,0,0,0,0,0,0,ASCOLI,away,0,0,3,6,0,0,0,0,0,0,14,6,5,3,11,2,0,0,0,0,0,8,12,11,8,3,4,0,0,FIORENTINA,2005-06,11,5,5,2,6,3,0,0
2,4,4,1,0,0,0,0,0,0,TREVISO,home,0,0,7,1,0,0,0,0,0,0,23,18,1,1,11,0,0,0,0,1,0,16,25,13,11,1,3,0,0,CAGLIARI,2005-06,10,6,6,5,4,1,0,0
4,2,1,4,0,0,0,0,0,0,CAGLIARI,away,0,0,1,7,0,0,0,0,0,0,18,23,1,1,11,0,0,0,0,0,1,25,16,11,13,3,1,0,0,TREVISO,2005-06,6,10,5,6,1,4,0,0
3,2,0,0,0,0,0,0,0,0,LIVORNO,home,0,0,7,3,0,0,0,0,0,1,16,12,5,3,11,3,0,0,0,0,0,0,0,0,0,2,5,0,0,JUVENTUS,2005-06,13,4,5,2,8,2,0,0
2,3,0,0,0,0,0,0,0,0,JUVENTUS,away,0,0,3,7,0,0,0,0,1,0,12,16,3,5,11,0,3,0,0,0,0,0,0,0,0,5,2,0,0,LIVORNO,2005-06,4,13,2,5,2,8,0,0
4,2,0,0,0,0,0,0,0,0,ROMA,home,0,0,6,3,0,0,0,0,0,0,8,21,2,3,11,0,2,0,0,0,0,17,19,17,14,6,9,0,0,MESSINA,2005-06,12,11,3,3,9,8,0,0
2,4,0,0,0,0,0,0,0,0,MESSINA,away,0,0,3,6,0,0,0,0,0,0,21,8,3,2,11,2,0,0,0,0,0,19,17,14,17,9,6,0,0,ROMA,2005-06,11,12,3,3,8,9,0,0
0,1,3,0,0,0,0,0,0,0,UDINESE,home,0,0,7,3,0,0,0,0,0,0,19,18,4,3,11,5,1,0,0,0,0,15,16,17,9,4,7,0,1,MILAN,2005-06,18,7,6,2,12,5,0,0
1,0,0,3,0,0,0,0,0,0,MILAN,away,0,0,3,7,0,0,0,0,0,0,18,19,3,4,11,1,5,0,0,0,0,16,15,9,17,7,4,1,0,UDINESE,2005-06,7,18,2,6,5,12,0,0
1,3,0,1,0,0,0,0,0,0,LECCE,home,0,0,7,5,0,0,0,0,0,0,23,24,4,9,11,2,0,0,0,0,3,7,11,11,7,4,1,0,0,PARMA,2005-06,6,12,3,6,3,6,0,0
3,1,1,0,0,0,0,0,0,0,PARMA,away,0,0,5,7,0,0,0,0,0,0,24,23,9,4,11,0,2,0,0,3,0,11,7,7,11,1,4,0,0,LECCE,2005-06,12,6,6,3,6,3,0,0
3,2,13,2,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,8,1,0,0,0,1,0,0,16,23,2,4,11,0,1,0,0,0,0,7,4,4,7,3,5,1,0,SIENA,2005-06,9,5,4,2,5,3,0,0
2,3,2,13,0,0,0,0,0,0,SIENA,away,0,0,1,8,0,0,1,0,0,0,23,16,4,2,11,1,0,0,0,0,0,4,7,7,4,5,3,0,1,CHIEVOVERONA,2005-06,5,9,2,4,3,5,0,0
2,4,9,1,9,4,3,5,19,10,SAMPDORIA,home,0,5,7,4,29,17,0,0,0,0,19,19,1,1,11,0,2,13,13,1,0,14,12,20,17,0,6,0,0,PALERMO,2005-06,16,3,9,1,7,2,0,0
4,2,1,9,4,9,5,3,10,19,PALERMO,away,5,0,4,7,17,29,0,0,0,0,19,19,1,1,11,2,0,13,13,0,1,12,14,17,20,6,0,0,0,SAMPDORIA,2005-06,3,16,1,9,2,7,0,0
3,3,0,0,0,0,0,0,0,0,MESSINA,home,0,0,10,0,0,0,0,0,0,0,20,21,3,2,12,1,0,0,0,1,0,14,11,15,11,2,7,0,0,UDINESE,2005-06,17,5,8,3,9,2,0,0
3,3,0,0,0,0,0,0,0,0,UDINESE,away,0,0,0,10,0,0,0,0,0,0,21,20,2,3,12,0,1,0,0,0,1,11,14,11,15,7,2,0,0,MESSINA,2005-06,5,17,3,8,2,9,0,0
3,3,2,5,2,5,2,3,8,5,JUVENTUS,home,2,2,3,6,12,17,0,0,0,1,21,31,6,2,12,1,4,17,12,0,0,9,10,10,9,1,3,1,0,ROMA,2005-06,5,7,2,2,3,5,0,0
3,3,5,2,5,2,3,2,5,8,ROMA,away,2,2,6,3,17,12,0,0,1,0,31,21,2,6,12,4,1,12,17,0,0,10,9,9,10,3,1,0,1,JUVENTUS,2005-06,7,5,2,2,5,3,0,0
0,3,2,1,0,0,0,0,0,0,ASCOLI,home,0,0,9,5,0,0,0,0,0,0,23,15,6,1,12,1,1,0,0,0,0,8,6,8,5,1,4,0,0,CHIEVOVERONA,2005-06,8,7,3,5,5,2,0,0
3,0,1,2,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,5,9,0,0,0,0,0,0,15,23,1,6,12,1,1,0,0,0,0,6,8,5,8,4,1,0,0,ASCOLI,2005-06,7,8,5,3,2,5,0,0
1,2,2,1,0,0,0,0,0,0,MILAN,home,0,0,2,9,0,0,0,0,0,0,15,11,4,5,12,3,1,0,0,0,0,5,6,13,13,6,3,0,0,FIORENTINA,2005-06,9,17,3,10,6,7,0,0
2,1,1,2,0,0,0,0,0,0,FIORENTINA,away,0,0,9,2,0,0,0,0,0,0,11,15,5,4,12,1,3,0,0,0,0,6,5,13,13,3,6,0,0,MILAN,2005-06,17,9,10,3,7,6,0,0
2,4,0,0,0,0,0,0,0,0,SIENA,home,0,0,9,3,0,0,0,0,0,0,17,20,0,0,12,3,0,0,0,0,1,0,0,0,0,5,6,0,0,LECCE,2005-06,17,9,8,3,9,6,0,0
4,2,0,0,0,0,0,0,0,0,LECCE,away,0,0,3,9,0,0,0,0,0,0,20,17,0,0,12,0,3,0,0,1,0,0,0,0,0,6,5,0,0,SIENA,2005-06,9,17,3,8,6,9,0,0
3,1,3,1,0,0,0,0,0,0,EMPOLI,home,0,0,4,3,0,0,0,0,0,0,27,18,1,4,12,2,0,0,0,0,0,5,5,5,2,2,3,0,0,LIVORNO,2005-06,16,5,11,3,5,2,0,0
1,3,1,3,0,0,0,0,0,0,LIVORNO,away,0,0,3,4,0,0,0,0,0,0,18,27,4,1,12,0,2,0,0,0,0,5,5,2,5,3,2,0,0,EMPOLI,2005-06,5,16,3,11,2,5,0,0
1,2,2,0,0,0,0,0,0,0,CAGLIARI,home,0,0,4,6,0,0,1,1,0,0,29,25,2,1,12,3,1,0,0,1,0,11,8,8,11,0,6,1,0,REGGINA,2005-06,16,6,6,5,10,1,0,0
2,1,0,2,0,0,0,0,0,0,REGGINA,away,0,0,6,4,0,0,1,1,0,0,25,29,1,2,12,1,3,0,0,0,1,8,11,11,8,6,0,0,1,CAGLIARI,2005-06,6,16,5,6,1,10,0,0
3,2,0,0,0,0,0,0,0,0,LAZIO,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,SAMPDORIA,2005-06,0,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LAZIO,2005-06,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,PALERMO,home,0,0,3,3,0,0,0,0,0,0,20,20,5,7,12,2,2,0,0,1,1,11,11,12,8,3,1,0,0,TREVISO,2005-06,7,11,3,5,4,6,0,0
0,1,1,0,0,0,0,0,0,0,TREVISO,away,0,0,3,3,0,0,0,0,0,0,20,20,7,5,12,2,2,0,0,1,1,11,11,8,12,1,3,0,0,PALERMO,2005-06,11,7,5,3,6,4,0,0
2,3,5,1,8,3,8,2,10,10,PARMA,home,1,1,8,3,24,7,0,0,0,0,15,14,6,4,12,2,0,19,16,0,0,18,23,19,14,0,3,0,0,INTER,2005-06,5,0,1,0,4,0,0,0
3,2,1,5,3,8,2,8,10,10,INTER,away,1,1,3,8,7,24,0,0,0,0,14,15,4,6,12,0,2,16,19,0,0,23,18,14,19,3,0,0,0,PARMA,2005-06,0,5,0,1,0,4,0,0
2,3,3,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,8,3,0,0,0,0,0,0,29,22,6,3,13,0,0,0,0,2,0,6,6,7,6,2,2,0,0,LIVORNO,2005-06,14,5,10,3,4,2,0,0
3,2,0,3,0,0,0,0,0,0,LIVORNO,away,0,0,3,8,0,0,0,0,0,0,22,29,3,6,13,0,0,0,0,0,2,6,6,6,7,2,2,0,0,CHIEVOVERONA,2005-06,5,14,3,10,2,4,0,0
