Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
ROMA,home,0,0,26,2,1,CAGLIARI,1996-97
CAGLIARI,away,0,0,26,1,2,ROMA,1996-97
PIACENZA,home,0,0,26,2,0,LAZIO,1996-97
LAZIO,away,0,0,26,0,2,PIACENZA,1996-97
JUVENTUS,home,0,0,26,1,6,MILAN,1996-97
MILAN,away,0,0,26,6,1,JUVENTUS,1996-97
SAMPDORIA,home,0,0,26,3,0,PARMA,1996-97
PARMA,away,0,0,26,0,3,SAMPDORIA,1996-97
NAPOLI,home,0,0,26,1,1,PERUGIA,1996-97
PERUGIA,away,0,0,26,1,1,NAPOLI,1996-97
ATALANTA,home,0,1,26,2,0,UDINESE,1996-97
UDINESE,away,1,0,26,0,2,ATALANTA,1996-97
HELLAS VERONA,home,0,0,26,0,0,VICENZA,1996-97
VICENZA,away,0,0,26,0,0,HELLAS VERONA,1996-97
BOLOGNA,home,0,0,27,1,1,ATALANTA,1996-97
ATALANTA,away,0,0,27,1,1,BOLOGNA,1996-97
PERUGIA,home,0,0,27,2,0,HELLAS VERONA,1996-97
HELLAS VERONA,away,0,0,27,0,2,PERUGIA,1996-97
MILAN,home,0,0,27,3,1,INTER,1996-97
INTER,away,0,0,27,1,3,MILAN,1996-97
UDINESE,home,1,1,27,0,3,JUVENTUS,1996-97
JUVENTUS,away,1,1,27,3,0,UDINESE,1996-97
CAGLIARI,home,0,0,27,1,1,NAPOLI,1996-97
NAPOLI,away,0,0,27,1,1,CAGLIARI,1996-97
FIORENTINA,home,0,0,27,1,1,PIACENZA,1996-97
PIACENZA,away,0,0,27,1,1,FIORENTINA,1996-97
VICENZA,home,0,0,27,0,0,REGGIANA,1996-97
REGGIANA,away,0,0,27,0,0,VICENZA,1996-97
PARMA,home,0,0,27,0,1,ROMA,1996-97
ROMA,away,0,0,27,1,0,PARMA,1996-97
LAZIO,home,0,0,27,1,0,SAMPDORIA,1996-97
SAMPDORIA,away,0,0,27,0,1,LAZIO,1996-97
JUVENTUS,home,0,0,28,0,1,BOLOGNA,1996-97
BOLOGNA,away,0,0,28,1,0,JUVENTUS,1996-97
INTER,home,0,0,28,1,2,CAGLIARI,1996-97
CAGLIARI,away,0,0,28,2,1,INTER,1996-97
ROMA,home,0,0,28,2,1,FIORENTINA,1996-97
FIORENTINA,away,0,0,28,1,2,ROMA,1996-97
REGGIANA,home,1,0,28,6,1,LAZIO,1996-97
LAZIO,away,0,1,28,1,6,REGGIANA,1996-97
PIACENZA,home,0,0,28,0,0,MILAN,1996-97
MILAN,away,0,0,28,0,0,PIACENZA,1996-97
ATALANTA,home,0,0,28,0,1,NAPOLI,1996-97
NAPOLI,away,0,0,28,1,0,ATALANTA,1996-97
UDINESE,home,0,0,28,0,2,PARMA,1996-97
PARMA,away,0,0,28,2,0,UDINESE,1996-97
HELLAS VERONA,home,0,0,28,0,0,SAMPDORIA,1996-97
SAMPDORIA,away,0,0,28,0,0,HELLAS VERONA,1996-97
PERUGIA,home,0,2,28,4,1,VICENZA,1996-97
VICENZA,away,2,0,28,1,4,PERUGIA,1996-97
VICENZA,home,0,0,29,0,1,INTER,1996-97
INTER,away,0,0,29,1,0,VICENZA,1996-97
PARMA,home,0,0,29,1,2,ATALANTA,1996-97
ATALANTA,away,0,0,29,2,1,PARMA,1996-97
NAPOLI,home,0,0,29,2,0,HELLAS VERONA,1996-97
HELLAS VERONA,away,0,0,29,0,2,NAPOLI,1996-97
SAMPDORIA,home,0,0,29,0,0,JUVENTUS,1996-97
JUVENTUS,away,0,0,29,0,0,SAMPDORIA,1996-97
FIORENTINA,home,1,0,29,1,1,PERUGIA,1996-97
PERUGIA,away,0,1,29,1,1,FIORENTINA,1996-97
BOLOGNA,home,0,0,29,1,1,PIACENZA,1996-97
PIACENZA,away,0,0,29,1,1,BOLOGNA,1996-97
CAGLIARI,home,0,0,29,0,3,REGGIANA,1996-97
REGGIANA,away,0,0,29,3,0,CAGLIARI,1996-97
LAZIO,home,0,1,29,1,1,ROMA,1996-97
ROMA,away,1,0,29,1,1,LAZIO,1996-97
MILAN,home,1,0,29,1,1,UDINESE,1996-97
UDINESE,away,0,1,29,1,1,MILAN,1996-97
CAGLIARI,home,1,0,30,3,0,BOLOGNA,1996-97
BOLOGNA,away,0,1,30,0,3,CAGLIARI,1996-97
UDINESE,home,0,0,30,2,3,FIORENTINA,1996-97
FIORENTINA,away,0,0,30,3,2,UDINESE,1996-97
JUVENTUS,home,0,0,30,0,2,HELLAS VERONA,1996-97
HELLAS VERONA,away,0,0,30,2,0,JUVENTUS,1996-97
PERUGIA,home,0,1,30,4,1,LAZIO,1996-97
LAZIO,away,1,0,30,1,4,PERUGIA,1996-97
REGGIANA,home,0,0,30,3,1,MILAN,1996-97
MILAN,away,0,0,30,1,3,REGGIANA,1996-97
ROMA,home,0,0,30,1,0,NAPOLI,1996-97
NAPOLI,away,0,0,30,0,1,ROMA,1996-97
VICENZA,home,0,0,30,3,0,PARMA,1996-97
PARMA,away,0,0,30,0,3,VICENZA,1996-97
ATALANTA,home,0,1,30,3,1,PIACENZA,1996-97
PIACENZA,away,1,0,30,1,3,ATALANTA,1996-97
INTER,home,0,0,30,1,2,SAMPDORIA,1996-97
SAMPDORIA,away,0,0,30,2,1,INTER,1996-97
ROMA,home,0,0,31,0,4,ATALANTA,1996-97
ATALANTA,away,0,0,31,4,0,ROMA,1996-97
FIORENTINA,home,0,0,31,4,1,CAGLIARI,1996-97
CAGLIARI,away,0,0,31,1,4,FIORENTINA,1996-97
REGGIANA,home,0,0,31,3,1,INTER,1996-97
INTER,away,0,0,31,1,3,REGGIANA,1996-97
PIACENZA,home,0,0,31,4,1,JUVENTUS,1996-97
JUVENTUS,away,0,0,31,1,4,PIACENZA,1996-97
NAPOLI,home,0,0,31,3,2,LAZIO,1996-97
LAZIO,away,0,0,31,2,3,NAPOLI,1996-97
MILAN,home,0,0,31,1,1,PARMA,1996-97
PARMA,away,0,0,31,1,1,MILAN,1996-97
BOLOGNA,home,0,1,31,5,1,PERUGIA,1996-97
PERUGIA,away,1,0,31,1,5,BOLOGNA,1996-97
HELLAS VERONA,home,1,0,31,3,0,UDINESE,1996-97
UDINESE,away,0,1,31,0,3,HELLAS VERONA,1996-97
SAMPDORIA,home,0,0,31,1,1,VICENZA,1996-97
VICENZA,away,0,0,31,1,1,SAMPDORIA,1996-97
VICENZA,home,1,1,32,0,0,BOLOGNA,1996-97
BOLOGNA,away,1,1,32,0,0,VICENZA,1996-97
ATALANTA,home,0,0,32,1,1,HELLAS VERONA,1996-97
HELLAS VERONA,away,0,0,32,1,1,ATALANTA,1996-97
PARMA,home,0,0,32,1,1,JUVENTUS,1996-97
JUVENTUS,away,0,0,32,1,1,PARMA,1996-97
LAZIO,home,0,1,32,2,2,MILAN,1996-97
MILAN,away,1,0,32,2,2,LAZIO,1996-97
FIORENTINA,home,0,1,32,2,2,NAPOLI,1996-97
NAPOLI,away,1,0,32,2,2,FIORENTINA,1996-97
CAGLIARI,home,2,0,32,1,1,PIACENZA,1996-97
PIACENZA,away,0,2,32,1,1,CAGLIARI,1996-97
PERUGIA,home,1,0,32,1,4,REGGIANA,1996-97
REGGIANA,away,0,1,32,4,1,PERUGIA,1996-97
INTER,home,0,0,32,1,1,ROMA,1996-97
ROMA,away,0,0,32,1,1,INTER,1996-97
UDINESE,home,0,1,32,4,0,SAMPDORIA,1996-97
SAMPDORIA,away,1,0,32,0,4,UDINESE,1996-97
JUVENTUS,home,0,0,33,1,1,ATALANTA,1996-97
ATALANTA,away,0,0,33,1,1,JUVENTUS,1996-97
SAMPDORIA,home,2,1,33,3,4,CAGLIARI,1996-97
CAGLIARI,away,1,2,33,4,3,SAMPDORIA,1996-97
REGGIANA,home,0,0,33,3,0,FIORENTINA,1996-97
FIORENTINA,away,0,0,33,0,3,REGGIANA,1996-97
NAPOLI,home,0,0,33,3,2,INTER,1996-97
INTER,away,0,0,33,2,3,NAPOLI,1996-97
HELLAS VERONA,home,0,0,33,4,1,LAZIO,1996-97
LAZIO,away,0,0,33,1,4,HELLAS VERONA,1996-97
BOLOGNA,home,0,0,33,1,0,PARMA,1996-97
PARMA,away,0,0,33,0,1,BOLOGNA,1996-97
ROMA,home,1,0,33,2,0,PERUGIA,1996-97
PERUGIA,away,0,1,33,0,2,ROMA,1996-97
PIACENZA,home,0,0,33,4,0,UDINESE,1996-97
UDINESE,away,0,0,33,0,4,PIACENZA,1996-97
MILAN,home,1,0,33,2,0,VICENZA,1996-97
VICENZA,away,0,1,33,0,2,MILAN,1996-97
INTER,home,0,0,34,2,2,BOLOGNA,1996-97
BOLOGNA,away,0,0,34,2,2,INTER,1996-97
PARMA,home,0,0,34,1,2,HELLAS VERONA,1996-97
HELLAS VERONA,away,0,0,34,2,1,PARMA,1996-97
LAZIO,home,0,0,34,2,2,JUVENTUS,1996-97
JUVENTUS,away,0,0,34,2,2,LAZIO,1996-97
CAGLIARI,home,1,0,34,0,1,MILAN,1996-97
MILAN,away,0,1,34,1,0,CAGLIARI,1996-97
VICENZA,home,0,0,34,1,0,NAPOLI,1996-97
NAPOLI,away,0,0,34,0,1,VICENZA,1996-97
PERUGIA,home,0,0,34,2,1,PIACENZA,1996-97
PIACENZA,away,0,0,34,1,2,PERUGIA,1996-97
ATALANTA,home,1,0,34,0,3,REGGIANA,1996-97
REGGIANA,away,0,1,34,3,0,ATALANTA,1996-97
UDINESE,home,1,0,34,0,3,ROMA,1996-97
ROMA,away,0,1,34,3,0,UDINESE,1996-97
FIORENTINA,home,0,0,34,1,1,SAMPDORIA,1996-97
SAMPDORIA,away,0,0,34,1,1,FIORENTINA,1996-97
