Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Avversaria,Campo,Corner,Corner avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
3,3,0,1,ROMA,away,6,10,0,0,0,0,11,20,3,3,22,1,2,0,0,14,12,16,14,8,2,0,0,SIENA,2009-10,3,14,0,4,3,10,0,0
2,4,2,0,ATALANTA,home,8,5,0,0,1,0,21,17,3,4,22,2,0,0,0,15,13,10,8,4,4,0,0,SAMPDORIA,2009-10,9,9,3,5,6,4,0,0
4,2,0,2,SAMPDORIA,away,5,8,0,0,0,1,17,21,4,3,22,0,2,0,0,13,15,8,10,4,4,0,0,ATALANTA,2009-10,9,9,5,3,4,6,0,0
3,2,0,1,LAZIO,home,4,2,0,0,0,0,12,21,2,3,22,1,1,1,0,15,17,18,16,1,6,1,0,JUVENTUS,2009-10,13,6,5,4,8,2,0,0
2,3,1,0,JUVENTUS,away,2,4,0,0,0,0,21,12,3,2,22,1,1,0,1,17,15,16,18,6,1,0,1,LAZIO,2009-10,6,13,4,5,2,8,0,0
1,2,1,1,INTER,home,5,7,1,0,0,0,15,13,3,3,22,1,1,0,0,7,6,9,7,7,2,0,0,PARMA,2009-10,5,13,2,5,3,8,0,0
2,1,1,1,PARMA,away,7,5,0,1,0,0,13,15,3,3,22,1,1,0,0,6,7,7,9,2,7,0,0,INTER,2009-10,13,5,5,2,8,3,0,0
2,3,5,1,PARMA,home,6,5,0,0,0,0,19,10,0,0,23,2,1,0,0,30,29,15,14,0,5,0,0,PALERMO,2009-10,13,4,6,3,7,1,0,0
3,2,1,5,PALERMO,away,5,6,0,0,0,0,10,19,0,0,23,1,2,0,0,29,30,14,15,5,0,0,0,PARMA,2009-10,4,13,3,6,1,7,0,0
3,1,1,2,JUVENTUS,home,3,5,0,1,0,0,14,24,4,0,23,1,1,0,0,3,4,6,2,2,3,0,0,LIVORNO,2009-10,10,6,6,3,4,3,0,0
1,3,2,1,LIVORNO,away,5,3,1,0,0,0,24,14,0,4,23,1,1,0,0,4,3,2,6,3,2,0,0,JUVENTUS,2009-10,6,10,3,6,3,4,0,0
3,1,2,1,BARI,home,5,4,0,0,0,0,16,13,2,4,23,1,0,0,0,13,19,14,10,4,7,0,0,ATALANTA,2009-10,20,6,12,2,8,4,0,0
1,3,1,2,ATALANTA,away,4,5,0,0,0,0,13,16,4,2,23,0,1,0,0,19,13,10,14,7,4,0,0,BARI,2009-10,6,20,2,12,4,8,0,0
0,0,4,10,MILAN,home,1,10,0,0,0,0,12,15,6,1,23,0,0,0,2,20,16,16,19,7,1,0,0,BOLOGNA,2009-10,2,13,1,4,1,9,0,0
0,0,10,4,BOLOGNA,away,10,1,0,0,0,0,15,12,1,6,23,0,0,2,0,16,20,19,16,1,7,0,0,MILAN,2009-10,13,2,4,1,9,1,0,0
2,4,2,2,CHIEVOVERONA,home,5,4,0,0,0,0,19,11,0,3,23,1,0,1,0,19,14,15,16,3,2,0,0,GENOA,2009-10,8,9,4,6,4,3,0,0
4,2,2,2,GENOA,away,4,5,0,0,0,0,11,19,3,0,23,0,1,0,1,14,19,16,15,2,3,0,0,CHIEVOVERONA,2009-10,9,8,6,4,3,4,0,0
2,0,2,1,CAGLIARI,home,2,3,0,0,0,0,11,16,1,3,23,3,0,0,0,3,7,6,2,5,3,0,0,INTER,2009-10,9,12,3,7,6,5,0,0
0,2,1,2,INTER,away,3,2,0,0,0,0,16,11,3,1,23,0,3,0,0,7,3,2,6,3,5,0,0,CAGLIARI,2009-10,12,9,7,3,5,6,0,0
1,1,1,1,CATANIA,home,8,1,0,0,0,0,20,15,1,4,23,0,1,1,0,15,14,12,14,1,3,0,0,LAZIO,2009-10,9,3,5,1,4,2,0,0
1,1,1,1,LAZIO,away,1,8,0,0,0,0,15,20,4,1,23,1,0,0,1,14,15,14,12,3,1,0,0,CATANIA,2009-10,3,9,1,5,2,4,0,0
3,2,1,0,SAMPDORIA,home,11,2,0,0,0,0,8,20,4,0,23,1,2,0,0,3,1,1,2,0,1,0,0,SIENA,2009-10,7,3,3,1,4,2,0,0
2,3,0,1,SIENA,away,2,11,0,0,0,0,20,8,0,4,23,2,1,0,0,1,3,2,1,1,0,0,0,SAMPDORIA,2009-10,3,7,1,3,2,4,0,0
3,2,0,1,NAPOLI,home,6,3,0,1,0,0,17,21,0,2,23,3,1,0,2,19,13,9,10,7,7,1,0,UDINESE,2009-10,22,15,11,5,11,10,0,0
2,3,1,0,UDINESE,away,3,6,1,0,0,0,21,17,2,0,23,1,3,2,0,13,19,10,9,7,7,0,1,NAPOLI,2009-10,15,22,5,11,10,11,0,0
2,1,2,0,ROMA,home,10,4,0,0,0,0,12,13,3,1,23,0,1,0,1,3,1,8,5,1,8,0,0,FIORENTINA,2009-10,16,7,8,4,8,3,0,0
1,2,0,2,FIORENTINA,away,4,10,0,0,0,0,13,12,1,3,23,1,0,1,0,1,3,5,8,8,1,0,0,ROMA,2009-10,7,16,4,8,3,8,0,0
1,4,3,1,UDINESE,home,5,1,0,0,0,0,13,9,4,3,24,3,2,0,0,13,7,10,12,3,4,0,0,MILAN,2009-10,10,12,3,7,7,5,0,0
4,1,1,3,MILAN,away,1,5,0,0,0,0,9,13,3,4,24,2,3,0,0,7,13,12,10,4,3,0,0,UDINESE,2009-10,12,10,7,3,5,7,0,0
2,2,3,0,PALERMO,home,8,9,0,0,0,0,13,11,0,3,24,4,1,0,1,13,5,8,7,4,2,0,1,ROMA,2009-10,8,12,2,6,6,6,0,0
2,2,0,3,ROMA,away,9,8,0,0,0,0,11,13,3,0,24,1,4,1,0,5,13,7,8,2,4,1,0,PALERMO,2009-10,12,8,6,2,6,6,0,0
0,4,2,0,FIORENTINA,home,2,4,0,0,0,0,25,15,2,8,24,2,0,1,0,15,22,12,9,1,3,0,0,SAMPDORIA,2009-10,12,7,6,6,6,1,0,0
4,0,0,2,SAMPDORIA,away,4,2,0,0,0,0,15,25,8,2,24,0,2,0,1,22,15,9,12,3,1,0,0,FIORENTINA,2009-10,7,12,6,6,1,6,0,0
2,1,1,2,BARI,home,3,8,0,0,0,0,11,15,0,1,24,3,1,0,0,16,10,4,9,2,0,0,0,CAGLIARI,2009-10,5,12,2,9,3,3,0,0
1,2,2,1,CAGLIARI,away,8,3,0,0,0,0,15,11,1,0,24,1,3,0,0,10,16,9,4,0,2,0,0,BARI,2009-10,12,5,9,2,3,3,0,0
3,2,1,0,ATALANTA,home,6,6,0,1,0,0,17,20,6,2,24,0,0,0,1,12,7,4,8,5,4,0,0,CATANIA,2009-10,9,10,5,4,4,6,0,0
2,3,0,1,CATANIA,away,6,6,1,0,0,0,20,17,2,6,24,0,0,1,0,7,12,8,4,4,5,0,0,ATALANTA,2009-10,10,9,4,5,6,4,0,0
3,2,1,2,SIENA,home,5,4,0,0,0,0,13,18,3,4,24,0,1,1,0,10,8,5,6,4,2,0,0,CHIEVOVERONA,2009-10,6,6,3,1,3,5,0,0
2,3,2,1,CHIEVOVERONA,away,4,5,0,0,0,0,18,13,4,3,24,1,0,0,1,8,10,6,5,2,4,0,0,SIENA,2009-10,6,6,1,3,5,3,0,0
4,4,1,1,GENOA,home,9,4,0,0,0,0,17,13,5,4,24,3,2,0,1,15,17,18,16,0,6,1,0,JUVENTUS,2009-10,15,6,6,3,9,3,0,0
4,4,1,1,JUVENTUS,away,4,9,0,0,0,0,13,17,4,5,24,2,3,1,0,17,15,16,18,6,0,0,1,GENOA,2009-10,6,15,3,6,3,9,0,0
0,2,0,1,BOLOGNA,home,6,2,0,0,0,0,15,11,1,1,24,0,1,0,1,3,3,3,4,2,7,0,0,LIVORNO,2009-10,11,6,4,2,7,4,0,0
2,0,1,0,LIVORNO,away,2,6,0,0,0,0,11,15,1,1,24,1,0,1,0,3,3,4,3,7,2,0,0,BOLOGNA,2009-10,6,11,2,4,4,7,0,0
1,3,1,2,LAZIO,home,5,5,0,0,1,0,19,15,1,0,24,0,2,0,0,7,7,10,7,8,3,0,0,PARMA,2009-10,7,14,4,4,3,10,0,0
3,1,2,1,PARMA,away,5,5,0,0,0,1,15,19,0,1,24,2,0,0,0,7,7,7,10,3,8,0,0,LAZIO,2009-10,14,7,4,4,10,3,0,0
3,3,2,1,INTER,home,3,2,0,0,0,0,17,17,1,3,24,0,0,2,1,24,25,16,19,3,2,0,0,NAPOLI,2009-10,11,6,7,2,4,4,0,0
3,3,1,2,NAPOLI,away,2,3,0,0,0,0,17,17,3,1,24,0,0,1,2,25,24,19,16,2,3,0,0,INTER,2009-10,6,11,2,7,4,4,0,0
3,2,1,1,UDINESE,home,5,2,0,1,0,0,14,17,2,2,25,3,0,0,0,13,16,16,8,2,2,1,0,GENOA,2009-10,11,12,6,10,5,2,0,0
2,3,1,1,GENOA,away,2,5,1,0,0,0,17,14,2,2,25,0,3,0,0,16,13,8,16,2,2,0,1,UDINESE,2009-10,12,11,10,6,2,5,0,0
2,2,1,0,SAMPDORIA,home,5,5,1,1,1,0,12,15,3,0,25,0,0,0,0,3,0,4,1,4,1,0,0,INTER,2009-10,8,10,7,6,1,4,0,0
2,2,0,1,INTER,away,5,5,1,1,0,1,15,12,0,3,25,0,0,0,0,0,3,1,4,1,4,0,0,SAMPDORIA,2009-10,10,8,6,7,4,1,0,0
3,4,1,0,CHIEVOVERONA,home,8,7,0,1,0,0,21,16,2,5,25,0,1,1,0,18,23,11,12,4,3,0,0,ATALANTA,2009-10,9,6,5,2,4,4,0,0
4,3,0,1,ATALANTA,away,7,8,1,0,0,0,16,21,5,2,25,1,0,0,1,23,18,12,11,3,4,0,0,CHIEVOVERONA,2009-10,6,9,2,5,4,4,0,0
1,1,1,1,JUVENTUS,home,13,4,0,0,1,0,15,14,1,1,25,1,2,1,0,8,13,8,7,4,3,0,0,BOLOGNA,2009-10,12,7,7,1,5,6,0,0
1,1,1,1,BOLOGNA,away,4,13,0,0,0,1,14,15,1,1,25,2,1,0,1,13,8,7,8,3,4,0,0,JUVENTUS,2009-10,7,12,1,7,6,5,0,0
1,2,5,1,PARMA,home,5,13,0,0,0,0,14,15,4,0,25,2,0,0,1,15,9,8,12,6,3,0,0,CAGLIARI,2009-10,10,10,4,3,6,7,0,0
2,1,1,5,CAGLIARI,away,13,5,0,0,0,0,15,14,0,4,25,0,2,1,0,9,15,12,8,3,6,0,0,PARMA,2009-10,10,10,3,4,7,6,0,0
2,6,3,0,LIVORNO,home,4,2,0,0,0,1,19,15,1,2,25,2,1,1,1,12,8,7,9,4,5,0,0,FIORENTINA,2009-10,12,6,4,0,8,6,0,0
6,2,0,3,FIORENTINA,away,2,4,0,0,1,0,15,19,2,1,25,1,2,1,1,8,12,9,7,5,4,0,0,LIVORNO,2009-10,6,12,0,4,6,8,0,0
2,3,3,0,LAZIO,home,5,6,0,0,0,0,20,14,6,0,25,3,1,0,0,41,34,24,17,4,1,1,0,PALERMO,2009-10,7,13,3,8,4,5,0,0
3,2,0,3,PALERMO,away,6,5,0,0,0,0,14,20,0,6,25,1,3,0,0,34,41,17,24,1,4,0,1,LAZIO,2009-10,13,7,8,3,5,4,0,0
2,2,0,0,NAPOLI,home,4,11,0,0,0,0,9,15,0,3,25,0,0,0,0,5,6,2,5,4,5,0,0,SIENA,2009-10,8,11,3,7,5,4,0,0
2,2,0,0,SIENA,away,11,4,0,0,0,0,15,9,3,0,25,0,0,0,0,6,5,5,2,5,4,0,0,NAPOLI,2009-10,11,8,7,3,4,5,0,0
2,2,0,0,CATANIA,home,7,4,0,0,0,0,25,11,0,4,25,1,0,0,0,13,9,11,11,1,1,0,0,ROMA,2009-10,6,2,4,1,2,1,0,0
2,2,0,0,ROMA,away,4,7,0,0,0,0,11,25,4,0,25,0,1,0,0,9,13,11,11,1,1,0,0,CATANIA,2009-10,2,6,1,4,1,2,0,0
0,1,1,1,MILAN,home,2,2,0,0,0,0,12,20,3,2,25,0,2,0,0,31,19,15,16,3,2,1,0,BARI,2009-10,5,8,3,3,2,5,0,0
1,0,1,1,BARI,away,2,2,0,0,0,0,20,12,2,3,25,2,0,0,0,19,31,16,15,2,3,0,1,MILAN,2009-10,8,5,3,3,5,2,0,0
3,2,3,1,BARI,home,1,5,0,0,0,0,21,18,0,3,26,4,0,0,0,16,23,14,9,5,0,0,1,CATANIA,2009-10,11,12,7,6,4,6,0,0
2,3,1,3,CATANIA,away,5,1,0,0,0,0,18,21,3,0,26,0,4,0,0,23,16,9,14,0,5,1,0,BARI,2009-10,12,11,6,7,6,4,0,0
2,3,0,0,FIORENTINA,home,5,9,0,0,0,0,19,16,2,0,26,1,1,0,0,15,13,10,13,4,3,0,0,LAZIO,2009-10,5,8,1,3,4,5,0,0
3,2,0,0,LAZIO,away,9,5,0,0,0,0,16,19,0,2,26,1,1,0,0,13,15,13,10,3,4,0,0,FIORENTINA,2009-10,8,5,3,1,5,4,0,0
5,0,2,1,CAGLIARI,home,5,6,1,1,0,0,18,20,2,2,26,2,1,0,0,11,7,5,3,1,3,0,0,CHIEVOVERONA,2009-10,10,5,5,3,5,2,0,0
0,5,1,2,CHIEVOVERONA,away,6,5,1,1,0,0,20,18,2,2,26,1,2,0,0,7,11,3,5,3,1,0,0,CAGLIARI,2009-10,5,10,3,5,2,5,0,0
1,1,2,1,BOLOGNA,home,8,2,0,0,0,0,13,15,1,1,26,3,4,2,0,14,14,12,15,4,1,0,1,GENOA,2009-10,16,11,10,2,6,9,0,0
1,1,1,2,GENOA,away,2,8,0,0,0,0,15,13,1,1,26,4,3,0,2,14,14,15,12,1,4,1,0,BOLOGNA,2009-10,11,16,2,10,9,6,0,0
3,4,0,0,SIENA,home,8,5,1,0,0,0,16,11,1,2,26,1,2,0,0,7,12,8,5,3,3,1,0,LIVORNO,2009-10,6,8,2,3,4,5,0,0
4,3,0,0,LIVORNO,away,5,8,0,1,0,0,11,16,2,1,26,2,1,0,0,12,7,5,8,3,3,0,1,SIENA,2009-10,8,6,3,2,5,4,0,0
2,2,0,0,ATALANTA,home,7,4,0,0,0,0,16,17,5,3,26,3,1,0,0,4,2,2,1,2,4,1,0,MILAN,2009-10,11,8,4,5,7,3,0,0
2,2,0,0,MILAN,away,4,7,0,0,0,0,17,16,3,5,26,1,3,0,0,2,4,1,2,4,2,0,1,ATALANTA,2009-10,8,11,5,4,3,7,0,0
2,2,0,0,ROMA,home,10,1,0,0,0,0,16,9,3,1,26,2,2,0,0,15,8,5,4,5,4,1,1,NAPOLI,2009-10,14,11,8,4,6,7,0,0
2,2,0,0,NAPOLI,away,1,10,0,0,0,0,9,16,1,3,26,2,2,0,0,8,15,4,5,4,5,1,1,ROMA,2009-10,11,14,4,8,7,6,0,0
5,4,1,1,SAMPDORIA,home,6,5,0,0,0,0,17,19,4,0,26,1,0,0,0,12,14,14,12,2,2,0,0,PARMA,2009-10,5,8,2,6,3,2,0,0
4,5,1,1,PARMA,away,5,6,0,0,0,0,19,17,0,4,26,0,1,0,0,14,12,12,14,2,2,0,0,SAMPDORIA,2009-10,8,5,6,2,2,3,0,0
3,3,0,1,INTER,home,11,1,0,0,0,0,13,20,3,1,26,2,3,1,0,9,7,8,10,3,6,1,0,UDINESE,2009-10,13,10,4,4,9,6,0,0
3,3,1,0,UDINESE,away,1,11,0,0,0,0,20,13,1,3,26,3,2,0,1,7,9,10,8,6,3,0,1,INTER,2009-10,10,13,4,4,6,9,0,0
2,1,1,2,PALERMO,home,6,4,0,0,0,0,13,10,3,4,26,0,2,0,0,13,12,14,14,3,2,0,0,JUVENTUS,2009-10,11,7,9,2,2,5,0,0
1,2,2,1,JUVENTUS,away,4,6,0,0,0,0,10,13,4,3,26,2,0,0,0,12,13,14,14,2,3,0,0,PALERMO,2009-10,7,11,2,9,5,2,0,0
0,3,0,2,JUVENTUS,home,6,2,0,0,0,0,19,13,1,7,27,1,2,0,0,4,1,1,1,3,4,0,0,FIORENTINA,2009-10,12,6,7,1,5,5,0,0
3,0,2,0,FIORENTINA,away,2,6,0,0,0,0,13,19,7,1,27,2,1,0,0,1,4,1,1,4,3,0,0,JUVENTUS,2009-10,6,12,1,7,5,5,0,0
3,3,0,1,MILAN,home,5,5,0,0,0,0,16,15,0,2,27,0,0,0,0,16,11,14,15,1,3,0,0,ROMA,2009-10,8,4,5,3,3,1,0,0
3,3,1,0,ROMA,away,5,5,0,0,0,0,15,16,2,0,27,0,0,0,0,11,16,15,14,3,1,0,0,MILAN,2009-10,4,8,3,5,1,3,0,0
3,3,1,4,UDINESE,home,6,3,1,0,0,0,15,20,3,5,27,0,0,0,0,11,14,11,7,0,1,0,0,ATALANTA,2009-10,12,3,11,3,1,0,0,0
3,3,4,1,ATALANTA,away,3,6,0,1,0,0,20,15,5,3,27,0,0,0,0,14,11,7,11,1,0,0,0,UDINESE,2009-10,3,12,3,11,0,1,0,0
0,2,0,0,CHIEVOVERONA,home,7,6,0,0,0,0,17,13,2,1,27,1,0,0,0,25,12,19,11,2,5,1,0,BARI,2009-10,10,7,4,5,6,2,0,0
2,0,0,0,BARI,away,6,7,0,0,0,0,13,17,1,2,27,0,1,0,0,12,25,11,19,5,2,0,1,CHIEVOVERONA,2009-10,7,10,5,4,2,6,0,0
0,3,0,1,NAPOLI,home,7,10,0,0,0,0,16,14,1,1,27,2,1,0,0,10,12,9,7,4,4,0,0,BOLOGNA,2009-10,11,9,5,4,6,5,0,0
3,0,1,0,BOLOGNA,away,10,7,0,0,0,0,14,16,1,1,27,1,2,0,0,12,10,7,9,4,4,0,0,NAPOLI,2009-10,9,11,4,5,5,6,0,0
2,4,3,4,CATANIA,home,5,9,1,0,0,0,20,13,1,2,27,2,2,0,1,7,7,4,2,1,1,0,1,CAGLIARI,2009-10,9,8,6,4,3,4,0,0
4,2,4,3,CAGLIARI,away,9,5,0,1,0,0,13,20,2,1,27,2,2,1,0,7,7,2,4,1,1,1,0,CATANIA,2009-10,8,9,4,6,4,3,0,0
2,1,6,0,LIVORNO,home,10,5,0,0,0,0,13,10,1,3,27,1,0,0,0,28,28,11,15,3,5,0,0,PALERMO,2009-10,11,7,6,4,5,3,0,0
1,2,0,6,PALERMO,away,5,10,0,0,0,0,10,13,3,1,27,0,1,0,0,28,28,15,11,5,3,0,0,LIVORNO,2009-10,7,11,4,6,3,5,0,0
3,1,1,1,PARMA,home,3,3,0,1,0,0,15,17,0,1,27,1,1,1,1,15,11,6,11,2,0,0,0,SIENA,2009-10,9,8,7,4,2,4,0,0
1,3,1,1,SIENA,away,3,3,1,0,0,0,17,15,1,0,27,1,1,1,1,11,15,11,6,0,2,0,0,PARMA,2009-10,8,9,4,7,4,2,0,0
1,3,1,1,LAZIO,home,6,3,0,0,0,1,24,18,1,2,27,2,1,0,1,17,18,18,15,4,1,0,0,SAMPDORIA,2009-10,11,9,8,3,3,6,0,0
3,1,1,1,SAMPDORIA,away,3,6,0,0,1,0,18,24,2,1,27,1,2,1,0,18,17,15,18,1,4,0,0,LAZIO,2009-10,9,11,3,8,6,3,0,0
2,1,0,0,GENOA,home,3,2,0,0,0,0,18,17,3,1,27,0,0,0,0,10,2,2,8,3,3,0,0,INTER,2009-10,12,8,9,5,3,3,0,0
1,2,0,0,INTER,away,2,3,0,0,0,0,17,18,1,3,27,0,0,0,0,2,10,8,2,3,3,0,0,GENOA,2009-10,8,12,5,9,3,3,0,0
2,2,2,1,INTER,home,5,5,0,1,0,0,20,14,3,1,28,3,1,0,0,13,8,6,6,2,1,1,0,CATANIA,2009-10,10,9,6,6,4,3,0,0
2,2,1,2,CATANIA,away,5,5,1,0,0,0,14,20,1,3,28,1,3,0,0,8,13,6,6,1,2,0,1,INTER,2009-10,9,10,6,6,3,4,0,0
2,2,1,2,FIORENTINA,home,6,5,0,0,0,0,17,9,5,1,28,1,3,0,0,11,4,5,8,0,3,0,0,NAPOLI,2009-10,7,9,3,6,4,3,0,0
2,2,2,1,NAPOLI,away,5,6,0,0,0,0,9,17,1,5,28,3,1,0,0,4,11,8,5,3,0,0,0,FIORENTINA,2009-10,9,7,6,3,3,4,0,0
0,1,0,0,SAMPDORIA,home,6,4,0,0,0,0,12,23,7,1,28,1,1,0,0,12,9,7,10,0,1,0,0,BOLOGNA,2009-10,7,4,5,3,2,1,0,0
1,0,0,0,BOLOGNA,away,4,6,0,0,0,0,23,12,1,7,28,1,1,0,0,9,12,10,7,1,0,0,0,SAMPDORIA,2009-10,4,7,3,5,1,2,0,0
3,3,6,2,CAGLIARI,home,10,4,0,0,0,0,12,17,3,3,28,5,3,3,0,18,14,11,14,3,5,1,1,GENOA,2009-10,17,8,4,2,13,6,0,0
3,3,2,6,GENOA,away,4,10,0,0,0,0,17,12,3,3,28,3,5,0,3,14,18,14,11,5,3,1,1,CAGLIARI,2009-10,8,17,2,4,6,13,0,0
2,4,0,1,SIENA,home,2,5,0,0,0,0,11,18,4,1,28,3,3,0,1,15,5,12,12,4,2,0,1,JUVENTUS,2009-10,7,10,2,2,5,8,0,0
4,2,1,0,JUVENTUS,away,5,2,0,0,0,0,18,11,1,4,28,3,3,1,0,5,15,12,12,2,4,1,0,SIENA,2009-10,10,7,2,2,8,5,0,0
2,2,0,0,BARI,home,6,2,0,0,0,0,15,13,0,4,28,0,2,0,0,11,8,9,9,1,6,1,0,LAZIO,2009-10,10,4,3,1,7,3,0,0
2,2,0,0,LAZIO,away,2,6,0,0,0,0,13,15,4,0,28,2,0,0,0,8,11,9,9,6,1,0,1,BARI,2009-10,4,10,1,3,3,7,0,0
6,6,2,0,ROMA,home,2,1,0,0,0,0,30,22,6,1,28,3,3,0,1,13,10,8,10,2,3,1,1,LIVORNO,2009-10,10,12,4,6,6,6,0,0
6,6,0,2,LIVORNO,away,1,2,0,0,0,0,22,30,1,6,28,3,3,1,0,10,13,10,8,3,2,1,1,ROMA,2009-10,12,10,6,4,6,6,0,0
3,4,6,5,ATALANTA,home,5,5,0,0,0,1,14,11,1,2,28,1,0,0,0,15,11,11,16,3,2,0,0,PARMA,2009-10,9,9,6,6,3,3,0,0
4,3,5,6,PARMA,away,5,5,0,0,1,0,11,14,2,1,28,0,1,0,0,11,15,16,11,2,3,0,0,ATALANTA,2009-10,9,9,6,6,3,3,0,0
2,2,0,0,PALERMO,home,4,7,0,0,0,0,16,13,2,3,28,3,2,0,0,8,6,9,6,2,8,0,0,UDINESE,2009-10,15,9,4,5,11,4,0,0
2,2,0,0,UDINESE,away,7,4,0,0,0,0,13,16,3,2,28,2,3,0,0,6,8,6,9,8,2,0,0,PALERMO,2009-10,9,15,5,4,4,11,0,0
1,5,2,0,CHIEVOVERONA,home,8,2,0,0,0,0,18,10,2,8,28,1,0,1,1,7,1,2,5,5,5,0,0,MILAN,2009-10,15,10,8,4,7,6,0,0
5,1,0,2,MILAN,away,2,8,0,0,0,0,10,18,8,2,28,0,1,1,1,1,7,5,2,5,5,0,0,CHIEVOVERONA,2009-10,10,15,4,8,6,7,0,0
2,3,3,0,GENOA,home,5,2,,,,,17,11,4,3,29,3,0,0,0,2,8,6,0,2,2,1,0,FIORENTINA,2009-10,10,3,5,1,5,2,0,0
3,2,0,3,FIORENTINA,away,2,5,,,,,11,17,3,4,29,0,3,0,0,8,2,0,6,2,2,0,1,GENOA,2009-10,3,10,1,5,2,5,0,0
2,5,4,3,INTER,home,2,5,,,,,13,15,3,1,29,1,1,0,1,39,29,21,19,2,2,0,1,PALERMO,2009-10,10,15,7,11,3,4,0,0
5,2,3,4,PALERMO,away,5,2,,,,,15,13,1,3,29,1,1,1,0,29,39,19,21,2,2,1,0,INTER,2009-10,15,10,11,7,4,3,0,0
4,3,3,0,UDINESE,home,6,10,,,,,25,14,1,1,29,4,2,0,0,14,16,16,14,4,4,1,1,ROMA,2009-10,13,8,5,2,8,6,0,0
3,4,0,3,ROMA,away,10,6,,,,,14,25,1,1,29,2,4,0,0,16,14,14,16,4,4,1,1,UDINESE,2009-10,8,13,2,5,6,8,0,0
5,3,4,0,LIVORNO,home,2,6,,,,,17,17,2,4,29,3,0,0,0,12,22,19,8,3,3,0,0,ATALANTA,2009-10,11,9,5,6,6,3,0,0
3,5,0,4,ATALANTA,away,6,2,,,,,17,17,4,2,29,0,3,0,0,22,12,8,19,3,3,0,0,LIVORNO,2009-10,9,11,6,5,3,6,0,0
2,4,2,0,PARMA,home,9,3,,,,,16,24,2,0,29,1,1,2,0,24,16,13,16,4,1,0,0,BARI,2009-10,11,8,7,3,4,5,0,0
4,2,0,2,BARI,away,3,9,,,,,24,16,0,2,29,1,1,0,2,16,24,16,13,1,4,0,0,PARMA,2009-10,8,11,3,7,5,4,0,0
4,3,0,3,LAZIO,home,3,4,,,,,12,12,3,1,29,0,2,0,0,12,11,4,4,4,1,0,0,CAGLIARI,2009-10,2,13,1,8,1,5,0,0
3,4,3,0,CAGLIARI,away,4,3,,,,,12,12,1,3,29,2,0,0,0,11,12,4,4,1,4,0,0,LAZIO,2009-10,13,2,8,1,5,1,0,0
0,2,1,0,CATANIA,home,4,1,,,,,8,14,3,3,29,1,1,0,0,9,8,11,11,3,5,0,1,CHIEVOVERONA,2009-10,9,6,3,2,6,4,0,0
2,0,0,1,CHIEVOVERONA,away,1,4,,,,,14,8,3,3,29,1,1,0,0,8,9,11,11,5,3,1,0,CATANIA,2009-10,6,9,2,3,4,6,0,0
3,3,2,1,NAPOLI,home,8,4,,,,,19,13,2,6,29,1,1,0,0,1,3,7,3,6,5,0,0,MILAN,2009-10,9,10,3,3,6,7,0,0
3,3,1,2,MILAN,away,4,8,,,,,13,19,6,2,29,1,1,0,0,3,1,3,7,5,6,0,0,NAPOLI,2009-10,10,9,3,3,7,6,0,0
2,3,0,0,BOLOGNA,home,1,4,,,,,22,14,2,2,29,1,0,0,0,6,3,3,6,3,1,0,0,SIENA,2009-10,9,8,7,5,2,3,0,0
3,2,0,0,SIENA,away,4,1,,,,,14,22,2,2,29,0,1,0,0,3,6,6,3,1,3,0,0,BOLOGNA,2009-10,8,9,5,7,3,2,0,0
3,2,3,0,JUVENTUS,home,6,4,,,,,19,12,4,5,29,1,0,0,0,14,10,6,6,2,6,0,0,SAMPDORIA,2009-10,8,8,1,6,7,2,0,0
2,3,0,3,SAMPDORIA,away,4,6,,,,,12,19,5,4,29,0,1,0,0,10,14,6,6,6,2,0,0,JUVENTUS,2009-10,8,8,6,1,2,7,0,0
2,3,2,0,CAGLIARI,home,4,2,0,0,0,1,12,21,4,1,30,3,1,0,0,11,20,11,7,0,9,1,1,ATALANTA,2009-10,18,7,6,5,12,2,0,0
3,2,0,2,ATALANTA,away,2,4,0,0,1,0,21,12,1,4,30,1,3,0,0,20,11,7,11,9,0,1,1,CAGLIARI,2009-10,7,18,5,6,2,12,0,0
2,3,3,3,SAMPDORIA,home,11,1,0,0,0,0,12,15,7,1,30,2,1,1,0,18,16,13,6,1,5,0,0,BARI,2009-10,12,4,4,2,8,2,0,0
3,2,3,3,BARI,away,1,11,0,0,0,0,15,12,1,7,30,1,2,0,1,16,18,6,13,5,1,0,0,SAMPDORIA,2009-10,4,12,2,4,2,8,0,0
4,2,3,2,ROMA,home,5,4,0,0,0,0,19,21,4,1,30,0,2,0,0,12,10,10,11,4,1,0,0,BOLOGNA,2009-10,8,12,7,6,1,6,0,0
