Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Occasioni da gol,Occasioni da gol avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri fuori da punizione,Tiri fuori da punizione avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario,Tiri in porta da punizione,Tiri in porta da punizione avversario
4,4,2,1,0,0,0,0,0,0,CATANIA,home,0,0,6,5,0,0,0,0,0,0,24,17,0,5,6,1,1,0,0,0,0,1,0,5,2,5,3,0,3,1,0,MILAN,2007-08,13,3,8,2,,,5,1,0,0,,
4,4,1,2,0,0,0,0,0,0,MILAN,away,0,0,5,6,0,0,0,0,0,0,17,24,5,0,6,1,1,0,0,0,0,0,1,2,5,3,5,3,0,0,1,CATANIA,2007-08,3,13,2,8,,,1,5,0,0,,
4,4,0,2,0,0,0,0,0,0,GENOA,home,0,0,8,4,0,0,0,0,0,0,13,18,0,1,6,1,2,0,0,0,0,0,0,15,18,13,10,4,2,1,0,NAPOLI,2007-08,12,7,9,2,,,3,5,0,0,,
4,4,2,0,0,0,0,0,0,0,NAPOLI,away,0,0,4,8,0,0,0,0,0,0,18,13,1,0,6,2,1,0,0,0,0,0,0,18,15,10,13,2,4,0,1,GENOA,2007-08,7,12,2,9,,,5,3,0,0,,
2,3,4,2,0,0,0,0,0,0,LAZIO,home,0,0,1,5,0,0,0,0,1,0,22,23,2,0,6,1,1,0,0,0,0,0,0,15,21,15,15,1,2,0,0,REGGINA,2007-08,6,10,3,8,,,3,2,0,0,,
3,2,2,4,0,0,0,0,0,0,REGGINA,away,0,0,5,1,0,0,0,0,0,1,23,22,0,2,6,1,1,0,0,0,0,0,0,21,15,15,15,2,1,0,0,LAZIO,2007-08,10,6,8,3,,,2,3,0,0,,
3,3,1,2,0,0,0,0,0,0,ATALANTA,home,0,0,3,6,0,0,0,0,0,0,18,21,7,0,6,3,0,0,0,0,0,0,2,11,11,7,5,8,0,0,0,SAMPDORIA,2007-08,4,15,1,5,,,3,10,0,0,,
3,3,2,1,0,0,0,0,0,0,SAMPDORIA,away,0,0,6,3,0,0,0,0,0,0,21,18,0,7,6,0,3,0,0,0,0,2,0,11,11,5,7,0,8,0,0,ATALANTA,2007-08,15,4,5,1,,,10,3,0,0,,
3,3,2,0,0,0,0,0,0,0,PARMA,home,0,0,2,4,0,0,0,0,0,0,20,24,5,6,6,2,1,0,0,0,0,1,0,18,16,16,12,1,8,0,0,UDINESE,2007-08,17,5,6,3,,,11,2,0,0,,
3,3,0,2,0,0,0,0,0,0,UDINESE,away,0,0,4,2,0,0,0,0,0,0,24,20,6,5,6,1,2,0,0,0,0,0,1,16,18,12,16,8,1,0,0,PARMA,2007-08,5,17,3,6,,,2,11,0,0,,
4,4,1,1,3,7,5,2,6,5,JUVENTUS,home,0,2,5,2,15,12,0,0,0,0,14,18,7,3,6,0,1,9,11,0,0,0,0,15,21,18,13,0,1,0,0,TORINO,2007-08,1,3,0,2,,,1,1,0,0,,
4,4,1,1,7,3,2,5,5,6,TORINO,away,2,0,2,5,12,15,0,0,0,0,18,14,3,7,6,1,0,11,9,0,0,0,0,21,15,13,18,1,0,0,0,JUVENTUS,2007-08,3,1,2,0,,,1,1,0,0,,
2,4,0,1,0,0,0,0,0,0,UDINESE,home,0,0,11,0,0,0,0,0,0,0,17,25,1,3,7,0,0,0,0,0,0,1,0,7,6,4,4,1,5,1,0,ATALANTA,2007-08,11,8,5,7,,,6,1,0,0,,
4,2,1,0,0,0,0,0,0,0,ATALANTA,away,0,0,0,11,0,0,0,0,0,0,25,17,3,1,7,0,0,0,0,0,0,0,1,6,7,4,4,5,1,0,1,UDINESE,2007-08,8,11,7,5,,,1,6,0,0,,
3,4,6,0,4,6,2,4,9,6,NAPOLI,home,2,0,3,2,13,10,0,0,0,0,19,16,5,1,7,2,1,6,4,0,0,0,0,13,19,14,9,1,2,0,0,INTER,2007-08,8,4,4,2,,,4,2,0,0,,
4,3,0,6,6,4,4,2,6,9,INTER,away,0,2,2,3,10,13,0,0,0,0,16,19,1,5,7,1,2,4,6,0,0,0,0,19,13,9,14,2,1,0,0,NAPOLI,2007-08,4,8,2,4,,,2,4,0,0,,
2,3,2,0,0,0,0,0,0,0,LIVORNO,home,0,0,4,2,0,0,0,1,0,0,19,17,3,0,7,1,0,0,0,0,0,0,0,24,22,21,19,4,5,0,0,CATANIA,2007-08,8,10,2,7,,,6,3,0,0,,
3,2,0,2,0,0,0,0,0,0,CATANIA,away,0,0,2,4,0,0,1,0,0,0,17,19,0,3,7,0,1,0,0,0,0,0,0,22,24,19,21,5,4,0,0,LIVORNO,2007-08,10,8,7,2,,,3,6,0,0,,
2,3,0,1,0,0,0,0,0,0,JUVENTUS,home,0,0,4,3,0,0,0,0,0,0,14,10,6,1,7,1,1,0,0,0,0,0,0,4,3,2,2,2,1,1,0,FIORENTINA,2007-08,8,4,6,1,,,2,3,0,0,,
3,2,1,0,0,0,0,0,0,0,FIORENTINA,away,0,0,3,4,0,0,0,0,0,0,10,14,1,6,7,1,1,0,0,0,0,0,0,3,4,2,2,1,2,0,1,JUVENTUS,2007-08,4,8,1,6,,,3,2,0,0,,
3,3,4,3,0,0,0,0,0,0,CAGLIARI,home,0,0,8,2,0,0,0,0,0,0,13,22,2,1,7,2,0,0,0,0,0,0,0,14,11,19,17,2,9,0,0,GENOA,2007-08,21,6,10,4,,,11,2,0,0,,
3,3,3,4,0,0,0,0,0,0,GENOA,away,0,0,2,8,0,0,0,0,0,0,22,13,1,2,7,0,2,0,0,0,0,0,0,11,14,17,19,9,2,0,0,CAGLIARI,2007-08,6,21,4,10,,,2,11,0,0,,
2,0,3,2,0,0,0,0,0,0,REGGINA,home,0,0,4,2,0,0,1,0,0,0,12,19,1,3,7,1,1,0,0,0,0,1,0,18,14,7,14,3,7,0,0,PALERMO,2007-08,17,13,8,9,,,9,4,0,0,,
0,2,2,3,0,0,0,0,0,0,PALERMO,away,0,0,2,4,0,0,0,1,0,0,19,12,3,1,7,1,1,0,0,0,0,0,1,14,18,14,7,7,3,0,0,REGGINA,2007-08,13,17,9,8,,,4,9,0,0,,
2,3,1,4,0,0,0,0,0,0,ROMA,home,0,0,3,5,0,0,1,0,0,0,17,11,2,7,7,0,3,0,0,0,0,0,0,4,4,10,6,4,1,0,0,PARMA,2007-08,5,11,4,4,,,1,7,0,0,,
3,2,4,1,0,0,0,0,0,0,PARMA,away,0,0,5,3,0,0,0,1,0,0,11,17,7,2,7,3,0,0,0,0,0,0,0,4,4,6,10,1,4,0,0,ROMA,2007-08,11,5,4,4,,,7,1,0,0,,
0,2,1,2,0,0,0,0,0,0,EMPOLI,home,0,0,8,3,0,0,0,0,0,1,43,30,4,1,7,3,0,0,0,0,0,0,0,12,6,5,9,3,9,1,0,SIENA,2007-08,14,4,7,3,,,7,1,0,0,,
2,0,2,1,0,0,0,0,0,0,SIENA,away,0,0,3,8,0,0,0,0,1,0,30,43,1,4,7,0,3,0,0,0,0,0,0,6,12,9,5,9,3,0,1,EMPOLI,2007-08,4,14,3,7,,,1,7,0,0,,
3,3,6,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,6,6,0,0,0,0,0,1,15,27,3,1,7,1,0,0,0,0,0,0,0,4,12,15,5,2,3,0,0,TORINO,2007-08,11,4,7,2,,,4,2,0,0,,
3,3,3,6,0,0,0,0,0,0,TORINO,away,0,0,6,6,0,0,0,0,1,0,27,15,1,3,7,0,1,0,0,0,0,0,0,12,4,5,15,3,2,0,0,SAMPDORIA,2007-08,4,11,2,7,,,2,4,0,0,,
2,2,2,7,4,4,1,4,9,8,MILAN,home,0,1,1,4,9,7,0,0,0,0,12,10,4,9,7,1,5,14,11,0,0,0,0,18,14,8,13,1,5,0,1,LAZIO,2007-08,7,7,1,3,,,6,4,0,0,,
2,2,7,2,4,4,4,1,8,9,LAZIO,away,1,0,4,1,7,9,0,0,0,0,10,12,9,4,7,5,1,11,14,0,0,0,0,14,18,13,8,5,1,1,0,MILAN,2007-08,7,7,3,1,,,4,6,0,0,,
2,3,1,2,0,0,0,0,0,0,NAPOLI,home,,,10,4,0,0,0,0,0,0,13,11,4,1,8,4,4,0,0,0,0,0,1,14,11,11,14,0,2,1,0,ROMA,2007-08,12,7,6,2,,,6,5,0,0,0,0
3,2,2,1,0,0,0,0,0,0,ROMA,away,,,4,10,0,0,0,0,0,0,11,13,1,4,8,4,4,0,0,0,0,1,0,11,14,14,11,2,0,0,1,NAPOLI,2007-08,7,12,2,6,,,5,6,0,0,0,0
2,3,3,2,0,0,0,0,0,0,INTER,home,,,4,1,0,0,0,0,0,0,16,21,1,6,8,0,1,0,0,0,0,0,0,19,17,13,14,4,2,0,0,REGGINA,2007-08,7,9,5,4,,,2,5,0,0,0,0
3,2,2,3,0,0,0,0,0,0,REGGINA,away,,,1,4,0,0,0,0,0,0,21,16,6,1,8,1,0,0,0,0,0,0,0,17,19,14,13,2,4,0,0,INTER,2007-08,9,7,4,5,,,5,2,0,0,0,0
3,5,3,1,0,0,0,0,0,0,TORINO,home,,,1,4,0,0,0,0,0,1,32,17,0,3,8,2,2,0,0,0,0,0,0,4,5,17,8,2,3,1,0,ATALANTA,2007-08,14,6,9,2,,,5,4,0,0,0,0
5,3,1,3,0,0,0,0,0,0,ATALANTA,away,,,4,1,0,0,0,0,1,0,17,32,3,0,8,2,2,0,0,0,0,0,0,5,4,8,17,3,2,0,1,TORINO,2007-08,6,14,2,9,,,4,5,0,0,0,0
0,4,4,1,0,0,0,0,0,0,CATANIA,home,,,7,3,0,0,0,0,0,0,25,16,3,4,8,1,1,0,0,0,0,1,0,14,14,7,5,3,5,0,0,CAGLIARI,2007-08,13,8,6,4,,,7,4,0,0,0,0
4,0,1,4,0,0,0,0,0,0,CAGLIARI,away,,,3,7,0,0,0,0,0,0,16,25,4,3,8,1,1,0,0,0,0,0,1,14,14,5,7,5,3,0,0,CATANIA,2007-08,8,13,4,6,,,4,7,0,0,0,0
0,3,5,0,0,0,0,0,0,0,SIENA,home,,,5,5,0,0,0,0,0,0,15,11,1,4,8,3,0,0,0,0,0,0,0,2,3,3,0,4,2,0,0,FIORENTINA,2007-08,10,5,5,1,,,5,4,0,0,0,0
3,0,0,5,0,0,0,0,0,0,FIORENTINA,away,,,5,5,0,0,0,0,0,0,11,15,4,1,8,0,3,0,0,0,0,0,0,3,2,0,3,2,4,0,0,SIENA,2007-08,5,10,1,5,,,4,5,0,0,0,0
3,2,0,2,0,0,0,0,0,0,LAZIO,home,,,3,10,0,0,0,1,0,0,16,16,3,1,8,0,1,0,0,0,0,0,0,1,0,3,2,10,3,0,0,LIVORNO,2007-08,5,17,2,6,,,3,11,0,0,0,0
2,3,2,0,0,0,0,0,0,0,LIVORNO,away,,,10,3,0,0,1,0,0,0,16,16,1,3,8,1,0,0,0,0,0,0,0,0,1,2,3,3,10,0,0,LAZIO,2007-08,17,5,6,2,,,11,3,0,0,0,0
0,1,2,2,0,0,0,0,0,0,EMPOLI,home,,,4,1,0,0,0,0,0,0,22,10,5,3,8,0,1,0,0,0,0,0,0,16,15,18,15,3,8,0,0,MILAN,2007-08,13,11,5,7,,,8,4,0,0,0,0
1,0,2,2,0,0,0,0,0,0,MILAN,away,,,1,4,0,0,0,0,0,0,10,22,3,5,8,1,0,0,0,0,0,0,0,15,16,15,18,8,3,0,0,EMPOLI,2007-08,11,13,7,5,,,4,8,0,0,0,0
3,3,0,2,0,0,0,0,0,0,PARMA,home,,,4,4,0,0,0,0,0,0,22,20,2,2,8,3,0,0,0,0,0,0,0,9,13,7,6,3,6,0,0,SAMPDORIA,2007-08,13,8,4,5,,,9,3,0,0,0,0
3,3,2,0,0,0,0,0,0,0,SAMPDORIA,away,,,4,4,0,0,0,0,0,0,20,22,2,2,8,0,3,0,0,0,0,0,0,13,9,6,7,6,3,0,0,PARMA,2007-08,8,13,5,4,,,3,9,0,0,0,0
1,1,2,0,0,0,0,0,0,0,PALERMO,home,,,12,7,0,0,0,0,0,0,17,22,0,2,8,1,1,0,0,0,0,0,0,16,14,17,13,2,3,0,0,UDINESE,2007-08,13,6,9,3,,,4,3,0,0,0,0
1,1,0,2,0,0,0,0,0,0,UDINESE,away,,,7,12,0,0,0,0,0,0,22,17,2,0,8,1,1,0,0,0,0,0,0,14,16,13,17,3,2,0,0,PALERMO,2007-08,6,13,3,9,,,3,4,0,0,0,0
5,4,0,0,2,5,5,3,5,3,GENOA,home,,,4,7,6,7,0,0,1,0,21,21,5,3,8,1,0,1,2,0,0,0,0,10,14,11,8,2,2,0,0,JUVENTUS,2007-08,3,3,0,1,,,3,2,0,0,1,0
4,5,0,0,5,2,3,5,3,5,JUVENTUS,away,,,7,4,7,6,0,0,0,1,21,21,3,5,8,0,1,2,1,0,0,0,0,14,10,8,11,2,2,0,0,GENOA,2007-08,3,3,1,0,,,2,3,0,0,0,1
1,1,2,4,0,0,0,0,0,0,CAGLIARI,home,0,0,3,8,0,0,0,0,0,0,11,23,3,1,9,2,0,0,0,0,0,2,1,13,6,7,8,4,3,0,0,TORINO,2007-08,6,7,0,2,,,6,5,0,0,,
1,1,4,2,0,0,0,0,0,0,TORINO,away,0,0,8,3,0,0,0,0,0,0,23,11,1,3,9,0,2,0,0,0,0,1,2,6,13,8,7,3,4,0,0,CAGLIARI,2007-08,7,6,2,0,,,5,6,0,0,,
1,4,0,1,6,2,2,4,7,6,JUVENTUS,home,0,0,5,4,10,8,0,0,0,0,15,15,7,2,9,3,1,7,6,0,0,0,1,18,22,19,14,1,1,2,0,NAPOLI,2007-08,3,6,1,3,,,2,3,0,0,,
4,1,1,0,2,6,4,2,6,7,NAPOLI,away,0,0,4,5,8,10,0,0,0,0,15,15,2,7,9,1,3,6,7,0,0,1,0,22,18,14,19,1,1,0,2,JUVENTUS,2007-08,6,3,3,1,,,3,2,0,0,,
2,2,3,1,0,0,0,0,0,0,SAMPDORIA,home,0,0,5,6,0,0,0,0,0,0,7,26,3,3,9,2,0,0,0,0,0,0,1,15,18,13,10,3,3,0,0,CATANIA,2007-08,8,7,3,3,,,5,4,0,0,,
2,2,1,3,0,0,0,0,0,0,CATANIA,away,0,0,6,5,0,0,0,0,0,0,26,7,3,3,9,0,2,0,0,0,0,1,0,18,15,10,13,3,3,0,0,SAMPDORIA,2007-08,7,8,3,3,,,4,5,0,0,,
2,2,2,1,0,0,0,0,0,0,ATALANTA,home,0,0,7,3,0,0,0,0,0,0,15,18,5,3,9,0,1,0,0,0,0,0,0,5,5,3,8,2,3,0,0,EMPOLI,2007-08,9,9,6,6,,,3,3,0,0,,
2,2,1,2,0,0,0,0,0,0,EMPOLI,away,0,0,3,7,0,0,0,0,0,0,18,15,3,5,9,1,0,0,0,0,0,0,0,5,5,8,3,3,2,0,0,ATALANTA,2007-08,9,9,6,6,,,3,3,0,0,,
3,2,1,4,0,0,0,0,0,0,UDINESE,home,0,0,4,9,0,0,0,0,0,0,17,14,4,8,9,0,1,0,0,0,0,0,1,15,12,10,11,5,6,0,0,LAZIO,2007-08,13,10,7,3,,,6,7,0,0,,
2,3,4,1,0,0,0,0,0,0,LAZIO,away,0,0,9,4,0,0,0,0,0,0,14,17,8,4,9,1,0,0,0,0,0,1,0,12,15,11,10,6,5,0,0,UDINESE,2007-08,10,13,3,7,,,7,6,0,0,,
4,4,0,2,2,10,4,3,9,6,ROMA,home,1,4,6,13,9,9,1,0,0,0,13,18,2,1,9,0,1,7,6,0,0,0,0,19,15,10,14,2,1,0,1,MILAN,2007-08,5,6,4,3,,,1,3,0,0,,
4,4,2,0,10,2,3,4,6,9,MILAN,away,4,1,13,6,9,9,0,1,0,0,18,13,1,2,9,1,0,6,7,0,0,0,0,15,19,14,10,1,2,1,0,ROMA,2007-08,6,5,3,4,,,3,1,0,0,,
2,1,0,1,0,0,0,0,0,0,INTER,home,0,0,4,4,0,0,0,0,0,0,20,11,3,3,9,0,0,0,0,0,0,0,1,19,21,13,14,5,5,0,0,PALERMO,2007-08,11,18,6,12,,,5,6,0,0,,
1,2,1,0,0,0,0,0,0,0,PALERMO,away,0,0,4,4,0,0,0,0,0,0,11,20,3,3,9,0,0,0,0,0,0,1,0,21,19,14,13,5,5,0,0,INTER,2007-08,18,11,12,6,,,6,5,0,0,,
3,5,5,2,0,0,0,0,0,0,LIVORNO,home,0,0,4,6,0,0,0,0,0,1,20,22,3,0,9,3,2,0,0,0,0,0,0,11,7,13,10,4,4,0,1,PARMA,2007-08,15,10,8,4,,,7,6,0,0,,
5,3,2,5,0,0,0,0,0,0,PARMA,away,0,0,6,4,0,0,0,0,1,0,22,20,0,3,9,2,3,0,0,0,0,0,0,7,11,10,13,4,4,1,0,LIVORNO,2007-08,10,15,4,8,,,6,7,0,0,,
0,2,15,6,0,0,0,0,0,0,REGGINA,home,0,0,7,4,0,0,0,0,0,0,21,24,1,2,9,0,0,0,0,0,0,0,1,12,12,9,10,1,3,0,0,SIENA,2007-08,13,4,10,2,,,3,2,0,0,,
2,0,6,15,0,0,0,0,0,0,SIENA,away,0,0,4,7,0,0,0,0,0,0,24,21,2,1,9,0,0,0,0,0,0,1,0,12,12,10,9,3,1,0,0,REGGINA,2007-08,4,13,2,10,,,2,3,0,0,,
3,5,1,1,0,0,0,0,0,0,FIORENTINA,home,0,0,8,1,0,0,0,0,0,0,17,16,6,2,9,0,0,0,0,0,0,0,0,13,15,16,13,2,4,0,0,GENOA,2007-08,6,7,2,5,,,4,2,0,0,,
5,3,1,1,0,0,0,0,0,0,GENOA,away,0,0,1,8,0,0,0,0,0,0,16,17,2,6,9,0,0,0,0,0,0,0,0,15,13,13,16,4,2,0,0,FIORENTINA,2007-08,7,6,5,2,,,2,4,0,0,,
2,2,1,0,0,0,0,0,0,0,CAGLIARI,home,0,0,5,4,0,0,0,0,1,0,12,18,1,3,10,2,2,0,0,0,0,0,1,9,6,9,9,4,5,0,1,ATALANTA,2007-08,15,13,8,6,,,7,7,0,0,,
2,2,0,1,0,0,0,0,0,0,ATALANTA,away,0,0,4,5,0,0,0,0,0,1,18,12,3,1,10,2,2,0,0,0,0,1,0,6,9,9,9,5,4,1,0,CAGLIARI,2007-08,13,15,6,8,,,7,7,0,0,,
2,3,6,3,0,0,0,0,0,0,NAPOLI,home,0,0,6,8,0,0,0,0,0,0,21,17,4,3,10,1,0,0,0,0,0,0,0,9,4,1,5,4,3,0,0,FIORENTINA,2007-08,13,7,9,3,,,4,4,0,0,,
3,2,3,6,0,0,0,0,0,0,FIORENTINA,away,0,0,8,6,0,0,0,0,0,0,17,21,3,4,10,0,1,0,0,0,0,0,0,4,9,5,1,3,4,0,0,NAPOLI,2007-08,7,13,3,9,,,4,4,0,0,,
1,2,1,3,0,0,0,0,0,0,GENOA,home,0,0,11,4,0,0,0,0,0,0,15,16,1,0,10,4,1,0,0,0,0,0,0,8,7,6,11,7,8,1,0,INTER,2007-08,19,12,7,4,,,12,8,0,0,,
2,1,3,1,0,0,0,0,0,0,INTER,away,0,0,4,11,0,0,0,0,0,0,16,15,0,1,10,1,4,0,0,0,0,0,0,7,8,11,6,8,7,0,1,GENOA,2007-08,12,19,4,7,,,8,12,0,0,,
0,2,2,0,0,0,0,0,0,0,EMPOLI,home,0,0,3,5,0,0,0,0,0,0,16,11,1,3,10,3,0,0,0,0,0,0,0,12,17,13,11,2,3,1,0,JUVENTUS,2007-08,11,6,5,4,,,6,2,0,0,,
2,0,0,2,0,0,0,0,0,0,JUVENTUS,away,0,0,5,3,0,0,0,0,0,0,11,16,3,1,10,0,3,0,0,0,0,0,0,17,12,11,13,3,2,0,1,EMPOLI,2007-08,6,11,4,5,,,2,6,0,0,,
2,5,0,1,0,0,0,0,0,0,PARMA,home,0,0,6,4,0,0,0,0,0,0,25,13,1,3,10,1,1,0,0,0,0,0,0,23,14,6,14,2,2,1,0,PALERMO,2007-08,12,6,9,3,,,3,3,0,0,,
5,2,1,0,0,0,0,0,0,0,PALERMO,away,0,0,4,6,0,0,0,0,0,0,13,25,3,1,10,1,1,0,0,0,0,0,0,14,23,14,6,2,2,0,1,PARMA,2007-08,6,12,3,9,,,3,3,0,0,,
3,2,2,2,0,0,0,0,0,0,LIVORNO,home,0,0,3,1,0,0,0,0,0,0,17,21,4,0,10,1,3,0,0,0,0,0,0,21,19,15,18,3,4,0,0,REGGINA,2007-08,13,11,8,6,,,5,5,0,0,,
2,3,2,2,0,0,0,0,0,0,REGGINA,away,0,0,1,3,0,0,0,0,0,0,21,17,0,4,10,3,1,0,0,0,0,0,0,19,21,18,15,4,3,0,0,LIVORNO,2007-08,11,13,6,8,,,5,5,0,0,,
1,4,3,2,0,0,0,0,0,0,CATANIA,home,0,0,5,3,0,0,0,0,0,0,22,20,2,2,10,1,1,0,0,0,0,1,0,12,16,12,11,2,8,1,0,SIENA,2007-08,19,4,9,1,,,10,3,0,0,,
4,1,2,3,0,0,0,0,0,0,SIENA,away,0,0,3,5,0,0,0,0,0,0,20,22,2,2,10,1,1,0,0,0,0,0,1,16,12,11,12,8,2,0,1,CATANIA,2007-08,4,19,1,9,,,3,10,0,0,,
4,3,6,1,5,7,2,5,12,4,LAZIO,home,6,4,7,7,4,16,0,0,0,0,18,18,2,1,10,3,2,11,11,0,0,0,0,27,24,18,14,4,5,0,0,ROMA,2007-08,9,6,1,1,,,8,5,0,0,,
3,4,1,6,7,5,5,2,4,12,ROMA,away,4,6,7,7,16,4,0,0,0,0,18,18,1,2,10,2,3,11,11,0,0,0,0,24,27,14,18,5,4,0,0,LAZIO,2007-08,6,9,1,1,,,5,8,0,0,,
2,3,0,6,0,0,0,0,0,0,MILAN,home,0,0,5,2,0,0,0,0,0,0,22,22,3,5,10,0,5,0,0,0,0,0,0,12,12,12,12,3,5,0,0,SAMPDORIA,2007-08,9,12,4,4,,,5,8,0,0,,
3,2,6,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,2,5,0,0,0,0,0,0,22,22,5,3,10,5,0,0,0,0,0,0,0,12,12,12,12,5,3,0,0,MILAN,2007-08,12,9,4,4,,,8,5,0,0,,
1,1,2,1,0,0,0,0,0,0,TORINO,home,0,0,9,2,0,0,1,0,0,1,22,15,2,4,10,2,1,0,0,0,0,0,0,13,12,19,15,3,6,0,0,UDINESE,2007-08,17,12,9,8,,,8,4,0,0,,
1,1,1,2,0,0,0,0,0,0,UDINESE,away,0,0,2,9,0,0,0,1,1,0,15,22,4,2,10,1,2,0,0,0,0,0,0,12,13,15,19,6,3,0,0,TORINO,2007-08,12,17,8,9,,,4,8,0,0,,
1,3,0,1,0,0,0,0,0,0,FIORENTINA,home,0,0,7,2,0,0,1,0,0,0,27,24,7,1,11,0,1,0,0,0,0,0,1,17,9,9,16,1,2,0,0,LAZIO,2007-08,3,3,1,0,,,2,3,0,0,,
3,1,1,0,0,0,0,0,0,0,LAZIO,away,0,0,2,7,0,0,0,1,0,0,24,27,1,7,11,1,0,0,0,0,0,1,0,9,17,16,9,2,1,0,0,FIORENTINA,2007-08,3,3,0,1,,,3,2,0,0,,
0,4,3,0,5,3,3,6,10,6,TORINO,home,1,2,8,3,13,9,0,0,0,0,19,12,7,4,11,0,0,6,10,0,0,0,0,22,27,16,15,1,5,0,0,MILAN,2007-08,11,2,6,1,,,5,1,0,0,,
4,0,0,3,3,5,6,3,6,10,MILAN,away,2,1,3,8,9,13,0,0,0,0,12,19,4,7,11,0,0,10,6,0,0,0,0,27,22,15,16,5,1,0,0,TORINO,2007-08,2,11,1,6,,,1,5,0,0,,
2,3,0,1,0,0,0,0,0,0,SAMPDORIA,home,0,0,7,1,0,0,0,0,0,1,27,19,3,1,11,0,3,0,0,0,0,0,0,11,6,5,1,1,0,0,0,CAGLIARI,2007-08,6,6,6,2,,,0,4,0,0,,
3,2,1,0,0,0,0,0,0,0,CAGLIARI,away,0,0,1,7,0,0,0,0,1,0,19,27,1,3,11,3,0,0,0,0,0,0,0,6,11,1,5,0,1,0,0,SAMPDORIA,2007-08,6,6,2,6,,,4,0,0,0,,
2,4,0,0,0,0,0,0,0,0,ATALANTA,home,0,0,7,3,0,0,0,0,0,0,24,24,7,1,11,1,2,0,0,0,0,0,1,18,22,17,15,3,5,0,1,CATANIA,2007-08,13,10,7,4,,,6,6,0,0,,
4,2,0,0,0,0,0,0,0,0,CATANIA,away,0,0,3,7,0,0,0,0,0,0,24,24,1,7,11,2,1,0,0,0,0,1,0,22,18,15,17,5,3,1,0,ATALANTA,2007-08,10,13,4,7,,,6,6,0,0,,
3,4,3,5,0,0,0,0,0,0,ROMA,home,0,0,7,8,0,0,0,0,0,0,24,16,1,3,11,2,2,0,0,0,0,0,0,13,19,17,10,4,7,0,0,EMPOLI,2007-08,15,15,6,9,,,9,6,0,0,,
4,3,5,3,0,0,0,0,0,0,EMPOLI,away,0,0,8,7,0,0,0,0,0,0,16,24,3,1,11,2,2,0,0,0,0,0,0,19,13,10,17,7,4,0,0,ROMA,2007-08,15,15,9,6,,,6,9,0,0,,
4,3,3,3,0,0,0,0,0,0,PALERMO,home,0,0,12,2,0,0,0,0,0,0,25,27,0,0,11,3,3,0,0,0,0,0,0,16,14,11,10,1,7,0,0,GENOA,2007-08,18,6,8,2,,,10,4,0,0,,
3,4,3,3,0,0,0,0,0,0,GENOA,away,0,0,2,12,0,0,0,0,0,0,27,25,0,0,11,3,3,0,0,0,0,0,0,14,16,10,11,7,1,0,0,PALERMO,2007-08,6,18,2,8,,,4,10,0,0,,
0,0,1,3,0,0,0,0,0,0,UDINESE,home,0,0,5,2,0,0,0,0,0,0,17,17,1,2,11,0,0,0,0,0,0,0,0,12,5,6,7,7,5,0,0,LIVORNO,2007-08,8,11,3,4,,,5,7,0,0,,
0,0,3,1,0,0,0,0,0,0,LIVORNO,away,0,0,2,5,0,0,0,0,0,0,17,17,2,1,11,0,0,0,0,0,0,0,0,5,12,7,6,5,7,0,0,UDINESE,2007-08,11,8,4,3,,,7,5,0,0,,
2,5,1,0,0,0,0,0,0,0,REGGINA,home,0,0,9,1,0,0,0,0,0,0,24,13,1,1,11,1,1,0,0,0,0,0,0,10,6,10,7,2,6,1,0,NAPOLI,2007-08,10,4,3,1,,,7,3,0,0,,
5,2,0,1,0,0,0,0,0,0,NAPOLI,away,0,0,1,9,0,0,0,0,0,0,13,24,1,1,11,1,1,0,0,0,0,0,0,6,10,7,10,6,2,0,1,REGGINA,2007-08,4,10,1,3,,,3,7,0,0,,
3,2,6,6,0,0,0,0,0,0,SIENA,home,0,0,6,5,0,0,0,0,0,0,20,20,2,0,11,2,2,0,0,0,0,0,0,11,11,11,10,4,6,0,0,PARMA,2007-08,12,9,4,3,,,8,6,0,0,,
2,3,6,6,0,0,0,0,0,0,PARMA,away,0,0,5,6,0,0,0,0,0,0,20,20,0,2,11,2,2,0,0,0,0,0,0,11,11,10,11,6,4,0,0,SIENA,2007-08,9,12,3,4,,,6,8,0,0,,
2,2,1,1,8,4,3,2,8,11,INTER,home,1,3,4,7,10,10,0,0,0,0,16,20,3,13,11,1,1,7,3,0,0,0,0,17,19,16,12,5,1,0,0,JUVENTUS,2007-08,4,6,2,0,,,2,6,0,0,,
