Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Occasioni da gol,Occasioni da gol avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri fuori da punizione,Tiri fuori da punizione avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario,Tiri in porta da punizione,Tiri in porta da punizione avversario
1,2,7,0,8,5,10,5,7,2,PALERMO,home,0,0,15,6,10,3,1,0,0,0,11,11,2,4,11,4,1,8,6,13,5,0,0,13,22,15,8,6,7,0,0,ROMA,2012-13,17,10,6,3,0,1,11,7,0,0,1,1
2,1,0,7,5,8,5,10,2,7,ROMA,away,0,0,6,15,3,10,0,1,0,0,11,11,4,2,11,1,4,6,8,5,13,0,0,22,13,8,15,7,6,0,0,PALERMO,2012-13,10,17,3,6,1,0,7,11,0,0,1,1
4,2,1,0,5,0,7,2,2,3,CATANIA,home,0,0,5,2,12,4,0,0,0,0,17,19,1,2,12,0,0,17,7,7,1,1,0,19,22,19,16,0,7,0,0,CAGLIARI,2012-13,9,3,4,3,0,0,5,0,0,0,1,0
2,4,0,1,0,5,2,7,3,2,CAGLIARI,away,0,0,2,5,4,12,0,0,0,0,19,17,2,1,12,0,0,7,17,1,7,0,1,22,19,16,19,7,0,0,0,CATANIA,2012-13,3,9,3,4,0,0,0,5,0,0,0,1
2,1,0,6,8,8,5,8,5,10,JUVENTUS,home,4,5,9,3,7,7,0,0,0,0,11,5,1,0,12,1,6,7,4,4,9,1,0,19,17,10,9,3,5,0,0,PESCARA,2012-13,18,19,11,10,4,1,7,9,0,0,2,1
1,2,6,0,8,8,8,5,10,5,PESCARA,away,5,4,3,9,7,7,0,0,0,0,5,11,0,1,12,6,1,4,7,9,4,0,1,17,19,9,10,5,3,0,0,JUVENTUS,2012-13,19,18,10,11,1,4,9,7,0,0,1,2
1,2,6,2,2,2,1,2,3,2,SAMPDORIA,home,1,1,8,5,5,10,0,0,0,0,11,19,2,2,12,2,0,17,14,6,2,0,0,13,9,12,25,4,8,0,0,PALERMO,2012-13,15,6,8,2,1,1,7,4,0,0,1,1
2,1,2,6,2,2,2,1,2,3,PALERMO,away,1,1,5,8,10,5,0,0,0,0,19,11,2,2,12,0,2,14,17,2,6,0,0,9,13,25,12,8,4,0,0,SAMPDORIA,2012-13,6,15,2,8,1,1,4,7,0,0,1,1
2,5,1,2,3,5,3,2,4,4,UDINESE,home,0,0,5,2,9,9,0,1,0,0,15,14,2,2,12,2,2,18,13,2,1,1,0,8,10,2,8,1,2,2,0,CHIEVOVERONA,2012-13,13,7,8,4,1,0,5,3,0,0,1,1
5,2,2,1,5,3,2,3,4,4,CHIEVOVERONA,away,0,0,2,5,9,9,1,0,0,0,14,15,2,2,12,2,2,13,18,1,2,0,1,10,8,8,2,2,1,0,2,UDINESE,2012-13,7,13,4,8,0,1,3,5,0,0,1,1
2,3,3,8,2,3,6,6,3,1,NAPOLI,home,0,2,2,3,6,12,0,0,0,0,9,15,8,3,12,2,4,11,6,2,2,1,2,14,16,11,10,5,3,0,0,GENOA,2012-13,11,17,5,6,1,0,6,11,0,0,0,0
3,2,8,3,3,2,6,6,1,3,GENOA,away,2,0,3,2,12,6,0,0,0,0,15,9,3,8,12,4,2,6,11,2,2,2,1,16,14,10,11,3,5,0,0,NAPOLI,2012-13,17,11,6,5,0,1,11,6,0,0,0,0
3,4,0,1,1,5,4,4,8,4,ROMA,home,0,0,7,6,8,8,1,0,0,1,18,10,6,0,12,3,2,9,8,7,4,0,0,10,13,13,10,3,4,0,0,LAZIO,2012-13,11,10,4,5,2,0,7,5,0,0,0,2
4,3,1,0,5,1,4,4,4,8,LAZIO,away,0,0,6,7,8,8,0,1,1,0,10,18,0,6,12,2,3,8,9,4,7,0,0,13,10,10,13,4,3,0,0,ROMA,2012-13,10,11,5,4,0,2,5,7,0,0,2,0
3,4,0,2,4,4,7,2,7,9,FIORENTINA,home,4,7,7,4,16,4,0,0,0,0,9,19,2,1,12,1,3,11,20,3,5,1,1,26,21,21,22,2,1,1,0,MILAN,2012-13,12,11,8,5,1,1,4,6,0,0,0,0
4,3,2,0,4,4,2,7,9,7,MILAN,away,7,4,4,7,4,16,0,0,0,0,19,9,1,2,12,3,1,20,11,5,3,1,1,21,26,22,21,1,2,0,1,FIORENTINA,2012-13,11,12,5,8,1,1,6,4,0,0,0,0
3,1,1,2,2,1,3,1,5,4,SIENA,home,0,0,6,4,12,4,0,0,0,0,8,12,2,2,12,0,0,3,1,0,1,0,0,11,12,9,13,2,5,0,0,PARMA,2012-13,13,7,8,5,0,1,5,2,0,0,0,0
1,3,2,1,1,2,1,3,4,5,PARMA,away,0,0,4,6,4,12,0,0,0,0,12,8,2,2,12,0,0,1,3,1,0,0,0,12,11,13,9,5,2,0,0,SIENA,2012-13,7,13,5,8,1,0,2,5,0,0,0,0
2,5,2,0,8,2,3,0,2,3,BOLOGNA,home,0,0,6,3,11,17,0,0,0,0,15,11,2,5,12,1,0,14,12,2,0,0,0,20,16,13,16,1,4,0,0,TORINO,2012-13,12,9,7,8,2,0,5,1,0,0,1,0
5,2,0,2,2,8,0,3,3,2,TORINO,away,0,0,3,6,17,11,0,0,0,0,11,15,5,2,12,0,1,12,14,0,2,0,0,16,20,16,13,4,1,0,0,BOLOGNA,2012-13,9,12,8,7,0,2,1,5,0,0,0,1
2,1,4,2,3,5,6,4,0,7,INTER,home,5,1,7,7,17,15,0,0,1,0,10,13,6,1,12,3,2,7,9,2,2,0,0,11,21,19,11,5,2,1,0,ATALANTA,2012-13,14,14,9,7,0,1,5,7,0,0,1,1
1,2,2,4,5,3,4,6,7,0,ATALANTA,away,1,5,7,7,15,17,0,0,0,1,13,10,1,6,12,2,3,9,7,2,2,0,0,21,11,11,19,2,5,0,1,INTER,2012-13,14,14,7,9,1,0,7,5,0,0,1,1
2,2,1,0,2,0,2,0,2,2,LAZIO,home,1,2,11,1,15,4,0,0,0,0,16,12,3,1,13,0,0,13,6,2,0,1,0,18,14,24,12,0,6,0,0,JUVENTUS,2012-13,13,3,6,3,1,0,7,0,0,0,3,0
2,2,0,1,0,2,0,2,2,2,JUVENTUS,away,2,1,1,11,4,15,0,0,0,0,12,16,1,3,13,0,0,6,13,0,2,0,1,14,18,12,24,6,0,0,0,LAZIO,2012-13,3,13,3,6,0,1,0,7,0,0,0,3
3,2,3,4,8,13,6,3,7,6,MILAN,home,2,7,4,5,4,9,0,0,0,0,13,7,0,1,13,2,2,16,12,6,5,0,0,17,21,16,12,3,3,0,0,NAPOLI,2012-13,9,18,4,13,0,3,5,5,0,0,0,0
2,3,4,3,13,8,3,6,6,7,NAPOLI,away,7,2,5,4,9,4,0,0,0,0,7,13,1,0,13,2,2,12,16,5,6,0,0,21,17,12,16,3,3,0,0,MILAN,2012-13,18,9,13,4,3,0,5,5,0,0,0,0
3,1,6,3,3,2,4,0,7,4,PALERMO,home,0,0,1,5,12,2,1,1,0,2,13,14,2,0,13,3,0,1,3,4,0,0,1,5,9,13,8,2,5,2,0,BOLOGNA,2012-13,16,6,8,4,1,2,8,2,0,0,3,2
1,3,3,6,2,3,0,4,4,7,BOLOGNA,away,0,0,5,1,2,12,1,1,2,0,14,13,0,2,13,0,3,3,1,0,4,1,0,9,5,8,13,5,2,0,2,PALERMO,2012-13,6,16,4,8,2,1,2,8,0,0,2,3
2,3,2,0,1,1,3,2,4,5,CHIEVOVERONA,home,3,2,9,6,13,8,0,0,0,0,17,12,4,2,13,2,1,18,12,4,3,0,1,12,20,28,16,1,2,0,0,CATANIA,2012-13,14,7,10,4,0,0,4,3,0,0,0,0
3,2,0,2,1,1,2,3,5,4,CATANIA,away,2,3,6,9,8,13,0,0,0,0,12,17,2,4,13,1,2,12,18,3,4,1,0,20,12,16,28,2,1,0,0,CHIEVOVERONA,2012-13,7,14,4,10,0,0,3,4,0,0,0,0
1,5,4,1,4,1,5,3,17,5,ATALANTA,home,0,4,6,4,9,12,0,0,0,1,15,11,1,2,13,4,1,13,10,9,3,0,0,19,26,25,17,1,5,0,0,FIORENTINA,2012-13,20,6,11,4,0,0,9,2,0,0,2,0
5,1,1,4,1,4,3,5,5,17,FIORENTINA,away,4,0,4,6,12,9,0,0,1,0,11,15,2,1,13,1,4,10,13,3,9,0,0,26,19,17,25,5,1,0,0,ATALANTA,2012-13,6,20,4,11,0,0,2,9,0,0,0,2
2,6,3,2,8,5,10,3,3,0,CAGLIARI,home,3,8,10,6,20,18,0,0,0,0,23,8,2,2,13,2,2,12,6,5,4,0,1,20,23,21,21,4,7,0,0,INTER,2012-13,17,14,9,7,0,0,8,7,0,0,0,0
6,2,2,3,5,8,3,10,0,3,INTER,away,8,3,6,10,18,20,0,0,0,0,8,23,2,2,13,2,2,6,12,4,5,1,0,23,20,21,21,7,4,0,0,CAGLIARI,2012-13,14,17,7,9,0,0,7,8,0,0,0,0
1,3,3,1,10,2,8,4,5,8,PESCARA,home,2,0,6,5,20,14,0,1,0,1,20,17,4,2,13,1,0,20,14,3,3,1,1,10,21,20,17,5,5,0,1,SIENA,2012-13,15,11,8,5,1,0,7,6,0,0,0,4
3,1,1,3,2,10,4,8,8,5,SIENA,away,0,2,5,6,14,20,1,0,1,0,17,20,2,4,13,0,1,14,20,3,3,1,1,21,10,17,20,5,5,1,0,PESCARA,2012-13,11,15,5,8,0,1,6,7,0,0,4,0
3,3,1,1,4,4,5,4,5,5,PARMA,home,1,0,6,5,11,6,0,0,0,0,14,16,3,0,13,2,2,15,11,1,1,0,0,9,5,16,7,5,2,0,0,UDINESE,2012-13,7,13,3,6,0,0,4,7,0,0,0,0
3,3,1,1,4,4,4,5,5,5,UDINESE,away,0,1,5,6,6,11,0,0,0,0,16,14,0,3,13,2,2,11,15,1,1,0,0,5,9,7,16,2,5,0,0,PARMA,2012-13,13,7,6,3,0,0,7,4,0,0,0,0
2,4,3,5,4,5,0,7,6,8,GENOA,home,0,0,0,5,2,12,0,0,0,0,24,22,2,1,13,3,1,19,17,7,6,0,0,14,13,9,12,7,2,0,0,SAMPDORIA,2012-13,10,19,6,11,0,3,4,8,0,0,0,0
4,2,5,3,5,4,7,0,8,6,SAMPDORIA,away,0,0,5,0,12,2,0,0,0,0,22,24,1,2,13,1,3,17,19,6,7,0,0,13,14,12,9,2,7,0,0,GENOA,2012-13,19,10,11,6,3,0,8,4,0,0,0,0
3,4,2,0,2,7,8,1,10,1,TORINO,home,4,1,9,4,13,7,0,0,0,0,13,9,1,7,13,2,0,2,2,4,2,0,0,20,9,8,11,4,7,1,0,ROMA,2012-13,16,5,7,1,0,0,9,4,0,0,1,0
4,3,0,2,7,2,1,8,1,10,ROMA,away,1,4,4,9,7,13,0,0,0,0,9,13,7,1,13,0,2,2,2,2,4,0,0,9,20,11,8,7,4,0,1,TORINO,2012-13,5,16,1,7,0,0,4,9,0,0,0,1
3,4,5,2,4,4,2,1,1,6,CATANIA,home,2,0,3,7,5,11,0,0,0,0,14,10,4,0,14,3,1,11,16,2,1,1,0,16,13,20,28,9,7,0,0,PALERMO,2012-13,17,13,8,3,0,0,9,10,0,0,1,4
4,3,2,5,4,4,1,2,6,1,PALERMO,away,0,2,7,3,11,5,0,0,0,0,10,14,0,4,14,1,3,16,11,1,2,0,1,13,16,28,20,7,9,0,0,CATANIA,2012-13,13,17,3,8,0,0,10,9,0,0,4,1
1,2,15,6,11,2,10,5,7,7,GENOA,home,2,2,9,2,17,5,0,1,0,0,15,8,6,4,14,0,1,11,6,8,3,0,0,13,15,8,11,1,3,0,0,ATALANTA,2012-13,9,6,6,4,1,0,3,2,0,0,1,0
2,1,6,15,2,11,5,10,7,7,ATALANTA,away,2,2,2,9,5,17,1,0,0,0,8,15,4,6,14,1,0,6,11,3,8,0,0,15,13,11,8,3,1,0,0,GENOA,2012-13,6,9,4,6,0,1,2,3,0,0,0,1
2,2,0,0,3,7,2,1,1,0,SIENA,home,0,0,7,4,11,25,1,0,0,0,8,21,3,0,14,0,0,19,13,1,4,1,1,12,10,20,12,1,0,0,0,CHIEVOVERONA,2012-13,4,7,3,5,0,1,1,2,0,0,0,0
2,2,0,0,7,3,1,2,0,1,CHIEVOVERONA,away,0,0,4,7,25,11,0,1,0,0,21,8,0,3,14,0,0,13,19,4,1,1,1,10,12,12,20,0,1,0,0,SIENA,2012-13,7,4,5,3,1,0,2,1,0,0,0,0
4,2,1,3,6,9,14,12,3,8,ROMA,home,3,5,4,3,12,11,0,0,0,0,12,15,2,1,14,0,1,10,5,2,4,0,0,21,12,5,9,5,0,0,0,PESCARA,2012-13,5,17,5,11,2,1,0,6,0,0,0,2
2,4,3,1,9,6,12,14,8,3,PESCARA,away,5,3,3,4,11,12,0,0,0,0,15,12,1,2,14,1,0,5,10,4,2,0,0,12,21,9,5,0,5,0,0,ROMA,2012-13,17,5,11,5,1,2,6,0,0,0,2,0
4,2,3,3,12,4,8,5,6,5,BOLOGNA,home,2,1,5,8,10,8,0,0,0,1,12,16,2,2,14,1,0,9,12,6,4,0,0,20,15,9,15,3,5,0,0,SAMPDORIA,2012-13,10,7,5,4,0,1,5,3,0,0,2,0
2,4,3,3,4,12,5,8,5,6,SAMPDORIA,away,1,2,8,5,8,10,0,0,1,0,16,12,2,2,14,0,1,12,9,4,6,0,0,15,20,15,9,5,3,0,0,BOLOGNA,2012-13,7,10,4,5,1,0,3,5,0,0,0,2
1,1,2,0,6,7,5,2,1,5,FIORENTINA,home,2,0,5,3,9,23,0,0,0,0,15,20,1,1,14,2,2,11,6,0,2,0,1,16,15,19,7,2,2,0,1,TORINO,2012-13,7,15,3,10,0,0,4,5,0,0,0,1
1,1,0,2,7,6,2,5,5,1,TORINO,away,0,2,3,5,23,9,0,0,0,0,20,15,1,1,14,2,2,6,11,2,0,1,0,15,16,7,19,2,2,1,0,FIORENTINA,2012-13,15,7,10,3,0,0,5,4,0,0,1,0
2,4,0,0,5,7,4,4,2,3,JUVENTUS,home,0,0,5,6,2,16,0,0,0,0,8,11,3,3,14,1,0,13,13,4,3,0,0,21,13,25,15,3,5,1,0,MILAN,2012-13,10,8,4,5,0,0,6,3,0,0,2,0
4,2,0,0,7,5,4,4,3,2,MILAN,away,0,0,6,5,16,2,0,0,0,0,11,8,3,3,14,0,1,13,13,3,4,0,0,13,21,15,25,5,3,0,1,JUVENTUS,2012-13,8,10,5,4,0,0,3,6,0,0,0,2
3,1,1,0,7,4,4,3,3,2,NAPOLI,home,1,0,9,3,13,2,0,0,0,0,14,12,5,0,14,0,1,16,22,5,2,1,1,12,10,15,8,3,4,0,0,CAGLIARI,2012-13,14,11,9,6,1,0,5,5,0,0,1,0
1,3,0,1,4,7,3,4,2,3,CAGLIARI,away,0,1,3,9,2,13,0,0,0,0,12,14,0,5,14,1,0,22,16,2,5,1,1,10,12,8,15,4,3,0,0,NAPOLI,2012-13,11,14,6,9,0,1,5,5,0,0,0,1
2,2,0,2,7,4,2,1,6,5,INTER,home,2,1,7,7,11,6,0,0,0,0,14,8,2,4,14,1,0,3,8,4,0,0,0,10,12,13,9,5,5,0,0,PARMA,2012-13,13,9,7,4,1,1,6,5,0,0,3,0
2,2,2,0,4,7,1,2,5,6,PARMA,away,1,2,7,7,6,11,0,0,0,0,8,14,4,2,14,0,1,8,3,0,4,0,0,12,10,9,13,5,5,0,0,INTER,2012-13,9,13,4,7,1,1,5,6,0,0,0,3
2,2,2,1,3,2,5,3,6,1,UDINESE,home,0,0,4,3,7,7,0,0,0,0,13,15,0,1,14,3,0,13,15,6,1,0,1,24,15,14,24,2,2,1,0,LAZIO,2012-13,7,6,2,3,0,1,5,3,0,0,2,3
2,2,1,2,2,3,3,5,1,6,LAZIO,away,0,0,3,4,7,7,0,0,0,0,15,13,1,0,14,0,3,15,13,1,6,1,0,15,24,24,14,2,2,0,1,UDINESE,2012-13,6,7,3,2,1,0,3,5,0,0,3,2
2,3,2,5,3,3,1,2,3,8,MILAN,home,0,2,3,4,4,12,1,0,0,1,10,12,1,6,15,1,3,10,12,0,5,0,1,13,13,18,20,3,2,0,0,CATANIA,2012-13,4,8,2,1,1,0,2,7,0,0,1,0
3,2,5,2,3,3,2,1,8,3,CATANIA,away,2,0,4,3,12,4,0,1,1,0,12,10,6,1,15,3,1,12,10,5,0,1,0,13,13,20,18,2,3,0,0,MILAN,2012-13,8,4,1,2,0,1,7,2,0,0,0,1
4,1,5,1,5,3,10,5,8,4,TORINO,home,0,2,15,2,23,7,0,0,0,1,13,14,1,1,15,3,0,11,12,7,2,0,0,24,16,18,28,3,8,1,0,JUVENTUS,2012-13,23,5,12,2,2,0,11,3,0,0,0,0
1,4,1,5,3,5,5,10,4,8,JUVENTUS,away,2,0,2,15,7,23,0,0,1,0,14,13,1,1,15,0,3,12,11,2,7,0,0,16,24,28,18,8,3,0,1,TORINO,2012-13,5,23,2,12,0,2,3,11,0,0,0,0
2,2,4,1,6,5,14,6,9,2,PESCARA,home,6,0,7,4,9,12,0,0,0,1,11,10,3,0,15,5,1,11,14,7,1,2,0,18,9,9,13,0,5,1,0,NAPOLI,2012-13,23,4,11,3,2,1,12,1,0,0,2,0
2,2,1,4,5,6,6,14,2,9,NAPOLI,away,0,6,4,7,12,9,0,0,1,0,10,11,0,3,15,1,5,14,11,1,7,0,2,9,18,13,9,5,0,0,1,PESCARA,2012-13,4,23,3,11,1,2,1,12,0,0,0,2
2,4,1,2,6,4,4,2,9,8,ATALANTA,home,5,2,5,7,8,14,0,0,0,0,18,20,1,4,15,2,1,12,13,5,6,2,0,24,17,17,20,3,4,0,0,BOLOGNA,2012-13,11,10,3,6,0,0,8,4,0,0,2,0
4,2,2,1,4,6,2,4,8,9,BOLOGNA,away,2,5,7,5,14,8,0,0,0,0,20,18,4,1,15,1,2,13,12,6,5,0,2,17,24,20,17,4,3,0,0,ATALANTA,2012-13,10,11,6,3,0,0,4,8,0,0,0,2
4,4,2,5,4,5,7,4,9,4,CHIEVOVERONA,home,0,0,8,2,8,8,0,1,0,0,19,14,4,3,15,2,4,17,7,4,5,0,0,26,23,15,20,2,1,0,1,GENOA,2012-13,12,9,9,3,1,1,3,6,0,0,1,1
4,4,5,2,5,4,4,7,4,9,GENOA,away,0,0,2,8,8,8,1,0,0,0,14,19,3,4,15,4,2,7,17,5,4,0,0,23,26,20,15,1,2,1,0,CHIEVOVERONA,2012-13,9,12,3,9,1,1,6,3,0,0,1,1
2,3,0,0,7,3,8,3,2,2,PALERMO,home,2,0,7,1,20,11,0,0,0,0,17,10,3,3,15,1,0,17,7,1,0,0,0,21,24,22,17,1,4,0,0,INTER,2012-13,14,4,10,3,1,0,4,1,0,0,0,0
3,2,0,0,3,7,3,8,2,2,INTER,away,0,2,1,7,11,20,0,0,0,0,10,17,3,3,15,0,1,7,17,0,1,0,0,24,21,17,22,4,1,0,0,PALERMO,2012-13,4,14,3,10,0,1,1,4,0,0,0,0
3,0,3,2,2,2,1,2,4,9,PARMA,home,0,0,3,7,5,5,0,0,0,0,10,8,3,0,15,2,1,4,7,2,1,0,0,10,10,8,10,3,1,0,1,LAZIO,2012-13,5,9,2,5,0,0,3,4,0,0,0,1
0,3,2,3,2,2,2,1,9,4,LAZIO,away,0,0,7,3,5,5,0,0,0,0,8,10,0,3,15,1,2,7,4,1,2,0,0,10,10,10,8,1,3,1,0,PARMA,2012-13,9,5,5,2,0,0,4,3,0,0,1,0
1,2,2,7,6,12,6,2,2,8,ROMA,home,6,1,3,8,12,26,0,0,0,0,11,17,2,1,15,1,3,15,14,0,3,0,0,10,17,20,12,7,1,0,0,SIENA,2012-13,3,17,1,7,0,0,2,10,0,0,0,1
2,1,7,2,12,6,2,6,8,2,SIENA,away,1,6,8,3,26,12,0,0,0,0,17,11,1,2,15,3,1,14,15,3,0,0,0,17,10,12,20,1,7,0,0,ROMA,2012-13,17,3,7,1,0,0,10,2,0,0,1,0
1,5,6,1,5,2,6,2,1,0,CAGLIARI,home,0,0,6,5,12,12,0,0,0,0,21,15,3,3,15,4,1,20,9,2,1,0,0,8,7,12,3,2,3,0,0,UDINESE,2012-13,13,7,6,4,1,0,7,3,0,0,0,0
5,1,1,6,2,5,2,6,0,1,UDINESE,away,0,0,5,6,12,12,0,0,0,0,15,21,3,3,15,1,4,9,20,1,2,0,0,7,8,3,12,3,2,0,0,CAGLIARI,2012-13,7,13,4,6,0,1,3,7,0,0,0,0
1,3,12,7,7,6,7,2,9,3,SAMPDORIA,home,0,2,8,2,12,7,0,0,0,1,16,4,3,1,15,2,2,8,3,7,4,0,1,22,16,19,12,1,5,0,0,FIORENTINA,2012-13,17,5,10,2,5,0,7,3,0,0,1,0
3,1,7,12,6,7,2,7,3,9,FIORENTINA,away,2,0,2,8,7,12,0,0,1,0,4,16,1,3,15,2,2,3,8,4,7,1,0,16,22,12,19,5,1,0,0,SAMPDORIA,2012-13,5,17,2,10,0,5,3,7,0,0,0,1
5,2,4,3,1,4,2,3,2,6,PARMA,home,1,1,5,2,12,20,0,0,0,0,11,11,6,2,16,2,1,11,7,6,7,0,0,20,26,22,19,2,5,0,0,ATALANTA,2012-13,9,10,2,7,1,0,7,3,0,0,0,0
2,5,3,4,4,1,3,2,6,2,ATALANTA,away,1,1,2,5,20,12,0,0,0,0,11,11,2,6,16,1,2,7,11,7,6,0,0,26,20,19,22,5,2,0,0,PARMA,2012-13,10,9,7,2,0,1,3,7,0,0,0,0
1,5,7,2,4,1,6,4,12,4,FIORENTINA,home,3,2,9,5,9,7,0,0,0,0,18,12,2,4,16,4,2,8,8,6,2,0,0,10,11,16,11,4,4,0,0,ROMA,2012-13,13,7,5,1,0,0,8,6,0,0,0,0
5,1,2,7,1,4,4,6,4,12,ROMA,away,2,3,5,9,7,9,0,0,0,0,12,18,4,2,16,2,4,8,8,2,6,0,0,11,10,11,16,4,4,0,0,FIORENTINA,2012-13,7,13,1,5,0,0,6,8,0,0,0,0
4,4,1,1,10,1,7,1,3,2,CHIEVOVERONA,home,0,4,12,1,22,8,0,0,0,0,21,12,1,4,16,0,2,24,7,9,1,2,0,20,10,12,10,0,6,0,0,CAGLIARI,2012-13,14,5,6,3,0,0,8,2,0,0,1,1
4,4,1,1,1,10,1,7,2,3,CAGLIARI,away,4,0,1,12,8,22,0,0,0,0,12,21,4,1,16,2,0,7,24,1,9,0,2,10,20,10,12,6,0,0,0,CHIEVOVERONA,2012-13,5,14,3,6,0,0,2,8,0,0,1,1
0,3,0,4,2,1,0,4,4,4,JUVENTUS,home,1,1,3,9,5,12,1,0,0,0,11,16,2,5,16,0,1,17,17,1,5,0,2,24,12,19,37,3,1,0,0,PALERMO,2012-13,3,15,2,9,0,1,1,6,0,0,0,0
3,0,4,0,1,2,4,0,4,4,PALERMO,away,1,1,9,3,12,5,0,1,0,0,16,11,5,2,16,1,0,17,17,5,1,2,0,12,24,37,19,1,3,0,0,JUVENTUS,2012-13,15,3,9,2,1,0,6,1,0,0,0,0
2,4,3,1,6,11,11,10,9,1,GENOA,home,3,0,3,5,9,19,0,0,0,0,12,10,2,0,16,2,0,12,13,2,4,0,2,18,24,14,11,6,3,0,0,PESCARA,2012-13,9,11,4,3,0,0,5,8,0,0,0,1
4,2,1,3,11,6,10,11,1,9,PESCARA,away,0,3,5,3,19,9,0,0,0,0,10,12,0,2,16,0,2,13,12,4,2,2,0,24,18,11,14,3,6,0,0,GENOA,2012-13,11,9,3,4,0,0,8,5,0,0,1,0
2,2,4,6,12,8,6,8,3,11,CATANIA,home,2,1,3,11,27,11,0,0,0,0,7,10,4,2,16,1,3,14,8,1,3,0,1,15,8,25,16,5,7,0,0,SIENA,2012-13,11,19,2,10,0,0,9,9,0,0,0,0
2,2,6,4,8,12,8,6,11,3,SIENA,away,1,2,11,3,11,27,0,0,0,0,10,7,2,4,16,3,1,8,14,3,1,1,0,8,15,16,25,7,5,0,0,CATANIA,2012-13,19,11,10,2,0,0,9,9,0,0,0,0
3,2,2,4,2,6,4,8,8,7,MILAN,home,0,0,4,4,4,6,0,0,0,0,12,11,2,1,16,2,4,6,5,3,8,0,2,33,31,23,28,2,1,0,0,TORINO,2012-13,8,14,5,6,1,0,3,8,0,0,0,0
2,3,4,2,6,2,8,4,7,8,TORINO,away,0,0,4,4,6,4,0,0,0,0,11,12,1,2,16,4,2,5,6,8,3,2,0,31,33,28,23,1,2,0,0,MILAN,2012-13,14,8,6,5,0,1,8,3,0,0,0,0
2,4,3,3,2,5,5,3,0,0,NAPOLI,home,2,2,4,9,4,14,0,0,0,0,14,12,5,3,16,2,1,17,15,2,4,1,1,24,24,28,19,3,0,0,0,INTER,2012-13,7,14,4,9,0,0,3,5,0,0,0,0
4,2,3,3,5,2,3,5,0,0,INTER,away,2,2,9,4,14,4,0,0,0,0,12,14,3,5,16,1,2,15,17,4,2,1,1,24,24,19,28,0,3,0,0,NAPOLI,2012-13,14,7,9,4,0,0,5,3,0,0,0,0
2,1,3,2,8,2,5,7,12,9,UDINESE,home,0,0,6,3,13,6,0,0,0,0,16,11,2,0,16,0,2,18,20,4,5,0,0,32,19,14,26,3,4,1,0,SAMPDORIA,2012-13,13,10,9,5,2,1,4,5,0,0,1,0
1,2,2,3,2,8,7,5,9,12,SAMPDORIA,away,0,0,3,6,6,13,0,0,0,0,11,16,0,2,16,2,0,20,18,5,4,0,0,19,32,26,14,4,3,0,1,UDINESE,2012-13,10,13,5,9,1,2,5,4,0,0,0,1
2,1,7,4,3,3,4,0,4,3,LAZIO,home,1,1,3,5,10,5,0,1,0,0,14,18,4,0,16,0,0,2,3,6,4,0,0,13,17,15,10,8,4,0,0,BOLOGNA,2012-13,10,13,6,5,0,1,4,8,0,0,1,0
1,2,4,7,3,3,0,4,3,4,BOLOGNA,away,1,1,5,3,5,10,1,0,0,0,18,14,0,4,16,0,0,3,2,4,6,0,0,17,13,10,15,4,8,0,0,LAZIO,2012-13,13,10,5,6,1,0,8,4,0,0,0,1
3,2,1,2,5,1,4,1,7,2,PALERMO,home,1,0,4,7,12,2,1,0,0,0,20,10,6,2,17,1,1,9,2,2,2,1,0,7,7,16,7,7,3,0,0,UDINESE,2012-13,14,17,9,10,1,1,5,7,0,0,0,0
2,3,2,1,1,5,1,4,2,7,UDINESE,away,0,1,7,4,2,12,0,1,0,0,10,20,2,6,17,1,1,2,9,2,2,0,1,7,7,7,16,3,7,0,0,PALERMO,2012-13,17,14,10,9,1,1,7,5,0,0,0,0
2,2,1,0,1,1,1,0,5,2,INTER,home,0,0,5,1,8,1,0,0,0,0,5,8,1,1,17,1,0,0,2,1,0,0,0,6,5,3,4,0,1,0,0,LAZIO,2012-13,4,2,3,2,0,0,1,0,0,0,0,0
2,2,0,1,1,1,0,1,2,5,LAZIO,away,0,0,1,5,1,8,0,0,0,0,8,5,1,1,17,0,1,2,0,0,1,0,0,5,6,4,3,1,0,0,0,INTER,2012-13,2,4,2,3,0,0,0,1,0,0,0,0
2,4,4,1,3,3,1,3,5,3,SIENA,home,0,1,7,4,7,7,0,1,0,0,14,7,0,2,17,4,1,6,0,3,2,0,0,10,7,8,14,3,2,2,0,FIORENTINA,2012-13,13,9,7,5,2,1,6,4,0,0,2,0
