Ammonizioni,Ammonizioni avversario,Avversaria,Campo,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
1,2,BOLOGNA,away,0,0,0,0,21,1,1,UNIONE VENEZIA,2001-02
2,0,PARMA,home,0,0,0,0,21,1,4,BRESCIA,2001-02
0,2,BRESCIA,away,0,0,0,0,21,4,1,PARMA,2001-02
3,2,ROMA,home,0,0,0,0,21,2,2,FIORENTINA,2001-02
2,3,FIORENTINA,away,0,0,0,0,21,2,2,ROMA,2001-02
1,2,ATALANTA,home,0,1,0,0,21,3,1,HELLAS VERONA,2001-02
2,1,HELLAS VERONA,away,1,0,0,0,21,1,3,ATALANTA,2001-02
1,2,LECCE,home,0,0,0,0,21,3,0,JUVENTUS,2001-02
2,1,JUVENTUS,away,0,0,0,0,21,0,3,LECCE,2001-02
2,3,MILAN,home,0,0,1,0,21,1,1,LAZIO,2001-02
3,2,LAZIO,away,0,0,0,1,21,1,1,MILAN,2001-02
3,2,CHIEVOVERONA,home,0,0,0,0,21,2,2,PIACENZA,2001-02
2,3,PIACENZA,away,0,0,0,0,21,2,2,CHIEVOVERONA,2001-02
1,3,PERUGIA,home,0,0,0,0,21,0,0,UDINESE,2001-02
3,1,UDINESE,away,0,0,0,0,21,0,0,PERUGIA,2001-02
1,2,UDINESE,home,0,1,,,22,1,2,CHIEVOVERONA,2001-02
2,1,CHIEVOVERONA,away,1,0,,,22,2,1,UDINESE,2001-02
2,3,BRESCIA,home,0,0,,,22,0,0,ATALANTA,2001-02
3,2,ATALANTA,away,0,0,,,22,0,0,BRESCIA,2001-02
3,4,INTER,home,0,0,,,22,2,1,BOLOGNA,2001-02
4,3,BOLOGNA,away,0,0,,,22,1,2,INTER,2001-02
2,4,HELLAS VERONA,home,0,0,,,22,1,1,LECCE,2001-02
4,2,LECCE,away,0,0,,,22,1,1,HELLAS VERONA,2001-02
2,1,PERUGIA,home,0,2,,,22,1,1,MILAN,2001-02
1,2,MILAN,away,2,0,,,22,1,1,PERUGIA,2001-02
1,0,LAZIO,home,0,1,,,22,1,0,PARMA,2001-02
0,1,PARMA,away,1,0,,,22,0,1,LAZIO,2001-02
3,1,JUVENTUS,home,0,1,,,22,0,0,ROMA,2001-02
1,3,ROMA,away,1,0,,,22,0,0,JUVENTUS,2001-02
0,2,PIACENZA,home,0,0,,,22,1,1,TORINO,2001-02
2,0,TORINO,away,0,0,,,22,1,1,PIACENZA,2001-02
2,2,FIORENTINA,home,0,0,,,22,2,0,UNIONE VENEZIA,2001-02
2,2,UNIONE VENEZIA,away,0,0,,,22,0,2,FIORENTINA,2001-02
1,0,FIORENTINA,home,0,1,,,23,2,1,JUVENTUS,2001-02
0,1,JUVENTUS,away,1,0,,,23,1,2,FIORENTINA,2001-02
2,2,ATALANTA,home,0,0,,,23,0,0,MILAN,2001-02
2,2,MILAN,away,0,0,,,23,0,0,ATALANTA,2001-02
4,2,ROMA,home,0,0,,,23,0,0,BRESCIA,2001-02
2,4,BRESCIA,away,0,0,,,23,0,0,ROMA,2001-02
0,3,INTER,home,0,0,,,23,0,3,HELLAS VERONA,2001-02
3,0,HELLAS VERONA,away,0,0,,,23,3,0,INTER,2001-02
2,1,CHIEVOVERONA,home,0,0,,,23,1,1,LAZIO,2001-02
1,2,LAZIO,away,0,0,,,23,1,1,CHIEVOVERONA,2001-02
1,3,TORINO,home,0,0,,,23,0,1,PARMA,2001-02
3,1,PARMA,away,0,0,,,23,1,0,TORINO,2001-02
2,4,LECCE,home,0,1,,,23,2,1,PERUGIA,2001-02
4,2,PERUGIA,away,1,0,,,23,1,2,LECCE,2001-02
2,2,UNIONE VENEZIA,home,0,0,,,23,5,0,PIACENZA,2001-02
2,2,PIACENZA,away,0,0,,,23,0,5,UNIONE VENEZIA,2001-02
1,1,BOLOGNA,home,0,1,,,23,0,1,UDINESE,2001-02
1,1,UDINESE,away,1,0,,,23,1,0,BOLOGNA,2001-02
2,1,PERUGIA,home,0,0,,,24,1,0,ROMA,2001-02
1,2,ROMA,away,0,0,,,24,0,1,PERUGIA,2001-02
2,1,LAZIO,home,0,0,,,24,0,1,ATALANTA,2001-02
1,2,ATALANTA,away,0,0,,,24,1,0,LAZIO,2001-02
0,3,HELLAS VERONA,home,1,0,,,24,2,1,BOLOGNA,2001-02
3,0,BOLOGNA,away,0,1,,,24,1,2,HELLAS VERONA,2001-02
3,3,BRESCIA,home,1,0,,,24,1,1,CHIEVOVERONA,2001-02
3,3,CHIEVOVERONA,away,0,1,,,24,1,1,BRESCIA,2001-02
0,4,LECCE,home,0,0,,,24,1,2,FIORENTINA,2001-02
4,0,FIORENTINA,away,0,0,,,24,2,1,LECCE,2001-02
1,0,UDINESE,home,0,0,,,24,3,2,INTER,2001-02
0,1,INTER,away,0,0,,,24,2,3,UDINESE,2001-02
2,1,PARMA,home,0,0,,,24,2,3,PIACENZA,2001-02
1,2,PIACENZA,away,0,0,,,24,3,2,PARMA,2001-02
4,2,JUVENTUS,home,0,0,,,24,2,2,TORINO,2001-02
2,4,TORINO,away,0,0,,,24,2,2,JUVENTUS,2001-02
2,0,MILAN,home,0,0,,,24,1,4,UNIONE VENEZIA,2001-02
0,2,UNIONE VENEZIA,away,0,0,,,24,4,1,MILAN,2001-02
3,2,PIACENZA,home,0,0,1,1,25,2,2,BRESCIA,2001-02
2,3,BRESCIA,away,0,0,1,1,25,2,2,PIACENZA,2001-02
1,2,FIORENTINA,home,1,0,0,0,25,1,2,HELLAS VERONA,2001-02
2,1,HELLAS VERONA,away,0,1,0,0,25,2,1,FIORENTINA,2001-02
2,0,BOLOGNA,home,0,0,1,1,25,2,1,JUVENTUS,2001-02
0,2,JUVENTUS,away,0,0,1,1,25,1,2,BOLOGNA,2001-02
0,2,UNIONE VENEZIA,home,0,0,0,0,25,4,2,LAZIO,2001-02
2,0,LAZIO,away,0,0,0,0,25,2,4,UNIONE VENEZIA,2001-02
3,2,ROMA,home,1,0,0,0,25,1,1,LECCE,2001-02
2,3,LECCE,away,0,1,0,0,25,1,1,ROMA,2001-02
2,4,INTER,home,0,0,0,0,25,0,1,MILAN,2001-02
4,2,MILAN,away,0,0,0,0,25,1,0,INTER,2001-02
2,3,TORINO,home,0,0,0,0,25,2,0,PERUGIA,2001-02
3,2,PERUGIA,away,0,0,0,0,25,0,2,TORINO,2001-02
1,2,ATALANTA,home,0,0,0,0,25,1,2,UDINESE,2001-02
2,1,UDINESE,away,0,0,0,0,25,2,1,ATALANTA,2001-02
2,2,CHIEVOVERONA,home,0,0,0,0,25,0,0,PARMA,2001-02
2,2,PARMA,away,0,0,0,0,25,0,0,CHIEVOVERONA,2001-02
3,3,JUVENTUS,home,,,0,0,26,2,2,INTER,2001-02
3,3,INTER,away,,,0,0,26,2,2,JUVENTUS,2001-02
2,2,LECCE,home,,,0,0,26,2,1,ATALANTA,2001-02
2,2,ATALANTA,away,,,0,0,26,1,2,LECCE,2001-02
1,1,MILAN,home,,,0,0,26,2,0,BOLOGNA,2001-02
1,1,BOLOGNA,away,,,0,0,26,0,2,MILAN,2001-02
1,3,UDINESE,home,,,0,0,26,0,0,FIORENTINA,2001-02
3,1,FIORENTINA,away,,,0,0,26,0,0,UDINESE,2001-02
3,3,PARMA,home,,,0,0,26,1,0,HELLAS VERONA,2001-02
3,3,HELLAS VERONA,away,,,0,0,26,0,1,PARMA,2001-02
3,1,ROMA,home,,,0,0,26,1,5,LAZIO,2001-02
1,3,LAZIO,away,,,0,0,26,5,1,ROMA,2001-02
4,2,PERUGIA,home,,,0,0,26,2,0,PIACENZA,2001-02
2,4,PIACENZA,away,,,0,0,26,0,2,PERUGIA,2001-02
1,4,CHIEVOVERONA,home,,,0,1,26,2,2,TORINO,2001-02
4,1,TORINO,away,,,1,0,26,2,2,CHIEVOVERONA,2001-02
4,1,BRESCIA,home,,,0,0,26,1,2,UNIONE VENEZIA,2001-02
1,4,UNIONE VENEZIA,away,,,0,0,26,2,1,BRESCIA,2001-02
0,0,ATALANTA,home,,,0,0,27,3,1,ROMA,2001-02
0,0,ROMA,away,,,0,0,27,1,3,ATALANTA,2001-02
3,6,LAZIO,home,,,0,0,27,1,1,BRESCIA,2001-02
6,3,BRESCIA,away,,,0,0,27,1,1,LAZIO,2001-02
0,2,UNIONE VENEZIA,home,,,0,0,27,1,1,CHIEVOVERONA,2001-02
2,0,CHIEVOVERONA,away,,,0,0,27,1,1,UNIONE VENEZIA,2001-02
1,2,BOLOGNA,home,,,0,0,27,1,1,FIORENTINA,2001-02
2,1,FIORENTINA,away,,,0,0,27,1,1,BOLOGNA,2001-02
1,4,HELLAS VERONA,home,,,0,0,27,1,0,JUVENTUS,2001-02
4,1,JUVENTUS,away,,,0,0,27,0,1,HELLAS VERONA,2001-02
2,3,INTER,home,,,0,0,27,1,2,LECCE,2001-02
3,2,LECCE,away,,,0,0,27,2,1,INTER,2001-02
5,1,TORINO,home,,,0,0,27,2,1,MILAN,2001-02
1,5,MILAN,away,,,0,0,27,1,2,TORINO,2001-02
2,4,PARMA,home,,,0,0,27,2,1,PERUGIA,2001-02
4,2,PERUGIA,away,,,0,0,27,1,2,PARMA,2001-02
2,4,PIACENZA,home,,,0,1,27,1,1,UDINESE,2001-02
4,2,UDINESE,away,,,1,0,27,1,1,PIACENZA,2001-02
4,0,JUVENTUS,home,0,0,0,0,28,1,0,PARMA,2001-02
0,4,PARMA,away,0,0,0,0,28,0,1,JUVENTUS,2001-02
1,2,LECCE,home,0,0,0,0,28,4,3,BOLOGNA,2001-02
2,1,BOLOGNA,away,0,0,0,0,28,3,4,LECCE,2001-02
0,1,PERUGIA,home,0,0,0,0,28,3,0,BRESCIA,2001-02
1,0,BRESCIA,away,0,0,0,0,28,0,3,PERUGIA,2001-02
3,2,HELLAS VERONA,home,0,0,1,0,28,2,1,CHIEVOVERONA,2001-02
2,3,CHIEVOVERONA,away,0,0,0,1,28,1,2,HELLAS VERONA,2001-02
2,5,ROMA,home,0,0,1,1,28,3,1,INTER,2001-02
5,2,INTER,away,0,0,1,1,28,1,3,ROMA,2001-02
3,2,UDINESE,home,0,1,0,0,28,2,0,LAZIO,2001-02
2,3,LAZIO,away,1,0,0,0,28,0,2,UDINESE,2001-02
4,0,MILAN,home,0,0,0,0,28,0,1,PIACENZA,2001-02
0,4,PIACENZA,away,0,0,0,0,28,1,0,MILAN,2001-02
1,1,FIORENTINA,home,0,0,0,0,28,1,0,TORINO,2001-02
1,1,TORINO,away,0,0,0,0,28,0,1,FIORENTINA,2001-02
2,4,ATALANTA,home,0,0,0,0,28,0,1,UNIONE VENEZIA,2001-02
4,2,UNIONE VENEZIA,away,0,0,0,0,28,1,0,ATALANTA,2001-02
2,2,PIACENZA,home,0,0,,,29,1,1,ATALANTA,2001-02
2,2,ATALANTA,away,0,0,,,29,1,1,PIACENZA,2001-02
1,1,INTER,home,0,0,,,29,0,1,FIORENTINA,2001-02
1,1,FIORENTINA,away,0,0,,,29,1,0,INTER,2001-02
1,0,TORINO,home,1,0,,,29,0,1,HELLAS VERONA,2001-02
0,1,HELLAS VERONA,away,0,1,,,29,1,0,TORINO,2001-02
2,4,LAZIO,home,0,0,,,29,1,1,JUVENTUS,2001-02
4,2,JUVENTUS,away,0,0,,,29,1,1,LAZIO,2001-02
0,0,UNIONE VENEZIA,home,0,0,,,29,2,1,LECCE,2001-02
0,0,LECCE,away,0,0,,,29,1,2,UNIONE VENEZIA,2001-02
2,2,PARMA,home,0,0,,,29,3,1,MILAN,2001-02
2,2,MILAN,away,0,0,,,29,1,3,PARMA,2001-02
3,3,CHIEVOVERONA,home,0,0,,,29,2,2,PERUGIA,2001-02
3,3,PERUGIA,away,0,0,,,29,2,2,CHIEVOVERONA,2001-02
1,2,BOLOGNA,home,0,0,,,29,3,1,ROMA,2001-02
2,1,ROMA,away,0,0,,,29,1,3,BOLOGNA,2001-02
1,1,BRESCIA,home,0,0,,,29,3,2,UDINESE,2001-02
1,1,UDINESE,away,0,0,,,29,2,3,BRESCIA,2001-02
0,0,BOLOGNA,home,0,0,,,30,1,1,TORINO,2001-02
0,0,TORINO,away,0,0,,,30,1,1,BOLOGNA,2001-02
4,5,HELLAS VERONA,home,0,0,,,30,0,0,BRESCIA,2001-02
5,4,BRESCIA,away,0,0,,,30,0,0,HELLAS VERONA,2001-02
2,4,MILAN,home,1,0,,,30,1,1,CHIEVOVERONA,2001-02
4,2,CHIEVOVERONA,away,0,1,,,30,1,1,MILAN,2001-02
1,4,ATALANTA,home,0,0,,,30,1,2,INTER,2001-02
4,1,INTER,away,0,0,,,30,2,1,ATALANTA,2001-02
1,2,LECCE,home,0,1,,,30,1,0,LAZIO,2001-02
2,1,LAZIO,away,1,0,,,30,0,1,LECCE,2001-02
2,6,UDINESE,home,1,0,,,30,2,0,PARMA,2001-02
6,2,PARMA,away,0,1,,,30,0,2,UDINESE,2001-02
1,3,JUVENTUS,home,0,0,,,30,0,4,PERUGIA,2001-02
3,1,PERUGIA,away,0,0,,,30,4,0,JUVENTUS,2001-02
0,0,FIORENTINA,home,0,0,,,30,3,0,PIACENZA,2001-02
0,0,PIACENZA,away,0,0,,,30,0,3,FIORENTINA,2001-02
3,2,ROMA,home,0,0,,,30,2,2,UNIONE VENEZIA,2001-02
2,3,UNIONE VENEZIA,away,0,0,,,30,2,2,ROMA,2001-02
1,1,TORINO,home,0,0,0,0,31,1,1,ATALANTA,2001-02
1,1,ATALANTA,away,0,0,0,0,31,1,1,TORINO,2001-02
3,3,PIACENZA,home,0,1,0,0,31,1,2,BOLOGNA,2001-02
3,3,BOLOGNA,away,1,0,0,0,31,2,1,PIACENZA,2001-02
1,2,LAZIO,home,0,0,0,0,31,0,1,FIORENTINA,2001-02
2,1,FIORENTINA,away,0,0,0,0,31,1,0,LAZIO,2001-02
4,1,UDINESE,home,0,1,1,1,31,1,0,HELLAS VERONA,2001-02
1,4,HELLAS VERONA,away,1,0,1,1,31,0,1,UDINESE,2001-02
1,5,BRESCIA,home,0,0,0,0,31,2,1,INTER,2001-02
5,1,INTER,away,0,0,0,0,31,1,2,BRESCIA,2001-02
1,2,MILAN,home,0,0,0,0,31,1,0,JUVENTUS,2001-02
2,1,JUVENTUS,away,0,0,0,0,31,0,1,MILAN,2001-02
2,2,CHIEVOVERONA,home,0,0,0,0,31,2,3,LECCE,2001-02
2,2,LECCE,away,0,0,0,0,31,3,2,CHIEVOVERONA,2001-02
1,0,PARMA,home,0,0,0,0,31,3,1,ROMA,2001-02
0,1,ROMA,away,0,0,0,0,31,1,3,PARMA,2001-02
2,3,PERUGIA,home,0,0,0,0,31,0,2,UNIONE VENEZIA,2001-02
3,2,UNIONE VENEZIA,away,0,0,0,0,31,2,0,PERUGIA,2001-02
2,1,FIORENTINA,home,0,0,,,32,3,0,BRESCIA,2001-02
1,2,BRESCIA,away,0,0,,,32,0,3,FIORENTINA,2001-02
2,5,INTER,home,0,0,,,32,2,2,CHIEVOVERONA,2001-02
5,2,CHIEVOVERONA,away,0,0,,,32,2,2,INTER,2001-02
2,1,HELLAS VERONA,home,1,0,,,32,5,4,LAZIO,2001-02
1,2,LAZIO,away,0,1,,,32,4,5,HELLAS VERONA,2001-02
0,2,ROMA,home,0,0,,,32,0,0,MILAN,2001-02
2,0,MILAN,away,0,0,,,32,0,0,ROMA,2001-02
2,0,ATALANTA,home,0,0,,,32,1,1,PARMA,2001-02
0,2,PARMA,away,0,0,,,32,1,1,ATALANTA,2001-02
1,3,BOLOGNA,home,0,0,,,32,1,0,PERUGIA,2001-02
3,1,PERUGIA,away,0,0,,,32,0,1,BOLOGNA,2001-02
4,2,JUVENTUS,home,0,0,,,32,0,1,PIACENZA,2001-02
2,4,PIACENZA,away,0,0,,,32,1,0,JUVENTUS,2001-02
0,2,LECCE,home,0,0,,,32,1,1,TORINO,2001-02
2,0,TORINO,away,0,0,,,32,1,1,LECCE,2001-02
1,3,UNIONE VENEZIA,home,0,0,,,32,1,0,UDINESE,2001-02
3,1,UDINESE,away,0,0,,,32,0,1,UNIONE VENEZIA,2001-02
0,2,PERUGIA,home,0,0,0,0,33,2,1,ATALANTA,2001-02
2,0,ATALANTA,away,0,0,0,0,33,1,2,PERUGIA,2001-02
2,5,LAZIO,home,0,0,1,0,33,2,0,BOLOGNA,2001-02
5,2,BOLOGNA,away,0,0,0,1,33,0,2,LAZIO,2001-02
0,0,PARMA,home,0,0,0,0,33,1,2,FIORENTINA,2001-02
0,0,FIORENTINA,away,0,0,0,0,33,2,1,PARMA,2001-02
3,3,MILAN,home,0,0,0,0,33,1,2,HELLAS VERONA,2001-02
3,3,HELLAS VERONA,away,0,0,0,0,33,2,1,MILAN,2001-02
2,2,PIACENZA,home,0,1,0,1,33,3,1,INTER,2001-02
2,2,INTER,away,1,0,1,0,33,1,3,PIACENZA,2001-02
2,2,BRESCIA,home,0,1,0,0,33,5,0,JUVENTUS,2001-02
2,2,JUVENTUS,away,1,0,0,0,33,0,5,BRESCIA,2001-02
0,0,UDINESE,home,0,0,0,0,33,1,2,LECCE,2001-02
0,0,LECCE,away,0,0,0,0,33,2,1,UDINESE,2001-02
0,2,CHIEVOVERONA,home,0,0,0,0,33,5,0,ROMA,2001-02
2,0,ROMA,away,0,0,0,0,33,0,5,CHIEVOVERONA,2001-02
1,3,TORINO,home,0,0,0,0,33,1,1,UNIONE VENEZIA,2001-02
3,1,UNIONE VENEZIA,away,0,0,0,0,33,1,1,TORINO,2001-02
5,3,BOLOGNA,home,,,0,0,34,3,0,BRESCIA,2001-02
3,5,BRESCIA,away,,,0,0,34,0,3,BOLOGNA,2001-02
0,0,ATALANTA,home,,,0,0,34,2,1,CHIEVOVERONA,2001-02
0,0,CHIEVOVERONA,away,,,0,0,34,1,2,ATALANTA,2001-02
2,1,INTER,home,,,0,0,34,4,2,LAZIO,2001-02
1,2,LAZIO,away,,,0,0,34,2,4,INTER,2001-02
0,0,LECCE,home,,,0,0,34,3,0,MILAN,2001-02
0,0,MILAN,away,,,0,0,34,0,3,LECCE,2001-02
0,1,UNIONE VENEZIA,home,,,0,0,34,2,1,PARMA,2001-02
1,0,PARMA,away,,,0,0,34,1,2,UNIONE VENEZIA,2001-02
0,0,FIORENTINA,home,,,0,1,34,2,0,PERUGIA,2001-02
0,0,PERUGIA,away,,,1,0,34,0,2,FIORENTINA,2001-02
2,0,HELLAS VERONA,home,,,0,0,34,3,0,PIACENZA,2001-02
0,2,PIACENZA,away,,,0,0,34,0,3,HELLAS VERONA,2001-02
3,1,ROMA,home,,,0,0,34,0,1,TORINO,2001-02
1,3,TORINO,away,,,0,0,34,1,0,ROMA,2001-02
0,0,JUVENTUS,home,,,0,0,34,0,2,UDINESE,2001-02
0,0,UDINESE,away,,,0,0,34,2,0,JUVENTUS,2001-02
