Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Occasioni da gol,Occasioni da gol avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri fuori da punizione,Tiri fuori da punizione avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario,Tiri in porta da punizione,Tiri in porta da punizione avversario
5,4,0,1,0,0,0,0,0,0,TORINO,away,0,0,2,11,0,0,0,0,1,0,22,13,0,1,10,1,1,0,0,0,0,0,2,7,10,10,7,8,7,0,0,MESSINA,2006-07,16,16,8,5,,,8,11,0,0,,
3,1,4,0,8,5,8,2,10,5,FIORENTINA,home,0,0,5,3,18,4,0,0,0,0,20,19,2,2,10,3,1,2,1,0,0,0,0,17,21,19,8,0,2,0,0,ROMA,2006-07,11,1,7,0,,,4,1,0,0,,
1,3,0,4,5,8,2,8,5,10,ROMA,away,0,0,3,5,4,18,0,0,0,0,19,20,2,2,10,1,3,1,2,0,0,0,0,21,17,8,19,2,0,0,0,FIORENTINA,2006-07,1,11,0,7,,,1,4,0,0,,
1,3,4,3,0,0,0,0,0,0,ATALANTA,home,0,0,3,3,0,0,0,0,0,0,15,12,1,4,11,3,1,,,0,0,0,0,10,3,2,5,4,2,0,0,FIORENTINA,2006-07,12,7,7,2,,,5,5,0,0,0,0
3,1,3,4,0,0,0,0,0,0,FIORENTINA,away,0,0,3,3,0,0,0,0,0,0,12,15,4,1,11,1,3,,,0,0,0,0,3,10,5,2,2,4,0,0,ATALANTA,2006-07,7,12,2,7,,,5,5,0,0,0,0
2,3,0,3,5,8,11,3,12,10,ROMA,home,1,3,8,6,15,13,0,0,0,0,17,17,5,3,11,1,2,,,0,0,0,0,21,20,15,17,0,4,0,0,MILAN,2006-07,8,3,4,1,,,4,2,0,0,1,0
3,2,3,0,8,5,3,11,10,12,MILAN,away,3,1,6,8,13,15,0,0,0,0,17,17,3,5,11,2,1,,,0,0,0,0,20,21,17,15,4,0,0,0,ROMA,2006-07,3,8,1,4,,,2,4,0,0,0,1
2,3,1,1,0,0,0,0,0,0,EMPOLI,home,0,0,8,3,0,0,0,0,0,0,18,23,3,3,11,0,1,,,0,0,0,0,5,7,10,10,2,6,0,0,ASCOLI,2006-07,14,6,8,3,,,6,3,0,0,0,0
3,2,1,1,0,0,0,0,0,0,ASCOLI,away,0,0,3,8,0,0,0,0,0,0,23,18,3,3,11,1,0,,,0,0,0,0,7,5,10,10,6,2,0,0,EMPOLI,2006-07,6,14,3,8,,,3,6,0,0,0,0
3,1,2,0,0,0,0,0,0,0,LIVORNO,home,0,0,11,4,0,0,0,0,0,0,20,18,3,0,11,3,2,,,0,0,1,0,10,11,11,7,1,3,0,0,CATANIA,2006-07,12,9,5,6,,,7,3,0,0,0,0
1,3,0,2,0,0,0,0,0,0,CATANIA,away,0,0,4,11,0,0,0,0,0,0,18,20,0,3,11,2,3,,,0,0,0,1,11,10,7,11,3,1,0,0,LIVORNO,2006-07,9,12,6,5,,,3,7,0,0,0,0
2,3,4,1,0,0,0,0,0,0,UDINESE,home,0,0,5,1,0,0,0,1,0,0,13,15,5,2,11,5,0,,,0,0,1,0,7,9,10,7,0,5,0,0,LAZIO,2006-07,14,5,3,5,,,11,0,0,0,0,0
3,2,1,4,0,0,0,0,0,0,LAZIO,away,0,0,1,5,0,0,1,0,0,0,15,13,2,5,11,0,5,,,0,0,0,1,9,7,7,10,5,0,0,0,UDINESE,2006-07,5,14,5,3,,,0,11,0,0,0,0
3,3,4,2,0,0,0,0,0,0,CAGLIARI,home,0,0,7,5,0,0,0,0,0,0,6,15,4,1,11,2,2,,,0,0,0,0,14,21,9,8,6,6,0,0,MESSINA,2006-07,12,12,4,4,,,8,8,0,0,0,0
3,3,2,4,0,0,0,0,0,0,MESSINA,away,0,0,5,7,0,0,0,0,0,0,15,6,1,4,11,2,2,,,0,0,0,0,21,14,8,9,6,6,0,0,CAGLIARI,2006-07,12,12,4,4,,,8,8,0,0,0,0
3,1,6,0,0,0,0,0,0,0,TORINO,home,0,0,4,0,0,0,0,0,0,0,10,15,1,3,11,3,0,,,0,0,0,2,8,15,16,13,2,6,0,0,PALERMO,2006-07,14,11,5,7,,,9,4,0,0,0,0
1,3,0,6,0,0,0,0,0,0,PALERMO,away,0,0,0,4,0,0,0,0,0,0,15,10,3,1,11,0,3,,,0,0,2,0,15,8,13,16,6,2,0,0,TORINO,2006-07,11,14,7,5,,,4,9,0,0,0,0
4,5,1,2,0,0,0,0,0,0,REGGINA,home,0,0,9,3,0,0,0,0,0,0,18,27,3,2,11,0,1,,,0,0,0,0,6,1,3,6,5,10,0,1,SIENA,2006-07,17,11,8,5,,,9,6,0,0,0,0
5,4,2,1,0,0,0,0,0,0,SIENA,away,0,0,3,9,0,0,0,0,0,0,27,18,2,3,11,1,0,,,0,0,0,0,1,6,6,3,10,5,1,0,REGGINA,2006-07,11,17,5,8,,,6,9,0,0,0,0
2,3,3,1,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,7,9,0,0,0,1,0,0,18,12,0,3,11,3,0,,,0,0,0,0,6,13,8,6,5,4,0,0,SAMPDORIA,2006-07,12,8,5,3,,,7,5,0,0,0,0
3,2,1,3,0,0,0,0,0,0,SAMPDORIA,away,0,0,9,7,0,0,1,0,0,0,12,18,3,0,11,0,3,,,0,0,0,0,13,6,6,8,4,5,0,0,CHIEVOVERONA,2006-07,8,12,3,5,,,5,7,0,0,0,0
3,2,2,1,3,7,7,6,5,4,INTER,home,0,0,2,9,9,12,0,1,0,0,19,21,5,4,11,1,2,,,0,0,0,0,12,13,10,10,3,0,0,0,PARMA,2006-07,4,6,3,1,,,1,5,0,0,0,0
2,3,1,2,7,3,6,7,4,5,PARMA,away,0,0,9,2,12,9,1,0,0,0,21,19,4,5,11,2,1,,,0,0,0,0,13,12,10,10,0,3,0,0,INTER,2006-07,6,4,1,3,,,5,1,0,0,0,0
2,3,1,3,0,0,0,0,0,0,MILAN,home,0,0,1,6,0,0,0,0,0,0,21,20,0,2,12,0,0,,,0,0,0,2,1,4,8,6,6,5,0,0,EMPOLI,2006-07,6,13,1,5,,,5,8,0,0,0,0
3,2,3,1,0,0,0,0,0,0,EMPOLI,away,0,0,6,1,0,0,0,0,0,0,20,21,2,0,12,0,0,,,0,0,2,0,4,1,6,8,5,6,0,0,MILAN,2006-07,13,6,5,1,,,8,5,0,0,0,0
2,3,2,1,2,3,8,2,13,10,PALERMO,home,2,3,3,2,14,9,0,0,0,1,25,11,1,1,12,1,0,,,0,0,0,0,17,22,15,10,3,2,0,0,CAGLIARI,2006-07,4,3,1,0,,,3,3,0,0,1,0
3,2,1,2,3,2,2,8,10,13,CAGLIARI,away,3,2,2,3,9,14,0,0,1,0,11,25,1,1,12,0,1,,,0,0,0,0,22,17,10,15,2,3,0,0,PALERMO,2006-07,3,4,0,1,,,3,3,0,0,0,1
2,3,0,1,0,0,0,0,0,0,FIORENTINA,home,0,0,5,7,0,0,0,0,0,0,21,26,1,4,12,1,1,,,0,0,0,0,14,9,12,17,5,1,0,0,ASCOLI,2006-07,9,9,7,2,,,2,7,0,0,0,0
3,2,1,0,0,0,0,0,0,0,ASCOLI,away,0,0,7,5,0,0,0,0,0,0,26,21,4,1,12,1,1,,,0,0,0,0,9,14,17,12,1,5,0,0,FIORENTINA,2006-07,9,9,2,7,,,7,2,0,0,0,0
2,5,2,2,0,0,0,0,0,0,ATALANTA,home,0,0,6,8,0,0,0,0,0,0,16,24,1,2,12,2,2,,,0,0,0,0,14,8,4,6,1,1,0,0,CHIEVOVERONA,2006-07,8,7,5,4,,,3,3,0,0,0,0
5,2,2,2,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,8,6,0,0,0,0,0,0,24,16,2,1,12,2,2,,,0,0,0,0,8,14,6,4,1,1,0,0,ATALANTA,2006-07,7,8,4,5,,,3,3,0,0,0,0
2,3,3,3,0,0,0,0,0,0,REGGINA,home,0,0,4,8,0,0,0,0,0,0,16,29,0,2,12,1,0,,,0,0,0,1,11,16,14,14,2,2,0,0,INTER,2006-07,11,10,8,7,,,3,3,0,0,0,0
3,2,3,3,0,0,0,0,0,0,INTER,away,0,0,8,4,0,0,0,0,0,0,29,16,2,0,12,0,1,,,0,0,1,0,16,11,14,14,2,2,0,0,REGGINA,2006-07,10,11,7,8,,,3,3,0,0,0,0
0,2,10,4,0,0,0,0,0,0,PARMA,home,0,0,3,0,0,0,0,0,0,1,16,5,1,0,12,3,0,,,0,0,1,0,7,6,2,2,5,4,0,0,LIVORNO,2006-07,13,9,6,4,,,7,5,0,0,0,0
2,0,4,10,0,0,0,0,0,0,LIVORNO,away,0,0,0,3,0,0,0,0,1,0,5,16,0,1,12,0,3,,,0,0,0,1,6,7,2,2,4,5,0,0,PARMA,2006-07,9,13,4,6,,,5,7,0,0,0,0
1,3,0,1,0,0,0,0,0,0,LAZIO,home,0,0,5,10,0,0,0,0,0,0,22,22,8,3,12,1,4,,,0,0,0,0,20,7,2,13,3,2,1,0,MESSINA,2006-07,4,16,1,9,,,3,7,0,0,0,0
3,1,1,0,0,0,0,0,0,0,MESSINA,away,0,0,10,5,0,0,0,0,0,0,22,22,3,8,12,4,1,,,0,0,0,0,7,20,13,2,2,3,0,1,LAZIO,2006-07,16,4,9,1,,,7,3,0,0,0,0
1,1,4,0,0,0,0,0,0,0,CATANIA,home,0,0,12,2,0,0,0,1,0,1,14,12,2,5,12,7,0,,,0,0,0,1,8,18,18,8,1,7,0,0,ROMA,2006-07,21,4,7,2,,,14,2,0,0,0,0
1,1,0,4,0,0,0,0,0,0,ROMA,away,0,0,2,12,0,0,1,0,1,0,12,14,5,2,12,0,7,,,0,0,1,0,18,8,8,18,7,1,0,0,CATANIA,2006-07,4,21,2,7,,,2,14,0,0,0,0
1,3,2,0,0,0,0,0,0,0,SIENA,home,0,0,5,1,0,0,0,0,0,0,21,14,2,5,12,3,0,,,0,0,0,0,4,4,4,4,5,1,1,0,UDINESE,2006-07,9,7,5,2,,,4,5,0,0,0,0
3,1,0,2,0,0,0,0,0,0,UDINESE,away,0,0,1,5,0,0,0,0,0,0,14,21,5,2,12,0,3,,,0,0,0,0,4,4,4,4,1,5,0,1,SIENA,2006-07,7,9,2,5,,,5,4,0,0,0,0
5,3,0,0,0,0,0,0,0,0,SAMPDORIA,home,0,0,10,3,0,0,0,0,0,0,19,20,1,2,12,1,0,,,0,0,0,0,8,7,8,7,2,2,1,0,TORINO,2006-07,11,6,8,4,,,3,2,0,0,0,0
3,5,0,0,0,0,0,0,0,0,TORINO,away,0,0,3,10,0,0,0,0,0,0,20,19,2,1,12,0,1,,,0,0,0,0,7,8,7,8,2,2,0,1,SAMPDORIA,2006-07,6,11,4,8,,,2,3,0,0,0,0
2,2,2,2,0,0,0,0,0,0,UDINESE,home,0,0,5,4,0,0,0,0,0,0,19,18,2,5,13,2,0,0,0,0,0,1,0,13,13,10,4,4,5,1,0,CHIEVOVERONA,2006-07,10,9,2,6,,,8,3,0,0,,
2,2,2,2,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,4,5,0,0,0,0,0,0,18,19,5,2,13,0,2,0,0,0,0,0,1,13,13,4,10,5,4,0,1,UDINESE,2006-07,9,10,6,2,,,3,8,0,0,,
0,5,4,0,5,3,5,4,19,7,MESSINA,home,0,0,9,2,17,8,0,0,0,0,18,9,1,4,13,1,0,1,0,0,0,1,0,16,20,18,11,1,5,0,0,MILAN,2006-07,14,2,7,1,,,7,1,0,0,,
5,0,0,4,3,5,4,5,7,19,MILAN,away,0,0,2,9,8,17,0,0,0,0,9,18,4,1,13,0,1,0,1,0,0,0,1,20,16,11,18,5,1,0,0,MESSINA,2006-07,2,14,1,7,,,1,7,0,0,,
1,1,1,1,0,0,0,0,0,0,TORINO,home,0,0,8,4,0,0,0,0,0,0,16,19,3,1,13,1,2,0,0,0,0,0,0,7,3,4,2,1,5,0,0,ATALANTA,2006-07,9,6,3,4,,,6,2,0,0,,
1,1,1,1,0,0,0,0,0,0,ATALANTA,away,0,0,4,8,0,0,0,0,0,0,19,16,1,3,13,2,1,0,0,0,0,0,0,3,7,2,4,5,1,0,0,TORINO,2006-07,6,9,4,3,,,2,6,0,0,,
1,3,1,0,0,0,0,0,0,0,PARMA,home,0,0,7,3,0,0,0,1,0,0,31,15,2,0,13,2,0,0,0,0,0,0,1,20,19,18,17,4,5,1,0,CATANIA,2006-07,12,8,5,3,,,7,5,0,0,,
3,1,0,1,0,0,0,0,0,0,CATANIA,away,0,0,3,7,0,0,1,0,0,0,15,31,0,2,13,0,2,0,0,0,0,1,0,19,20,17,18,5,4,0,1,PARMA,2006-07,8,12,3,5,,,5,7,0,0,,
1,0,4,4,0,0,0,0,0,0,CAGLIARI,home,0,0,6,7,0,0,0,0,0,0,19,26,3,2,13,1,0,0,0,0,0,0,0,10,6,5,3,7,3,0,0,EMPOLI,2006-07,10,14,6,7,,,4,7,0,0,,
0,1,4,4,0,0,0,0,0,0,EMPOLI,away,0,0,7,6,0,0,0,0,0,0,26,19,2,3,13,0,1,0,0,0,0,0,0,6,10,3,5,3,7,0,0,CAGLIARI,2006-07,14,10,7,6,,,7,4,0,0,,
2,2,2,1,0,0,0,0,0,0,ASCOLI,home,0,0,3,9,0,0,0,0,0,0,18,23,4,2,13,3,1,0,0,0,0,0,0,11,9,9,11,3,2,0,0,LAZIO,2006-07,5,8,0,5,,,5,3,0,0,,
2,2,1,2,0,0,0,0,0,0,LAZIO,away,0,0,9,3,0,0,0,0,0,0,23,18,2,4,13,1,3,0,0,0,0,0,0,9,11,11,9,2,3,0,0,ASCOLI,2006-07,8,5,5,0,,,3,5,0,0,,
2,1,3,1,0,0,0,0,0,0,LIVORNO,home,0,0,10,3,0,0,0,1,0,0,19,21,1,3,13,2,2,0,0,0,0,0,0,18,15,8,8,3,3,0,0,REGGINA,2006-07,11,8,6,3,,,5,5,0,0,,
1,2,1,3,0,0,0,0,0,0,REGGINA,away,0,0,3,10,0,0,1,0,0,0,21,19,3,1,13,2,2,0,0,0,0,0,0,15,18,8,8,3,3,0,0,LIVORNO,2006-07,8,11,3,6,,,5,5,0,0,,
4,3,3,5,0,0,0,0,0,0,FIORENTINA,home,0,0,6,5,0,0,0,0,0,0,22,22,1,3,13,1,1,0,0,0,0,0,0,5,6,2,2,5,4,0,0,SIENA,2006-07,10,6,5,0,,,5,6,0,0,,
3,4,5,3,0,0,0,0,0,0,SIENA,away,0,0,5,6,0,0,0,0,0,0,22,22,3,1,13,1,1,0,0,0,0,0,0,6,5,2,2,4,5,0,0,FIORENTINA,2006-07,6,10,0,5,,,6,5,0,0,,
3,2,1,3,0,0,0,0,0,0,ROMA,home,0,0,7,6,0,0,0,0,0,0,14,18,3,3,13,2,4,0,0,0,0,0,0,10,10,10,9,3,3,1,0,SAMPDORIA,2006-07,11,11,6,4,,,5,7,0,0,,
2,3,3,1,0,0,0,0,0,0,SAMPDORIA,away,0,0,6,7,0,0,0,0,0,0,18,14,3,3,13,4,2,0,0,0,0,0,0,10,10,9,10,3,3,0,1,ROMA,2006-07,11,11,4,6,,,7,5,0,0,,
1,1,1,2,6,6,1,4,8,9,INTER,home,0,1,6,4,11,9,0,0,0,0,17,17,1,1,13,1,2,0,0,0,0,1,1,25,13,12,17,1,0,0,0,PALERMO,2006-07,5,6,3,3,,,2,3,0,0,,
1,1,2,1,6,6,4,1,9,8,PALERMO,away,1,0,4,6,9,11,0,0,0,0,17,17,1,1,13,2,1,0,0,0,0,1,1,13,25,17,12,0,1,0,0,INTER,2006-07,6,5,3,3,,,3,2,0,0,,
2,4,3,3,0,0,0,0,0,0,SIENA,home,0,0,4,7,0,0,0,0,0,0,14,20,5,7,14,2,0,,,0,0,0,0,13,12,12,15,3,3,0,1,INTER,2006-07,6,6,1,3,0,0,5,3,0,0,0,0
4,2,3,3,0,0,0,0,0,0,INTER,away,0,0,7,4,0,0,0,0,0,0,20,14,7,5,14,0,2,,,0,0,0,0,12,13,15,12,3,3,1,0,SIENA,2006-07,6,6,3,1,0,0,3,5,0,0,0,0
2,4,0,2,2,3,2,7,13,9,ATALANTA,home,3,4,5,2,11,6,0,0,0,1,14,18,3,1,14,2,1,,,0,0,0,0,15,14,13,12,1,0,2,0,ROMA,2006-07,2,3,2,1,1,0,0,2,0,0,0,1
4,2,2,0,3,2,7,2,9,13,ROMA,away,4,3,2,5,6,11,0,0,1,0,18,14,1,3,14,1,2,,,0,0,0,0,14,15,12,13,0,1,0,2,ATALANTA,2006-07,3,2,1,2,0,1,2,0,0,0,1,0
2,0,1,3,0,0,0,0,0,0,MILAN,home,0,0,5,5,0,0,0,0,0,1,18,12,4,7,14,2,2,,,0,0,0,0,8,11,4,5,3,4,1,0,CAGLIARI,2006-07,9,11,3,6,0,0,6,5,0,0,0,0
0,2,3,1,0,0,0,0,0,0,CAGLIARI,away,0,0,5,5,0,0,0,0,1,0,12,18,7,4,14,2,2,,,0,0,0,0,11,8,5,4,4,3,0,1,MILAN,2006-07,11,9,6,3,0,0,5,6,0,0,0,0
2,2,2,2,0,0,0,0,0,0,LAZIO,home,0,0,6,2,0,0,0,0,0,0,16,20,6,2,14,1,0,,,0,0,0,0,5,9,8,6,7,5,0,0,FIORENTINA,2006-07,9,11,3,4,0,0,6,7,0,0,0,0
2,2,2,2,0,0,0,0,0,0,FIORENTINA,away,0,0,2,6,0,0,0,0,0,0,20,16,2,6,14,0,1,,,0,0,0,0,9,5,6,8,5,7,0,0,LAZIO,2006-07,11,9,4,3,0,0,7,6,0,0,0,0
1,1,5,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,4,8,0,0,0,0,0,0,21,12,10,2,14,0,2,,,0,0,0,0,1,2,1,1,9,2,0,0,LIVORNO,2006-07,5,15,3,4,0,0,2,11,0,0,0,0
1,1,0,5,0,0,0,0,0,0,LIVORNO,away,0,0,8,4,0,0,0,0,0,0,12,21,2,10,14,2,0,,,0,0,0,0,2,1,1,1,2,9,0,0,CHIEVOVERONA,2006-07,15,5,4,3,0,0,11,2,0,0,0,0
2,4,1,1,0,0,0,0,0,0,SAMPDORIA,home,0,0,5,5,0,0,0,0,1,0,16,17,3,1,14,0,2,,,0,0,0,0,20,13,9,9,0,8,0,0,MESSINA,2006-07,13,7,6,5,0,0,7,2,0,0,0,0
4,2,1,1,0,0,0,0,0,0,MESSINA,away,0,0,5,5,0,0,0,0,0,1,17,16,1,3,14,2,0,,,0,0,0,0,13,20,9,9,8,0,0,0,SAMPDORIA,2006-07,7,13,5,6,0,0,2,7,0,0,0,0
1,0,3,1,0,0,0,0,0,0,PALERMO,home,0,0,3,6,0,0,0,0,0,0,8,20,3,1,14,0,0,,,0,0,0,0,14,12,7,6,3,3,0,0,PARMA,2006-07,11,9,8,6,0,0,3,3,0,0,0,0
0,1,1,3,0,0,0,0,0,0,PARMA,away,0,0,6,3,0,0,0,0,0,0,20,8,1,3,14,0,0,,,0,0,0,0,12,14,6,7,3,3,0,0,PALERMO,2006-07,9,11,6,8,0,0,3,3,0,0,0,0
2,1,0,0,0,0,0,0,0,0,EMPOLI,home,0,0,4,3,0,0,0,0,0,0,19,16,2,2,14,1,0,,,0,0,1,0,8,12,11,8,3,2,0,0,TORINO,2006-07,13,4,9,1,0,0,4,3,0,0,0,0
1,2,0,0,0,0,0,0,0,0,TORINO,away,0,0,3,4,0,0,0,0,0,0,16,19,2,2,14,0,1,,,0,0,0,1,12,8,8,11,2,3,0,0,EMPOLI,2006-07,4,13,1,9,0,0,3,4,0,0,0,0
1,3,1,0,0,0,0,0,0,0,REGGINA,home,0,0,12,1,0,0,0,1,0,0,26,22,6,4,14,1,1,,,0,0,1,0,12,11,12,8,0,10,0,0,UDINESE,2006-07,23,3,11,2,0,0,12,1,0,0,0,0
3,1,0,1,0,0,0,0,0,0,UDINESE,away,0,0,1,12,0,0,1,0,0,0,22,26,4,6,14,1,1,,,0,0,0,1,11,12,8,12,10,0,0,0,REGGINA,2006-07,3,23,2,11,0,0,1,12,0,0,0,0
4,3,2,3,0,0,0,0,0,0,CATANIA,home,0,0,3,4,0,0,0,0,0,0,13,35,2,6,14,2,2,,,0,0,0,0,13,6,12,14,2,3,1,0,ASCOLI,2006-07,11,8,7,4,0,0,4,4,0,0,0,0
3,4,3,2,0,0,0,0,0,0,ASCOLI,away,0,0,4,3,0,0,0,0,0,0,35,13,6,2,14,2,2,,,0,0,0,0,6,13,14,12,3,2,0,1,CATANIA,2006-07,8,11,4,7,0,0,4,4,0,0,0,0
2,2,4,2,0,0,0,0,0,0,ASCOLI,home,0,0,8,3,0,0,0,0,0,0,29,29,5,1,15,2,1,0,0,0,0,0,0,21,32,30,18,1,3,0,0,REGGINA,2006-07,11,4,6,2,,,5,2,0,0,,
2,2,2,4,0,0,0,0,0,0,REGGINA,away,0,0,3,8,0,0,0,0,0,0,29,29,1,5,15,1,2,0,0,0,0,0,0,32,21,18,30,3,1,0,0,ASCOLI,2006-07,4,11,2,6,,,2,5,0,0,,
1,4,7,0,0,0,0,0,0,0,LIVORNO,home,0,0,5,7,0,0,0,0,0,0,12,16,1,0,15,3,0,0,0,0,0,1,0,8,15,20,11,3,8,0,0,PALERMO,2006-07,19,10,7,7,,,12,3,0,0,,
4,1,0,7,0,0,0,0,0,0,PALERMO,away,0,0,7,5,0,0,0,0,0,0,16,12,0,1,15,0,3,0,0,0,0,0,1,15,8,11,20,8,3,0,0,LIVORNO,2006-07,10,19,7,7,,,3,12,0,0,,
3,3,2,0,0,0,0,0,0,0,MESSINA,home,0,0,5,3,0,0,0,0,0,0,30,22,2,0,15,3,2,0,0,0,0,0,0,3,2,2,0,4,5,0,0,ATALANTA,2006-07,12,12,4,6,,,8,6,0,0,,
3,3,0,2,0,0,0,0,0,0,ATALANTA,away,0,0,3,5,0,0,0,0,0,0,22,30,0,2,15,2,3,0,0,0,0,0,0,2,3,0,2,5,4,0,0,MESSINA,2006-07,12,12,6,4,,,6,8,0,0,,
1,5,2,0,0,0,0,0,0,0,PARMA,home,0,0,5,2,0,0,0,0,0,0,22,7,4,0,15,0,0,0,0,0,0,0,0,15,9,7,6,2,3,0,0,CAGLIARI,2006-07,7,9,4,7,,,3,2,0,0,,
5,1,0,2,0,0,0,0,0,0,CAGLIARI,away,0,0,2,5,0,0,0,0,0,0,7,22,0,4,15,0,0,0,0,0,0,0,0,9,15,6,7,3,2,0,0,PARMA,2006-07,9,7,7,4,,,2,3,0,0,,
1,2,0,0,0,0,0,0,0,0,UDINESE,home,0,0,4,9,0,0,0,0,0,0,21,18,4,2,15,1,0,0,0,0,0,0,1,20,18,14,19,7,3,0,0,CATANIA,2006-07,7,13,3,5,,,4,8,0,0,,
2,1,0,0,0,0,0,0,0,0,CATANIA,away,0,0,9,4,0,0,0,0,0,0,18,21,2,4,15,0,1,0,0,0,0,1,0,18,20,19,14,3,7,0,0,UDINESE,2006-07,13,7,5,3,,,8,4,0,0,,
3,1,1,3,0,0,0,0,0,0,FIORENTINA,home,0,0,3,2,0,0,0,0,0,0,18,19,2,9,15,0,1,0,0,0,0,0,0,9,6,4,5,5,3,0,0,CHIEVOVERONA,2006-07,6,9,3,3,,,3,6,0,0,,
1,3,3,1,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,2,3,0,0,0,0,0,0,19,18,9,2,15,1,0,0,0,0,0,0,0,6,9,5,4,3,5,0,0,FIORENTINA,2006-07,9,6,3,3,,,6,3,0,0,,
2,3,1,3,0,0,0,0,0,0,INTER,home,0,0,2,3,0,0,0,0,0,0,16,15,2,8,15,0,3,0,0,0,0,0,1,6,3,6,7,5,1,0,0,EMPOLI,2006-07,10,12,9,3,,,1,9,0,0,,
3,2,3,1,0,0,0,0,0,0,EMPOLI,away,0,0,3,2,0,0,0,0,0,0,15,16,8,2,15,3,0,0,0,0,0,1,0,3,6,7,6,1,5,0,0,INTER,2006-07,12,10,3,9,,,9,1,0,0,,
1,2,4,1,0,0,0,0,0,0,TORINO,home,0,0,7,3,0,0,0,0,0,0,19,22,1,1,15,0,0,0,0,0,0,1,2,15,12,11,14,4,5,1,0,MILAN,2006-07,16,9,10,3,,,6,6,0,0,,
2,1,1,4,0,0,0,0,0,0,MILAN,away,0,0,3,7,0,0,0,0,0,0,22,19,1,1,15,0,0,0,0,0,0,2,1,12,15,14,11,5,4,0,1,TORINO,2006-07,9,16,3,10,,,6,6,0,0,,
4,3,0,0,0,0,0,0,0,0,SIENA,home,0,0,8,1,0,0,0,1,0,0,34,20,4,3,15,0,0,0,0,0,0,0,0,13,15,11,9,0,5,0,0,SAMPDORIA,2006-07,14,5,9,5,,,5,0,0,0,,
3,4,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,1,8,0,0,1,0,0,0,20,34,3,4,15,0,0,0,0,0,0,0,0,15,13,9,11,5,0,0,0,SIENA,2006-07,5,14,5,9,,,0,5,0,0,,
5,2,1,2,5,6,1,5,14,8,ROMA,home,2,1,3,6,7,12,0,0,0,0,20,22,2,4,15,3,0,2,1,0,0,2,0,16,27,22,11,2,1,1,0,LAZIO,2006-07,4,6,0,4,,,4,2,0,0,,
2,5,2,1,6,5,5,1,8,14,LAZIO,away,1,2,6,3,12,7,0,0,0,0,22,20,4,2,15,0,3,1,2,0,0,0,2,27,16,11,22,1,2,0,1,ROMA,2006-07,6,4,4,0,,,2,4,0,0,,
2,4,1,2,3,3,7,5,7,7,MILAN,home,2,1,5,5,9,10,0,0,0,0,22,22,4,4,16,2,2,2,1,0,0,0,0,12,19,14,8,1,2,1,0,FIORENTINA,2006-07,4,5,1,2,,,3,3,0,0,,
4,2,2,1,3,3,5,7,7,7,FIORENTINA,away,1,2,5,5,10,9,0,0,0,0,22,22,4,4,16,2,2,1,2,0,0,0,0,19,12,8,14,2,1,0,1,MILAN,2006-07,5,4,2,1,,,3,3,0,0,,
4,1,1,0,0,0,0,0,0,0,CAGLIARI,home,0,0,4,11,0,0,0,0,1,0,21,19,7,4,16,3,1,0,0,0,0,0,0,9,14,15,10,4,5,0,0,UDINESE,2006-07,12,12,4,7,,,8,5,0,0,,
1,4,0,1,0,0,0,0,0,0,UDINESE,away,0,0,11,4,0,0,0,0,0,1,19,21,4,7,16,1,3,0,0,0,0,0,0,14,9,10,15,5,4,0,0,CAGLIARI,2006-07,12,12,7,4,,,5,8,0,0,,
1,2,4,2,0,0,0,0,0,0,TORINO,home,0,0,3,2,0,0,1,0,0,1,19,22,2,4,16,0,2,0,0,0,0,0,0,7,5,11,8,2,2,1,1,ASCOLI,2006-07,8,8,6,4,,,2,4,0,0,,
2,1,2,4,0,0,0,0,0,0,ASCOLI,away,0,0,2,3,0,0,0,1,1,0,22,19,4,2,16,2,0,0,0,0,0,0,0,5,7,8,11,2,2,1,1,TORINO,2006-07,8,8,4,6,,,4,2,0,0,,
2,2,5,3,0,0,0,0,0,0,MESSINA,home,0,0,11,2,0,0,0,0,0,0,10,15,1,1,16,2,0,0,0,0,0,2,1,11,10,8,17,4,7,0,0,INTER,2006-07,22,12,11,7,,,11,5,0,0,,
