Ammonizioni,Ammonizioni avversario,Avversaria,Campo,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
3,3,PIACENZA,away,,,0,0,21,0,0,BRESCIA,1997-98
1,2,BOLOGNA,home,,,0,2,21,2,1,ROMA,1997-98
2,1,ROMA,away,,,2,0,21,1,2,BOLOGNA,1997-98
2,2,PARMA,home,,,0,1,21,1,1,UDINESE,1997-98
2,2,UDINESE,away,,,1,0,21,1,1,PARMA,1997-98
3,3,MILAN,home,,,0,0,21,1,4,VICENZA,1997-98
3,3,VICENZA,away,,,0,0,21,4,1,MILAN,1997-98
2,2,LECCE,home,,,0,2,22,2,2,BARI,1997-98
2,2,BARI,away,,,2,0,22,2,2,LECCE,1997-98
4,1,PIACENZA,home,,,0,0,22,3,0,BOLOGNA,1997-98
1,4,BOLOGNA,away,,,0,0,22,0,3,PIACENZA,1997-98
1,3,ATALANTA,home,,,0,0,22,2,2,BRESCIA,1997-98
3,1,BRESCIA,away,,,0,0,22,2,2,ATALANTA,1997-98
3,2,JUVENTUS,home,,,0,0,22,3,0,FIORENTINA,1997-98
2,3,FIORENTINA,away,,,0,0,22,0,3,JUVENTUS,1997-98
2,1,INTER,home,,,0,1,22,3,0,LAZIO,1997-98
1,2,LAZIO,away,,,1,0,22,0,3,INTER,1997-98
2,3,EMPOLI,home,,,1,0,22,3,1,MILAN,1997-98
3,2,MILAN,away,,,0,1,22,1,3,EMPOLI,1997-98
2,2,ROMA,home,,,1,0,22,0,2,NAPOLI,1997-98
2,2,NAPOLI,away,,,0,1,22,2,0,ROMA,1997-98
3,1,VICENZA,home,,,0,0,22,2,1,PARMA,1997-98
1,3,PARMA,away,,,0,0,22,1,2,VICENZA,1997-98
1,2,UDINESE,home,,,0,0,22,0,3,SAMPDORIA,1997-98
2,1,SAMPDORIA,away,,,0,0,22,3,0,UDINESE,1997-98
3,0,LAZIO,home,0,1,0,0,23,0,0,ATALANTA,1997-98
0,3,ATALANTA,away,1,0,0,0,23,0,0,LAZIO,1997-98
1,4,NAPOLI,home,0,1,0,0,23,2,0,INTER,1997-98
4,1,INTER,away,1,0,0,0,23,0,2,NAPOLI,1997-98
1,0,BARI,home,0,1,0,0,23,1,0,JUVENTUS,1997-98
0,1,JUVENTUS,away,1,0,0,0,23,0,1,BARI,1997-98
3,2,PARMA,home,0,0,1,0,23,1,2,BOLOGNA,1997-98
2,3,BOLOGNA,away,0,0,0,1,23,2,1,PARMA,1997-98
3,2,UDINESE,home,0,0,0,0,23,1,0,EMPOLI,1997-98
2,3,EMPOLI,away,0,0,0,0,23,0,1,UDINESE,1997-98
3,4,MILAN,home,0,0,0,0,23,0,0,LECCE,1997-98
4,3,LECCE,away,0,0,0,0,23,0,0,MILAN,1997-98
4,1,SAMPDORIA,home,0,0,1,0,23,1,0,PIACENZA,1997-98
1,4,PIACENZA,away,0,0,0,1,23,0,1,SAMPDORIA,1997-98
2,5,FIORENTINA,home,0,0,0,0,23,4,1,ROMA,1997-98
5,2,ROMA,away,0,0,0,0,23,1,4,FIORENTINA,1997-98
3,2,BRESCIA,home,0,0,0,1,23,2,1,VICENZA,1997-98
2,3,VICENZA,away,0,0,1,0,23,1,2,BRESCIA,1997-98
2,3,EMPOLI,home,0,0,0,0,24,2,0,BARI,1997-98
3,2,BARI,away,0,0,0,0,24,0,2,EMPOLI,1997-98
2,3,LECCE,home,0,0,0,1,24,3,2,BRESCIA,1997-98
3,2,BRESCIA,away,0,0,1,0,24,2,3,LECCE,1997-98
1,1,PIACENZA,home,0,1,1,0,24,1,1,FIORENTINA,1997-98
1,1,FIORENTINA,away,1,0,0,1,24,1,1,PIACENZA,1997-98
1,1,ROMA,home,0,0,0,0,24,2,0,LAZIO,1997-98
1,1,LAZIO,away,0,0,0,0,24,0,2,ROMA,1997-98
3,1,SAMPDORIA,home,0,0,0,0,24,1,0,MILAN,1997-98
1,3,MILAN,away,0,0,0,0,24,0,1,SAMPDORIA,1997-98
1,3,BOLOGNA,home,0,0,0,0,24,0,0,NAPOLI,1997-98
3,1,NAPOLI,away,0,0,0,0,24,0,0,BOLOGNA,1997-98
4,1,INTER,home,0,0,0,0,24,1,0,PARMA,1997-98
1,4,PARMA,away,0,0,0,0,24,0,1,INTER,1997-98
2,4,JUVENTUS,home,0,0,0,0,24,1,1,UDINESE,1997-98
4,2,UDINESE,away,0,0,0,0,24,1,1,JUVENTUS,1997-98
4,5,ATALANTA,home,0,0,0,1,24,1,0,VICENZA,1997-98
5,4,VICENZA,away,0,0,1,0,24,0,1,ATALANTA,1997-98
3,3,VICENZA,home,0,0,0,0,25,3,1,BOLOGNA,1997-98
3,3,BOLOGNA,away,0,0,0,0,25,1,3,VICENZA,1997-98
4,0,ATALANTA,home,0,2,0,0,25,4,0,INTER,1997-98
0,4,INTER,away,2,0,0,0,25,0,4,ATALANTA,1997-98
3,3,NAPOLI,home,0,1,0,0,25,2,2,JUVENTUS,1997-98
3,3,JUVENTUS,away,1,0,0,0,25,2,2,NAPOLI,1997-98
0,3,LAZIO,home,0,0,1,0,25,0,4,SAMPDORIA,1997-98
3,0,SAMPDORIA,away,0,0,0,1,25,4,0,LAZIO,1997-98
3,0,MILAN,home,0,1,0,0,25,2,2,BRESCIA,1997-98
0,3,BRESCIA,away,1,0,0,0,25,2,2,MILAN,1997-98
1,1,PARMA,home,0,0,0,0,25,2,0,EMPOLI,1997-98
1,1,EMPOLI,away,0,0,0,0,25,0,2,PARMA,1997-98
1,2,FIORENTINA,home,0,0,0,0,25,1,1,LECCE,1997-98
2,1,LECCE,away,0,0,0,0,25,1,1,FIORENTINA,1997-98
2,3,UDINESE,home,0,0,0,0,25,0,2,PIACENZA,1997-98
3,2,PIACENZA,away,0,0,0,0,25,2,0,UDINESE,1997-98
3,2,BARI,home,0,0,1,0,25,2,1,ROMA,1997-98
2,3,ROMA,away,0,0,0,1,25,1,2,BARI,1997-98
5,4,EMPOLI,home,,,0,0,26,1,0,ATALANTA,1997-98
4,5,ATALANTA,away,,,0,0,26,0,1,EMPOLI,1997-98
2,3,SAMPDORIA,home,,,0,1,26,0,1,BARI,1997-98
3,2,BARI,away,,,1,0,26,1,0,SAMPDORIA,1997-98
1,1,BOLOGNA,home,,,0,0,26,1,1,FIORENTINA,1997-98
1,1,FIORENTINA,away,,,0,0,26,1,1,BOLOGNA,1997-98
2,2,PIACENZA,home,,,0,0,26,0,0,LAZIO,1997-98
2,2,LAZIO,away,,,0,0,26,0,0,PIACENZA,1997-98
2,3,INTER,home,,,0,0,26,0,3,MILAN,1997-98
3,2,MILAN,away,,,0,0,26,3,0,INTER,1997-98
2,1,LECCE,home,,,0,0,26,2,4,NAPOLI,1997-98
1,2,NAPOLI,away,,,0,0,26,4,2,LECCE,1997-98
3,2,JUVENTUS,home,,,0,0,26,2,2,PARMA,1997-98
2,3,PARMA,away,,,0,0,26,2,2,JUVENTUS,1997-98
1,3,BRESCIA,home,,,0,0,26,3,1,UDINESE,1997-98
3,1,UDINESE,away,,,0,0,26,1,3,BRESCIA,1997-98
3,3,ROMA,home,,,0,0,26,1,1,VICENZA,1997-98
3,3,VICENZA,away,,,0,0,26,1,1,ROMA,1997-98
2,4,VICENZA,home,0,0,0,1,27,2,1,INTER,1997-98
4,2,INTER,away,0,0,1,0,27,1,2,VICENZA,1997-98
1,6,MILAN,home,0,0,0,1,27,4,1,JUVENTUS,1997-98
6,1,JUVENTUS,away,0,0,1,0,27,1,4,MILAN,1997-98
2,2,LAZIO,home,0,0,0,0,27,0,2,UDINESE,1997-98
2,2,UDINESE,away,0,0,0,0,27,2,0,LAZIO,1997-98
1,1,BARI,home,1,1,0,0,27,1,1,BRESCIA,1997-98
1,1,BRESCIA,away,1,1,0,0,27,1,1,BARI,1997-98
3,0,NAPOLI,home,0,1,0,0,27,4,0,FIORENTINA,1997-98
0,3,FIORENTINA,away,1,0,0,0,27,0,4,NAPOLI,1997-98
1,3,ATALANTA,home,0,0,1,1,27,1,1,LECCE,1997-98
3,1,LECCE,away,0,0,1,1,27,1,1,ATALANTA,1997-98
3,2,EMPOLI,home,0,0,0,0,27,0,0,PIACENZA,1997-98
2,3,PIACENZA,away,0,0,0,0,27,0,0,EMPOLI,1997-98
3,4,PARMA,home,0,0,0,0,27,2,2,ROMA,1997-98
4,3,ROMA,away,0,0,0,0,27,2,2,PARMA,1997-98
4,2,BOLOGNA,home,0,0,0,0,27,2,3,SAMPDORIA,1997-98
2,4,SAMPDORIA,away,0,0,0,0,27,3,2,BOLOGNA,1997-98
3,2,ROMA,home,0,0,0,0,28,0,1,ATALANTA,1997-98
2,3,ATALANTA,away,0,0,0,0,28,1,0,ROMA,1997-98
4,1,MILAN,home,0,0,0,0,28,1,0,BARI,1997-98
1,4,BARI,away,0,0,0,0,28,0,1,MILAN,1997-98
2,1,UDINESE,home,0,0,0,0,28,2,0,BOLOGNA,1997-98
1,2,BOLOGNA,away,0,0,0,0,28,0,2,UDINESE,1997-98
4,3,BRESCIA,home,0,0,0,1,28,3,1,EMPOLI,1997-98
3,4,EMPOLI,away,0,0,1,0,28,1,3,BRESCIA,1997-98
1,2,SAMPDORIA,home,0,0,0,0,28,3,0,INTER,1997-98
2,1,INTER,away,0,0,0,0,28,0,3,SAMPDORIA,1997-98
3,2,JUVENTUS,home,0,0,1,0,28,0,1,LAZIO,1997-98
2,3,LAZIO,away,0,0,0,1,28,1,0,JUVENTUS,1997-98
2,1,PIACENZA,home,1,0,0,0,28,1,2,NAPOLI,1997-98
1,2,NAPOLI,away,0,1,0,0,28,2,1,PIACENZA,1997-98
2,2,FIORENTINA,home,1,0,0,0,28,1,2,PARMA,1997-98
2,2,PARMA,away,0,1,0,0,28,2,1,FIORENTINA,1997-98
3,2,LECCE,home,0,0,0,0,28,1,3,VICENZA,1997-98
2,3,VICENZA,away,0,0,0,0,28,3,1,LECCE,1997-98
1,1,LAZIO,home,0,0,0,0,29,1,1,BRESCIA,1997-98
1,1,BRESCIA,away,0,0,0,0,29,1,1,LAZIO,1997-98
5,3,VICENZA,home,0,0,0,0,29,1,1,FIORENTINA,1997-98
3,5,FIORENTINA,away,0,0,0,0,29,1,1,VICENZA,1997-98
2,4,PIACENZA,home,0,0,0,1,29,2,0,JUVENTUS,1997-98
4,2,JUVENTUS,away,0,0,1,0,29,0,2,PIACENZA,1997-98
3,1,BOLOGNA,home,0,0,0,0,29,1,1,LECCE,1997-98
1,3,LECCE,away,0,0,0,0,29,1,1,BOLOGNA,1997-98
1,1,ATALANTA,home,0,0,0,1,29,3,0,MILAN,1997-98
1,1,MILAN,away,0,0,1,0,29,0,3,ATALANTA,1997-98
2,2,NAPOLI,home,0,1,0,1,29,3,1,PARMA,1997-98
2,2,PARMA,away,1,0,1,0,29,1,3,NAPOLI,1997-98
2,4,INTER,home,0,0,0,0,29,1,2,ROMA,1997-98
4,2,ROMA,away,0,0,0,0,29,2,1,INTER,1997-98
2,3,EMPOLI,home,1,0,0,0,29,3,0,SAMPDORIA,1997-98
3,2,SAMPDORIA,away,0,1,0,0,29,0,3,EMPOLI,1997-98
3,2,BARI,home,0,0,0,0,29,2,0,UDINESE,1997-98
2,3,UDINESE,away,0,0,0,0,29,0,2,BARI,1997-98
4,3,FIORENTINA,home,,,0,0,30,1,0,ATALANTA,1997-98
3,4,ATALANTA,away,,,0,0,30,0,1,FIORENTINA,1997-98
1,3,MILAN,home,,,0,0,30,3,0,BOLOGNA,1997-98
3,1,BOLOGNA,away,,,0,0,30,0,3,MILAN,1997-98
2,1,JUVENTUS,home,,,0,1,30,0,1,EMPOLI,1997-98
1,2,EMPOLI,away,,,1,0,30,1,0,JUVENTUS,1997-98
1,3,UDINESE,home,,,0,1,30,2,0,INTER,1997-98
3,1,INTER,away,,,1,0,30,0,2,UDINESE,1997-98
1,1,PARMA,home,,,0,0,30,0,2,LECCE,1997-98
1,1,LECCE,away,,,0,0,30,2,0,PARMA,1997-98
0,4,SAMPDORIA,home,,,0,0,30,0,2,NAPOLI,1997-98
4,0,NAPOLI,away,,,0,0,30,2,0,SAMPDORIA,1997-98
2,4,BARI,home,,,0,0,30,0,1,PIACENZA,1997-98
4,2,PIACENZA,away,,,0,0,30,1,0,BARI,1997-98
0,2,BRESCIA,home,,,0,0,30,5,0,ROMA,1997-98
2,0,ROMA,away,,,0,0,30,0,5,BRESCIA,1997-98
5,4,LAZIO,home,,,0,0,30,2,1,VICENZA,1997-98
4,5,VICENZA,away,,,0,0,30,1,2,LAZIO,1997-98
0,1,VICENZA,home,0,0,0,0,31,0,0,BARI,1997-98
1,0,BARI,away,0,0,0,0,31,0,0,VICENZA,1997-98
3,2,BOLOGNA,home,0,0,1,0,31,1,3,BRESCIA,1997-98
2,3,BRESCIA,away,0,0,0,1,31,3,1,BOLOGNA,1997-98
1,1,LECCE,home,0,0,0,0,31,5,1,EMPOLI,1997-98
1,1,EMPOLI,away,0,0,0,0,31,1,5,LECCE,1997-98
3,3,INTER,home,0,0,0,1,31,1,0,JUVENTUS,1997-98
3,3,JUVENTUS,away,0,0,1,0,31,0,1,INTER,1997-98
0,1,PARMA,home,0,0,0,0,31,1,2,LAZIO,1997-98
1,0,LAZIO,away,0,0,0,0,31,2,1,PARMA,1997-98
0,2,NAPOLI,home,0,0,0,0,31,0,0,MILAN,1997-98
2,0,MILAN,away,0,0,0,0,31,0,0,NAPOLI,1997-98
0,4,ATALANTA,home,0,0,0,2,31,3,0,PIACENZA,1997-98
4,0,PIACENZA,away,0,0,2,0,31,0,3,ATALANTA,1997-98
2,4,FIORENTINA,home,0,0,0,0,31,2,0,SAMPDORIA,1997-98
4,2,SAMPDORIA,away,0,0,0,0,31,0,2,FIORENTINA,1997-98
3,3,ROMA,home,0,1,0,0,31,4,2,UDINESE,1997-98
3,3,UDINESE,away,1,0,0,0,31,2,4,ROMA,1997-98
1,1,LAZIO,home,1,0,1,0,32,1,0,LECCE,1997-98
1,1,LECCE,away,0,1,0,1,32,0,1,LAZIO,1997-98
4,3,BARI,home,0,0,0,0,32,2,0,ATALANTA,1997-98
3,4,ATALANTA,away,0,0,0,0,32,0,2,BARI,1997-98
4,1,EMPOLI,home,0,0,0,0,32,2,2,BOLOGNA,1997-98
1,4,BOLOGNA,away,0,0,0,0,32,2,2,EMPOLI,1997-98
0,1,BRESCIA,home,0,0,0,0,32,5,1,FIORENTINA,1997-98
1,0,FIORENTINA,away,0,0,0,0,32,1,5,BRESCIA,1997-98
1,4,PIACENZA,home,0,0,0,0,32,0,0,INTER,1997-98
4,1,INTER,away,0,0,0,0,32,0,0,PIACENZA,1997-98
2,1,UDINESE,home,1,0,0,0,32,1,3,NAPOLI,1997-98
1,2,NAPOLI,away,0,1,0,0,32,3,1,UDINESE,1997-98
1,1,SAMPDORIA,home,0,1,0,0,32,2,2,PARMA,1997-98
1,1,PARMA,away,1,0,0,0,32,2,2,SAMPDORIA,1997-98
2,2,MILAN,home,0,0,0,0,32,5,0,ROMA,1997-98
2,2,ROMA,away,0,0,0,0,32,0,5,MILAN,1997-98
2,2,JUVENTUS,home,0,0,0,0,32,0,0,VICENZA,1997-98
2,2,VICENZA,away,0,0,0,0,32,0,0,JUVENTUS,1997-98
4,1,INTER,home,0,0,0,0,33,2,1,BARI,1997-98
1,4,BARI,away,0,0,0,0,33,1,2,INTER,1997-98
2,3,NAPOLI,home,0,1,0,0,33,2,1,BRESCIA,1997-98
3,2,BRESCIA,away,1,0,0,0,33,1,2,NAPOLI,1997-98
1,3,VICENZA,home,0,0,0,1,33,3,2,EMPOLI,1997-98
3,1,EMPOLI,away,0,0,1,0,33,2,3,VICENZA,1997-98
3,1,BOLOGNA,home,0,0,0,0,33,3,2,JUVENTUS,1997-98
1,3,JUVENTUS,away,0,0,0,0,33,2,3,BOLOGNA,1997-98
1,2,FIORENTINA,home,0,0,1,0,33,1,4,LAZIO,1997-98
2,1,LAZIO,away,0,0,0,1,33,4,1,FIORENTINA,1997-98
0,3,PARMA,home,0,0,0,0,33,1,1,MILAN,1997-98
3,0,MILAN,away,0,0,0,0,33,1,1,PARMA,1997-98
2,1,ROMA,home,0,0,0,0,33,3,3,PIACENZA,1997-98
1,2,PIACENZA,away,0,0,0,0,33,3,3,ROMA,1997-98
0,3,LECCE,home,1,1,0,0,33,1,1,SAMPDORIA,1997-98
3,0,SAMPDORIA,away,1,1,0,0,33,1,1,LECCE,1997-98
1,3,ATALANTA,home,0,1,0,1,33,1,0,UDINESE,1997-98
3,1,UDINESE,away,1,0,1,0,33,0,1,ATALANTA,1997-98
0,1,JUVENTUS,home,,,0,0,34,1,1,ATALANTA,1997-98
1,0,ATALANTA,away,,,0,0,34,1,1,JUVENTUS,1997-98
2,2,LAZIO,home,,,0,0,34,2,1,BOLOGNA,1997-98
2,2,BOLOGNA,away,,,0,0,34,1,2,LAZIO,1997-98
1,2,MILAN,home,,,0,0,34,2,0,FIORENTINA,1997-98
2,1,FIORENTINA,away,,,0,0,34,0,2,MILAN,1997-98
0,0,EMPOLI,home,,,0,0,34,4,1,INTER,1997-98
0,0,INTER,away,,,0,0,34,1,4,EMPOLI,1997-98
1,1,PIACENZA,home,,,0,0,34,1,3,LECCE,1997-98
1,1,LECCE,away,,,0,0,34,3,1,PIACENZA,1997-98
0,1,BARI,home,,,1,1,34,2,2,NAPOLI,1997-98
1,0,NAPOLI,away,,,1,1,34,2,2,BARI,1997-98
2,1,BRESCIA,home,,,0,0,34,1,3,PARMA,1997-98
1,2,PARMA,away,,,0,0,34,3,1,BRESCIA,1997-98
4,2,SAMPDORIA,home,,,0,0,34,2,0,ROMA,1997-98
2,4,ROMA,away,,,0,0,34,0,2,SAMPDORIA,1997-98
1,1,UDINESE,home,,,0,0,34,1,3,VICENZA,1997-98
1,1,VICENZA,away,,,0,0,34,3,1,UDINESE,1997-98
