Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
2,3,2,4,0,0,0,0,0,0,UDINESE,home,0,0,6,1,0,0,0,0,1,0,21,15,3,1,14,1,2,0,0,,,13,11,13,8,0,0,1,0,MILAN,2003-04,13,11,6,7,7,4,0,0
3,2,4,2,0,0,0,0,0,0,MILAN,away,0,0,1,6,0,0,0,0,0,1,15,21,1,3,14,2,1,0,0,,,11,13,8,13,0,0,0,1,UDINESE,2003-04,11,13,7,6,4,7,0,0
2,1,0,1,0,0,0,0,0,0,BRESCIA,home,0,0,2,6,0,0,0,0,0,0,17,18,1,0,14,2,2,0,0,,,6,7,7,11,0,0,0,0,PERUGIA,2003-04,6,10,3,3,3,7,0,0
1,2,1,0,0,0,0,0,0,0,PERUGIA,away,0,0,6,2,0,0,0,0,0,0,18,17,0,1,14,2,2,0,0,,,7,6,11,7,0,0,0,0,BRESCIA,2003-04,10,6,3,3,7,3,0,0
2,3,1,1,0,0,0,0,0,0,BOLOGNA,home,0,0,3,1,0,0,0,0,0,0,21,24,2,4,14,0,0,0,0,,,16,12,8,11,0,0,0,0,SIENA,2003-04,11,5,6,3,5,2,0,0
3,2,1,1,0,0,0,0,0,0,SIENA,away,0,0,1,3,0,0,0,0,0,0,24,21,4,2,14,0,0,0,0,,,12,16,11,8,0,0,0,0,BOLOGNA,2003-04,5,11,3,6,2,5,0,0
2,4,3,1,0,0,0,0,0,0,MODENA,home,0,0,5,1,0,0,0,0,0,0,20,18,6,0,14,1,1,0,0,,,10,10,8,5,0,0,0,0,SAMPDORIA,2003-04,6,8,3,3,3,5,0,0
4,2,1,3,0,0,0,0,0,0,SAMPDORIA,away,0,0,1,5,0,0,0,0,0,0,18,20,0,6,14,1,1,0,0,,,10,10,5,8,0,0,0,0,MODENA,2003-04,8,6,3,3,5,3,0,0
4,1,2,0,2,4,2,5,17,7,INTER,home,1,0,2,2,17,15,0,0,0,1,25,18,10,1,14,2,1,6,12,,,13,14,13,13,0,3,0,0,LAZIO,2003-04,8,4,2,3,6,1,0,0
1,4,0,2,4,2,5,2,7,17,LAZIO,away,0,1,2,2,15,17,0,0,1,0,18,25,1,10,14,1,2,12,6,,,14,13,13,13,3,0,0,0,INTER,2003-04,4,8,3,2,1,6,0,0
4,3,3,0,0,0,0,0,0,0,PARMA,home,0,0,3,7,0,0,0,1,1,0,24,18,2,8,15,0,2,0,0,,,0,0,0,0,0,0,1,0,ANCONA,2003-04,7,5,3,1,4,4,0,0
3,4,0,3,0,0,0,0,0,0,ANCONA,away,0,0,7,3,0,0,1,0,0,1,18,24,8,2,15,2,0,0,0,,,0,0,0,0,0,0,0,1,PARMA,2003-04,5,7,1,3,4,4,0,0
3,3,0,1,0,0,0,0,0,0,EMPOLI,home,0,0,8,7,0,0,0,0,0,0,17,18,3,4,15,2,1,0,0,,,17,11,11,15,0,0,0,0,BOLOGNA,2003-04,13,11,5,7,8,4,0,0
3,3,1,0,0,0,0,0,0,0,BOLOGNA,away,0,0,7,8,0,0,0,0,0,0,18,17,4,3,15,1,2,0,0,,,11,17,15,11,0,0,0,0,EMPOLI,2003-04,11,13,7,5,4,8,0,0
1,5,6,2,0,0,0,0,0,0,SIENA,home,0,0,7,3,0,0,0,0,1,0,36,13,5,2,15,4,2,0,0,,,8,4,16,10,0,0,0,0,BRESCIA,2003-04,10,7,3,2,7,5,0,0
5,1,2,6,0,0,0,0,0,0,BRESCIA,away,0,0,3,7,0,0,0,0,0,1,13,36,2,5,15,2,4,0,0,,,4,8,10,16,0,0,0,0,SIENA,2003-04,7,10,2,3,5,7,0,0
2,1,5,3,0,0,0,0,0,0,LECCE,home,0,0,8,4,0,0,0,0,0,0,16,20,3,4,15,3,1,0,0,,,10,3,5,9,0,0,0,0,INTER,2003-04,14,18,6,12,8,6,0,0
1,2,3,5,0,0,0,0,0,0,INTER,away,0,0,4,8,0,0,0,0,0,0,20,16,4,3,15,1,3,0,0,,,3,10,9,5,0,0,0,0,LECCE,2003-04,18,14,12,6,6,8,0,0
0,2,4,0,0,0,0,0,0,0,PERUGIA,home,0,0,9,0,0,0,0,0,0,0,25,16,1,3,15,1,0,0,0,,,10,11,5,4,0,0,0,0,JUVENTUS,2003-04,14,8,7,4,7,4,0,0
2,0,0,4,0,0,0,0,0,0,JUVENTUS,away,0,0,0,9,0,0,0,0,0,0,16,25,3,1,15,0,1,0,0,,,11,10,4,5,0,0,0,0,PERUGIA,2003-04,8,14,4,7,4,7,0,0
3,3,2,4,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,5,2,0,0,0,0,0,0,27,13,1,2,15,0,3,0,0,,,3,3,3,3,0,0,0,0,MODENA,2003-04,6,12,3,4,3,8,0,0
3,3,4,2,0,0,0,0,0,0,MODENA,away,0,0,2,5,0,0,0,0,0,0,13,27,2,1,15,3,0,0,0,,,3,3,3,3,0,0,0,0,CHIEVOVERONA,2003-04,12,6,4,3,8,3,0,0
1,2,1,2,0,0,0,0,0,0,LAZIO,home,0,0,8,1,0,0,0,1,0,1,19,15,0,2,15,2,1,0,0,,,13,14,14,13,0,0,0,0,REGGINA,2003-04,21,4,11,2,10,2,0,0
2,1,2,1,0,0,0,0,0,0,REGGINA,away,0,0,1,8,0,0,1,0,1,0,15,19,2,0,15,1,2,0,0,,,14,13,13,14,0,0,0,0,LAZIO,2003-04,4,21,2,11,2,10,0,0
0,3,1,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,7,5,0,0,0,0,0,0,22,18,1,2,15,0,1,0,0,,,22,17,16,19,0,0,0,0,UDINESE,2003-04,11,9,3,5,8,4,0,0
3,0,3,1,0,0,0,0,0,0,UDINESE,away,0,0,5,7,0,0,0,0,0,0,18,22,2,1,15,1,0,0,0,,,17,22,19,16,0,0,0,0,SAMPDORIA,2003-04,9,11,5,3,4,8,0,0
0,2,3,3,3,6,3,2,12,10,MILAN,home,1,2,3,2,10,9,0,0,0,0,22,12,3,6,15,1,2,5,3,,,20,17,16,12,1,2,0,0,ROMA,2003-04,6,5,3,2,3,3,0,0
2,0,3,3,6,3,2,3,10,12,ROMA,away,2,1,2,3,9,10,0,0,0,0,12,22,6,3,15,2,1,3,5,,,17,20,12,16,2,1,0,0,MILAN,2003-04,5,6,2,3,3,3,0,0
0,1,1,3,0,0,0,0,0,0,UDINESE,home,0,0,7,5,0,0,,,0,0,23,16,0,0,16,0,0,0,0,0,0,12,11,12,22,0,0,0,0,CHIEVOVERONA,2003-04,13,14,7,10,6,4,0,0
1,0,3,1,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,5,7,0,0,,,0,0,16,23,0,0,16,0,0,0,0,0,0,11,12,22,12,0,0,0,0,UDINESE,2003-04,14,13,10,7,4,6,0,0
3,0,1,2,4,5,7,3,12,18,INTER,home,0,1,7,2,15,23,,,0,0,16,19,5,6,16,1,0,6,13,0,1,12,11,14,13,3,3,0,0,PARMA,2003-04,7,6,3,2,4,4,0,0
0,3,2,1,5,4,3,7,18,12,PARMA,away,1,0,2,7,23,15,,,0,0,19,16,6,5,16,0,1,13,6,1,0,11,12,13,14,3,3,0,0,INTER,2003-04,6,7,2,3,4,4,0,0
1,3,8,2,0,0,0,0,0,0,ANCONA,home,0,0,12,4,0,0,,,0,0,18,6,1,1,16,2,0,0,0,0,0,8,3,3,8,0,0,0,0,EMPOLI,2003-04,10,1,4,0,6,1,0,0
3,1,2,8,0,0,0,0,0,0,EMPOLI,away,0,0,4,12,0,0,,,0,0,6,18,1,1,16,0,2,0,0,0,0,3,8,8,3,0,0,0,0,ANCONA,2003-04,1,10,0,4,1,6,0,0
2,3,3,2,0,0,0,0,0,0,BRESCIA,home,0,0,6,4,0,0,,,0,0,19,22,5,1,16,0,1,0,0,0,0,19,17,21,11,0,0,0,0,LAZIO,2003-04,10,10,5,5,5,5,0,0
3,2,2,3,0,0,0,0,0,0,LAZIO,away,0,0,4,6,0,0,,,0,0,22,19,1,5,16,1,0,0,0,0,0,17,19,11,21,0,0,0,0,BRESCIA,2003-04,10,10,5,5,5,5,0,0
1,1,0,3,0,0,0,0,0,0,REGGINA,home,0,0,7,4,0,0,,,0,0,10,18,1,1,16,3,1,0,0,0,0,7,7,5,3,0,0,1,0,MILAN,2003-04,18,11,7,8,11,3,0,0
1,1,3,0,0,0,0,0,0,0,MILAN,away,0,0,4,7,0,0,,,0,0,18,10,1,1,16,1,3,0,0,0,0,7,7,3,5,0,0,0,1,REGGINA,2003-04,11,18,8,7,3,11,0,0
3,3,2,3,0,0,0,0,0,0,ROMA,home,0,0,2,4,0,0,,,0,0,21,20,3,0,16,0,1,0,0,0,0,3,0,0,0,0,0,0,0,PERUGIA,2003-04,8,8,2,4,6,4,0,0
3,3,3,2,0,0,0,0,0,0,PERUGIA,away,0,0,4,2,0,0,,,0,0,20,21,0,3,16,1,0,0,0,0,0,0,3,0,0,0,0,0,0,ROMA,2003-04,8,8,4,2,4,6,0,0
2,2,0,0,0,0,0,0,0,0,MODENA,home,0,0,2,4,0,0,,,0,1,17,20,4,3,16,4,0,0,0,0,0,18,13,6,6,0,0,0,0,SIENA,2003-04,11,11,3,5,8,6,0,0
2,2,0,0,0,0,0,0,0,0,SIENA,away,0,0,4,2,0,0,,,1,0,20,17,3,4,16,0,4,0,0,0,0,13,18,6,6,0,0,0,0,MODENA,2003-04,11,11,5,3,6,8,0,0
4,2,3,8,0,0,0,0,0,0,JUVENTUS,home,0,0,4,4,0,0,,,0,0,24,25,8,8,16,1,2,0,0,0,0,5,16,6,9,0,0,0,0,SAMPDORIA,2003-04,12,11,8,6,4,5,0,0
2,4,8,3,0,0,0,0,0,0,SAMPDORIA,away,0,0,4,4,0,0,,,0,0,25,24,8,8,16,2,1,0,0,0,0,16,5,9,6,0,0,0,0,JUVENTUS,2003-04,11,12,6,8,5,4,0,0
2,3,1,3,4,5,3,4,8,8,BOLOGNA,home,2,0,7,5,12,8,,,0,0,18,25,4,1,16,1,2,11,11,0,0,12,19,15,24,1,4,0,0,LECCE,2003-04,9,5,4,2,5,3,0,0
3,2,3,1,5,4,4,3,8,8,LECCE,away,0,2,5,7,8,12,,,0,0,25,18,1,4,16,2,1,11,11,0,0,19,12,24,15,4,1,0,0,BOLOGNA,2003-04,5,9,2,4,3,5,0,0
3,2,5,3,0,0,0,0,0,0,LAZIO,home,0,0,4,2,0,0,0,0,0,0,21,18,1,6,17,1,1,0,0,0,0,2,3,3,2,0,0,0,0,MODENA,2003-04,10,5,5,3,5,2,0,0
2,3,3,5,0,0,0,0,0,0,MODENA,away,0,0,2,4,0,0,0,0,0,0,18,21,6,1,17,1,1,0,0,0,0,3,2,2,3,0,0,0,0,LAZIO,2003-04,5,10,3,5,2,5,0,0
3,2,2,2,6,7,5,7,13,14,PARMA,home,2,0,3,4,15,13,0,0,0,0,25,15,2,1,17,1,1,21,21,0,1,15,14,16,13,2,1,0,0,UDINESE,2003-04,4,7,3,3,1,4,0,0
2,3,2,2,7,6,7,5,14,13,UDINESE,away,0,2,4,3,13,15,0,0,0,0,15,25,1,2,17,1,1,21,21,1,0,14,15,13,16,1,2,0,0,PARMA,2003-04,7,4,3,3,4,1,0,0
3,4,1,0,0,0,0,0,0,0,PERUGIA,home,0,0,5,6,0,0,0,0,0,0,24,27,2,6,17,0,0,0,0,0,0,8,2,7,5,0,0,0,0,ANCONA,2003-04,11,8,6,6,5,2,0,0
4,3,0,1,0,0,0,0,0,0,ANCONA,away,0,0,6,5,0,0,0,0,0,0,27,24,6,2,17,0,0,0,0,0,0,2,8,5,7,0,0,0,0,PERUGIA,2003-04,8,11,6,6,2,5,0,0
1,3,0,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,4,4,0,0,0,0,1,0,23,22,2,6,17,3,1,0,0,0,0,12,9,6,8,0,0,0,0,BOLOGNA,2003-04,9,10,2,6,7,4,0,0
3,1,0,0,0,0,0,0,0,0,BOLOGNA,away,0,0,4,4,0,0,0,0,0,1,22,23,6,2,17,1,3,0,0,0,0,9,12,8,6,0,0,0,0,CHIEVOVERONA,2003-04,10,9,6,2,4,7,0,0
1,1,1,2,0,0,0,0,0,0,EMPOLI,home,0,0,11,2,0,0,1,0,0,0,9,16,2,6,17,0,1,0,0,0,0,2,7,8,3,0,0,0,0,INTER,2003-04,12,10,10,7,2,3,0,0
1,1,2,1,0,0,0,0,0,0,INTER,away,0,0,2,11,0,0,0,1,0,0,16,9,6,2,17,1,0,0,0,0,0,7,2,3,8,0,0,0,0,EMPOLI,2003-04,10,12,7,10,3,2,0,0
2,2,2,0,0,0,0,0,0,0,SIENA,home,0,0,2,7,0,0,0,0,0,0,29,29,3,9,17,4,2,0,0,0,0,13,12,10,6,0,0,2,1,JUVENTUS,2003-04,6,8,3,3,3,5,0,0
2,2,0,2,0,0,0,0,0,0,JUVENTUS,away,0,0,7,2,0,0,0,0,0,0,29,29,9,3,17,2,4,0,0,0,0,12,13,6,10,0,0,1,2,SIENA,2003-04,8,6,3,3,5,3,0,0
1,4,1,1,0,0,0,0,0,0,LECCE,home,0,0,10,4,0,0,0,0,1,0,21,9,0,3,17,1,3,0,0,0,0,15,7,9,14,0,0,0,1,REGGINA,2003-04,8,4,5,1,3,3,0,0
4,1,1,1,0,0,0,0,0,0,REGGINA,away,0,0,4,10,0,0,0,0,0,1,9,21,3,0,17,3,1,0,0,0,0,7,15,14,9,0,0,1,0,LECCE,2003-04,4,8,1,5,3,3,0,0
1,1,4,2,0,0,0,0,0,0,SAMPDORIA,home,0,0,3,6,0,0,0,1,0,0,15,22,2,3,17,3,1,0,0,0,0,21,11,19,7,0,0,0,1,ROMA,2003-04,14,4,7,2,7,2,0,0
1,1,2,4,0,0,0,0,0,0,ROMA,away,0,0,6,3,0,0,1,0,0,0,22,15,3,2,17,1,3,0,0,0,0,11,21,7,19,0,0,1,0,SAMPDORIA,2003-04,4,14,2,7,2,7,0,0
1,2,0,1,0,0,0,0,0,0,MILAN,home,0,0,5,7,0,0,0,0,1,0,15,23,1,5,17,0,1,0,0,0,0,4,1,3,4,0,0,0,0,BRESCIA,2003-04,8,12,5,7,3,5,0,0
2,1,1,0,0,0,0,0,0,0,BRESCIA,away,0,0,7,5,0,0,0,0,0,1,23,15,5,1,17,1,0,0,0,0,0,1,4,4,3,0,0,0,0,MILAN,2003-04,12,8,7,5,5,3,0,0
2,3,0,0,0,0,0,0,0,0,PERUGIA,home,,,12,3,0,0,0,1,0,0,21,28,1,2,18,2,1,0,0,,,24,14,15,19,,,0,0,SIENA,2003-04,22,4,13,0,9,4,0,0
3,2,0,0,0,0,0,0,0,0,SIENA,away,,,3,12,0,0,1,0,0,0,28,21,2,1,18,1,2,0,0,,,14,24,19,15,,,0,0,PERUGIA,2003-04,4,22,0,13,4,9,0,0
1,2,1,1,8,1,3,3,9,10,REGGINA,home,,,6,5,12,18,0,0,0,0,15,23,0,2,18,2,0,7,6,,,2,11,6,3,,,0,0,SAMPDORIA,2003-04,3,1,1,1,2,0,0,0
2,1,1,1,1,8,3,3,10,9,SAMPDORIA,away,,,5,6,18,12,0,0,0,0,23,15,2,0,18,0,2,6,7,,,11,2,3,6,,,0,0,REGGINA,2003-04,1,3,1,1,0,2,0,0
4,2,2,1,0,0,0,0,0,0,BRESCIA,home,,,6,2,0,0,0,0,0,0,19,30,3,2,18,3,1,0,0,,,7,13,10,8,,,0,0,CHIEVOVERONA,2003-04,11,8,3,5,8,3,0,0
2,4,1,2,0,0,0,0,0,0,CHIEVOVERONA,away,,,2,6,0,0,0,0,0,0,30,19,2,3,18,1,3,0,0,,,13,7,8,10,,,0,0,BRESCIA,2003-04,8,11,5,3,3,8,0,0
2,3,1,2,0,0,0,0,0,0,LAZIO,home,,,6,8,0,0,1,0,0,0,30,23,3,5,18,0,1,0,0,,,22,15,12,17,,,0,0,LECCE,2003-04,6,11,4,3,2,8,0,0
3,2,2,1,0,0,0,0,0,0,LECCE,away,,,8,6,0,0,0,1,0,0,23,30,5,3,18,1,0,0,0,,,15,22,17,12,,,0,0,LAZIO,2003-04,11,6,3,4,8,2,0,0
1,3,2,0,0,0,0,0,0,0,ANCONA,home,,,7,5,0,0,0,0,0,0,16,6,6,0,18,5,0,0,0,,,6,3,3,7,,,2,0,MILAN,2003-04,19,7,13,5,6,2,0,0
3,1,0,2,0,0,0,0,0,0,MILAN,away,,,5,7,0,0,0,0,0,0,6,16,0,6,18,0,5,0,0,,,3,6,7,3,,,0,2,ANCONA,2003-04,7,19,5,13,2,6,0,0
1,2,4,4,0,0,0,0,0,0,INTER,home,,,6,5,0,0,0,0,0,0,16,25,2,2,18,1,1,0,0,,,1,3,3,1,,,1,0,MODENA,2003-04,6,8,1,4,5,4,0,0
2,1,4,4,0,0,0,0,0,0,MODENA,away,,,5,6,0,0,0,0,0,0,25,16,2,2,18,1,1,0,0,,,3,1,1,3,,,0,1,INTER,2003-04,8,6,4,1,4,5,0,0
2,3,0,1,0,0,0,0,0,0,BOLOGNA,home,,,5,1,0,0,0,0,0,0,28,27,4,3,18,0,0,0,0,,,7,2,4,3,,,0,0,PARMA,2003-04,10,1,5,0,5,1,0,0
3,2,1,0,0,0,0,0,0,0,PARMA,away,,,1,5,0,0,0,0,0,0,27,28,3,4,18,0,0,0,0,,,2,7,3,4,,,0,0,BOLOGNA,2003-04,1,10,0,5,1,5,0,0
2,2,3,4,0,0,0,0,0,0,UDINESE,home,,,2,4,0,0,0,0,0,0,19,20,3,3,18,1,1,0,0,,,25,12,24,9,,,0,0,ROMA,2003-04,12,10,2,4,10,6,0,0
2,2,4,3,0,0,0,0,0,0,ROMA,away,,,4,2,0,0,0,0,0,0,20,19,3,3,18,1,1,0,0,,,12,25,9,24,,,0,0,UDINESE,2003-04,10,12,4,2,6,10,0,0
1,0,3,0,0,0,0,0,0,0,JUVENTUS,home,,,3,6,0,0,0,0,0,0,18,16,1,1,18,3,3,0,0,,,11,13,7,12,,,0,0,EMPOLI,2003-04,9,14,4,3,5,11,0,0
0,1,0,3,0,0,0,0,0,0,EMPOLI,away,,,6,3,0,0,0,0,0,0,16,18,1,1,18,3,3,0,0,,,13,11,12,7,,,0,0,JUVENTUS,2003-04,14,9,3,4,11,5,0,0
2,2,1,1,0,0,0,0,0,0,EMPOLI,home,0,0,4,9,0,0,,,0,0,25,28,0,1,19,2,0,0,0,0,0,14,4,13,16,0,0,2,0,REGGINA,2003-04,9,10,5,8,4,2,0,0
2,2,1,1,0,0,0,0,0,0,REGGINA,away,0,0,9,4,0,0,,,0,0,28,25,1,0,19,0,2,0,0,0,0,4,14,16,13,0,0,0,2,EMPOLI,2003-04,10,9,8,5,2,4,0,0
3,2,1,4,0,0,0,0,0,0,ROMA,home,0,0,1,10,0,0,,,0,0,29,16,2,2,19,1,0,0,0,0,0,5,9,15,8,0,0,1,0,BRESCIA,2003-04,6,11,3,8,3,3,0,0
2,3,4,1,0,0,0,0,0,0,BRESCIA,away,0,0,10,1,0,0,,,0,0,16,29,2,2,19,0,1,0,0,0,0,9,5,8,15,0,0,0,1,ROMA,2003-04,11,6,8,3,3,3,0,0
3,3,2,1,0,0,0,0,0,0,LECCE,home,0,0,10,3,0,0,,,1,0,18,22,4,7,19,0,2,0,0,0,0,18,6,10,7,0,0,0,0,ANCONA,2003-04,14,9,7,3,7,6,0,0
3,3,1,2,0,0,0,0,0,0,ANCONA,away,0,0,3,10,0,0,,,0,1,22,18,7,4,19,2,0,0,0,0,0,6,18,7,10,0,0,0,0,LECCE,2003-04,9,14,3,7,6,7,0,0
0,0,7,12,0,0,0,0,0,0,MILAN,home,0,0,6,4,0,0,,,0,0,13,16,1,6,19,0,2,0,0,0,0,3,2,1,3,0,0,0,0,BOLOGNA,2003-04,10,11,2,6,8,5,0,0
0,0,12,7,0,0,0,0,0,0,BOLOGNA,away,0,0,4,6,0,0,,,0,0,16,13,6,1,19,2,0,0,0,0,0,2,3,3,1,0,0,0,0,MILAN,2003-04,11,10,6,2,5,8,0,0
1,0,1,1,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,6,3,0,0,,,0,0,23,24,4,6,19,1,0,0,0,0,0,10,7,7,4,0,0,0,0,JUVENTUS,2003-04,9,4,3,3,6,1,0,0
0,1,1,1,0,0,0,0,0,0,JUVENTUS,away,0,0,3,6,0,0,,,0,0,24,23,6,4,19,0,1,0,0,0,0,7,10,4,7,0,0,0,0,CHIEVOVERONA,2003-04,4,9,3,3,1,6,0,0
2,1,3,2,0,0,0,0,0,0,SAMPDORIA,home,0,0,7,8,0,0,,,0,0,18,17,3,1,19,1,1,0,0,0,0,21,14,23,22,0,0,0,0,LAZIO,2003-04,7,13,3,5,4,8,0,0
1,2,2,3,0,0,0,0,0,0,LAZIO,away,0,0,8,7,0,0,,,0,0,17,18,1,3,19,1,1,0,0,0,0,14,21,22,23,0,0,0,0,SAMPDORIA,2003-04,13,7,5,3,8,4,0,0
1,4,1,1,0,0,0,0,0,0,PARMA,home,0,0,5,5,0,0,,,1,0,24,19,4,5,19,2,2,0,0,0,0,7,6,5,7,0,0,1,1,PERUGIA,2003-04,8,7,4,3,4,4,0,0
4,1,1,1,0,0,0,0,0,0,PERUGIA,away,0,0,5,5,0,0,,,0,1,19,24,5,4,19,2,2,0,0,0,0,6,7,7,5,0,0,1,1,PARMA,2003-04,7,8,3,4,4,4,0,0
1,1,1,1,0,0,0,0,0,0,MODENA,home,0,0,7,5,0,0,,,0,0,18,18,6,1,19,1,0,0,0,0,0,5,9,9,5,0,0,0,0,UDINESE,2003-04,11,10,7,6,4,4,0,0
1,1,1,1,0,0,0,0,0,0,UDINESE,away,0,0,5,7,0,0,,,0,0,18,18,1,6,19,0,1,0,0,0,0,9,5,5,9,0,0,0,0,MODENA,2003-04,10,11,6,7,4,4,0,0
1,3,3,1,6,8,8,2,15,8,SIENA,home,2,0,4,4,14,13,,,0,0,24,20,1,8,19,4,0,11,18,1,0,16,16,17,16,2,2,1,0,INTER,2003-04,8,3,2,1,6,2,0,0
3,1,1,3,8,6,2,8,8,15,INTER,away,0,2,4,4,13,14,,,0,0,20,24,8,1,19,0,4,18,11,0,1,16,16,16,17,2,2,0,1,SIENA,2003-04,3,8,1,2,2,6,0,0
1,2,0,0,0,0,0,0,0,0,LECCE,home,0,0,9,3,0,0,0,0,0,0,18,18,2,4,20,2,3,0,0,0,0,3,6,7,5,0,0,1,0,CHIEVOVERONA,2003-04,6,9,3,4,3,5,0,0
2,1,0,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,3,9,0,0,0,0,0,0,18,18,4,2,20,3,2,0,0,0,0,6,3,5,7,0,0,0,1,LECCE,2003-04,9,6,4,3,5,3,0,0
3,3,3,5,4,4,7,3,16,11,BOLOGNA,home,0,2,10,1,25,14,0,0,0,0,26,18,3,3,20,1,3,21,15,1,0,19,16,18,10,0,3,1,0,UDINESE,2003-04,6,5,2,3,4,2,0,0
3,3,5,3,4,4,3,7,11,16,UDINESE,away,2,0,1,10,14,25,0,0,0,0,18,26,3,3,20,3,1,15,21,0,1,16,19,10,18,3,0,0,1,BOLOGNA,2003-04,5,6,3,2,2,4,0,0
3,4,4,0,0,0,0,0,0,0,SIENA,home,0,0,3,6,0,0,0,0,0,0,33,22,3,1,20,1,0,0,0,0,0,4,2,3,4,0,0,0,0,EMPOLI,2003-04,11,3,6,3,5,0,0,0
4,3,0,4,0,0,0,0,0,0,EMPOLI,away,0,0,6,3,0,0,0,0,0,0,22,33,1,3,20,0,1,0,0,0,0,2,4,4,3,0,0,0,0,SIENA,2003-04,3,11,3,6,0,5,0,0
1,2,7,2,0,0,0,0,0,0,PERUGIA,home,0,0,7,3,0,0,0,0,1,0,25,19,2,1,20,2,1,0,0,0,0,13,19,7,12,0,0,1,1,MILAN,2003-04,14,8,5,5,9,3,0,0
2,1,2,7,0,0,0,0,0,0,MILAN,away,0,0,3,7,0,0,0,0,0,1,19,25,1,2,20,1,2,0,0,0,0,19,13,12,7,0,0,1,1,PERUGIA,2003-04,8,14,5,5,3,9,0,0
3,3,4,2,0,0,0,0,0,0,ANCONA,home,0,0,5,3,0,0,0,0,0,1,19,22,4,1,20,2,1,0,0,0,0,16,11,8,5,0,0,0,0,MODENA,2003-04,10,3,4,1,6,2,0,0
3,3,2,4,0,0,0,0,0,0,MODENA,away,0,0,3,5,0,0,0,0,1,0,22,19,1,4,20,1,2,0,0,0,0,11,16,5,8,0,0,0,0,ANCONA,2003-04,3,10,1,4,2,6,0,0
2,3,0,5,0,0,0,0,0,0,LAZIO,home,0,0,4,6,0,0,1,0,0,0,17,22,2,12,20,0,3,0,0,0,0,4,5,5,5,0,0,0,1,PARMA,2003-04,11,14,5,8,6,6,0,0
3,2,5,0,0,0,0,0,0,0,PARMA,away,0,0,6,4,0,0,0,1,0,0,22,17,12,2,20,3,0,0,0,0,0,5,4,5,5,0,0,1,0,LAZIO,2003-04,14,11,8,5,6,6,0,0
3,1,2,3,0,0,0,0,0,0,BRESCIA,home,0,0,8,3,0,0,0,1,0,0,15,11,4,1,20,0,0,0,0,0,0,11,7,8,13,0,0,0,0,REGGINA,2003-04,12,8,9,5,3,3,0,0
1,3,3,2,0,0,0,0,0,0,REGGINA,away,0,0,3,8,0,0,1,0,0,0,11,15,1,4,20,0,0,0,0,0,0,7,11,13,8,0,0,0,0,BRESCIA,2003-04,8,12,5,9,3,3,0,0
1,1,1,4,0,0,0,0,0,0,INTER,home,0,0,2,3,0,0,1,0,0,0,25,20,3,2,20,2,2,0,0,0,0,6,8,6,5,0,0,1,0,SAMPDORIA,2003-04,15,13,9,6,6,7,0,0
1,1,4,1,0,0,0,0,0,0,SAMPDORIA,away,0,0,3,2,0,0,0,1,0,0,20,25,2,3,20,2,2,0,0,0,0,8,6,5,6,0,0,0,1,INTER,2003-04,13,15,6,9,7,6,0,0
2,2,4,0,8,3,2,6,12,6,JUVENTUS,home,3,1,5,9,10,12,0,1,0,0,35,27,2,1,20,4,0,8,7,0,0,14,17,24,11,2,0,1,1,ROMA,2003-04,6,2,2,0,4,2,0,0
2,2,0,4,3,8,6,2,6,12,ROMA,away,1,3,9,5,12,10,1,0,0,0,27,35,1,2,20,0,4,7,8,0,0,17,14,11,24,0,2,1,1,JUVENTUS,2003-04,2,6,0,2,2,4,0,0
1,1,7,4,0,0,0,0,0,0,EMPOLI,home,0,0,10,5,0,0,0,0,0,0,12,11,1,0,21,3,0,0,0,0,0,21,19,29,18,0,0,0,0,LAZIO,2003-04,12,11,7,4,5,7,0,0
1,1,4,7,0,0,0,0,0,0,LAZIO,away,0,0,5,10,0,0,0,0,0,0,11,12,0,1,21,0,3,0,0,0,0,19,21,18,29,0,0,0,0,EMPOLI,2003-04,11,12,4,7,7,5,0,0
3,3,0,2,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,1,3,0,0,0,0,0,0,29,23,5,0,21,0,2,0,0,0,0,19,12,13,13,0,0,0,0,PERUGIA,2003-04,8,12,6,5,2,7,0,0
