Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
BOLOGNA,home,0,0,27,0,0,ATALANTA,1989-90
ATALANTA,away,0,0,27,0,0,BOLOGNA,1989-90
BARI,home,0,0,27,2,2,CESENA,1989-90
CESENA,away,0,0,27,2,2,BARI,1989-90
CREMONESE,home,1,2,27,0,0,FIORENTINA,1989-90
FIORENTINA,away,2,1,27,0,0,CREMONESE,1989-90
UDINESE,home,1,0,27,2,0,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,1,27,0,2,UDINESE,1989-90
INTER,home,0,0,27,2,1,LAZIO,1989-90
LAZIO,away,0,0,27,1,2,INTER,1989-90
ROMA,home,0,0,27,0,2,LECCE,1989-90
LECCE,away,0,0,27,2,0,ROMA,1989-90
ASCOLI,home,0,0,27,2,1,MILAN,1989-90
MILAN,away,0,0,27,1,2,ASCOLI,1989-90
GENOA,home,0,1,27,2,1,NAPOLI,1989-90
NAPOLI,away,1,0,27,1,2,GENOA,1989-90
JUVENTUS,home,0,1,27,0,0,SAMPDORIA,1989-90
SAMPDORIA,away,1,0,27,0,0,JUVENTUS,1989-90
CESENA,home,0,0,28,0,0,ASCOLI,1989-90
ASCOLI,away,0,0,28,0,0,CESENA,1989-90
LAZIO,home,0,0,28,4,0,ATALANTA,1989-90
ATALANTA,away,0,0,28,0,4,LAZIO,1989-90
FIORENTINA,home,0,1,28,1,0,BOLOGNA,1989-90
BOLOGNA,away,1,0,28,0,1,FIORENTINA,1989-90
BARI,home,0,0,28,0,0,GENOA,1989-90
GENOA,away,0,0,28,0,0,BARI,1989-90
HELLAS VERONA,home,0,0,28,0,0,INTER,1989-90
INTER,away,0,0,28,0,0,HELLAS VERONA,1989-90
MILAN,home,0,0,28,3,0,JUVENTUS,1989-90
JUVENTUS,away,0,0,28,0,3,MILAN,1989-90
NAPOLI,home,0,0,28,1,1,LECCE,1989-90
LECCE,away,0,0,28,1,1,NAPOLI,1989-90
SAMPDORIA,home,0,0,28,1,1,ROMA,1989-90
ROMA,away,0,0,28,1,1,SAMPDORIA,1989-90
CREMONESE,home,1,2,28,1,1,UDINESE,1989-90
UDINESE,away,2,1,28,1,1,CREMONESE,1989-90
FIORENTINA,home,0,1,29,2,1,ASCOLI,1989-90
ASCOLI,away,1,0,29,1,2,FIORENTINA,1989-90
ATALANTA,home,0,0,29,4,0,BARI,1989-90
BARI,away,0,0,29,0,4,ATALANTA,1989-90
GENOA,home,0,1,29,1,1,CESENA,1989-90
CESENA,away,1,0,29,1,1,GENOA,1989-90
LECCE,home,0,0,29,1,1,CREMONESE,1989-90
CREMONESE,away,0,0,29,1,1,LECCE,1989-90
BOLOGNA,home,0,0,29,3,2,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,0,29,2,3,BOLOGNA,1989-90
UDINESE,home,0,0,29,1,1,JUVENTUS,1989-90
JUVENTUS,away,0,0,29,1,1,UDINESE,1989-90
ROMA,home,2,0,29,0,1,LAZIO,1989-90
LAZIO,away,0,2,29,1,0,ROMA,1989-90
INTER,home,0,0,29,1,3,MILAN,1989-90
MILAN,away,0,0,29,3,1,INTER,1989-90
NAPOLI,home,0,0,29,2,1,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,29,1,2,NAPOLI,1989-90
SAMPDORIA,home,0,0,30,1,0,BOLOGNA,1989-90
BOLOGNA,away,0,0,30,0,1,SAMPDORIA,1989-90
ASCOLI,home,0,1,30,2,1,CREMONESE,1989-90
CREMONESE,away,1,0,30,1,2,ASCOLI,1989-90
CESENA,home,0,1,30,0,0,FIORENTINA,1989-90
FIORENTINA,away,1,0,30,0,0,CESENA,1989-90
LAZIO,home,0,0,30,2,2,GENOA,1989-90
GENOA,away,0,0,30,2,2,LAZIO,1989-90
ATALANTA,home,0,0,30,7,2,INTER,1989-90
INTER,away,0,0,30,2,7,ATALANTA,1989-90
MILAN,home,0,0,30,1,2,LECCE,1989-90
LECCE,away,0,0,30,2,1,MILAN,1989-90
JUVENTUS,home,0,0,30,3,1,NAPOLI,1989-90
NAPOLI,away,0,0,30,1,3,JUVENTUS,1989-90
HELLAS VERONA,home,0,0,30,5,2,ROMA,1989-90
ROMA,away,0,0,30,2,5,HELLAS VERONA,1989-90
BARI,home,0,1,30,2,2,UDINESE,1989-90
UDINESE,away,1,0,30,2,2,BARI,1989-90
UDINESE,home,0,0,31,1,0,ASCOLI,1989-90
ASCOLI,away,0,0,31,0,1,UDINESE,1989-90
NAPOLI,home,0,0,31,0,2,ATALANTA,1989-90
ATALANTA,away,0,0,31,2,0,NAPOLI,1989-90
LAZIO,home,0,0,31,0,0,BARI,1989-90
BARI,away,0,0,31,0,0,LAZIO,1989-90
MILAN,home,0,0,31,0,0,BOLOGNA,1989-90
BOLOGNA,away,0,0,31,0,0,MILAN,1989-90
GENOA,home,0,1,31,1,1,HELLAS VERONA,1989-90
HELLAS VERONA,away,1,0,31,1,1,GENOA,1989-90
CESENA,home,0,0,31,1,1,INTER,1989-90
INTER,away,0,0,31,1,1,CESENA,1989-90
CREMONESE,home,0,1,31,4,0,JUVENTUS,1989-90
JUVENTUS,away,1,0,31,0,4,CREMONESE,1989-90
FIORENTINA,home,1,0,31,0,0,ROMA,1989-90
ROMA,away,0,1,31,0,0,FIORENTINA,1989-90
LECCE,home,0,0,31,1,0,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,31,0,1,LECCE,1989-90
SAMPDORIA,home,0,0,32,1,0,MILAN,1989-90
MILAN,away,0,0,32,0,1,SAMPDORIA,1989-90
JUVENTUS,home,0,0,32,1,1,CESENA,1989-90
CESENA,away,0,0,32,1,1,JUVENTUS,1989-90
ROMA,home,0,0,32,0,1,CREMONESE,1989-90
CREMONESE,away,0,0,32,1,0,ROMA,1989-90
HELLAS VERONA,home,0,1,32,3,1,FIORENTINA,1989-90
FIORENTINA,away,1,0,32,1,3,HELLAS VERONA,1989-90
ASCOLI,home,0,0,32,3,0,LAZIO,1989-90
LAZIO,away,0,0,32,0,3,ASCOLI,1989-90
BOLOGNA,home,1,1,32,1,0,LECCE,1989-90
LECCE,away,1,1,32,0,1,BOLOGNA,1989-90
BARI,home,0,0,32,3,0,NAPOLI,1989-90
NAPOLI,away,0,0,32,0,3,BARI,1989-90
ATALANTA,home,1,0,32,0,0,UDINESE,1989-90
UDINESE,away,0,1,32,0,0,ATALANTA,1989-90
INTER,home,0,1,32,0,0,GENOA,1989-90
GENOA,away,1,0,32,0,0,INTER,1989-90
LECCE,home,0,0,33,0,2,ASCOLI,1989-90
ASCOLI,away,0,0,33,2,0,LECCE,1989-90
GENOA,home,0,1,33,1,0,ATALANTA,1989-90
ATALANTA,away,1,0,33,0,1,GENOA,1989-90
CREMONESE,home,0,0,33,2,0,BARI,1989-90
BARI,away,0,0,33,0,2,CREMONESE,1989-90
NAPOLI,home,0,0,33,2,4,BOLOGNA,1989-90
BOLOGNA,away,0,0,33,4,2,NAPOLI,1989-90
MILAN,home,0,3,33,2,1,HELLAS VERONA,1989-90
HELLAS VERONA,away,3,0,33,1,2,MILAN,1989-90
FIORENTINA,home,0,0,33,2,0,INTER,1989-90
INTER,away,0,0,33,0,2,FIORENTINA,1989-90
ROMA,home,0,0,33,1,1,JUVENTUS,1989-90
JUVENTUS,away,0,0,33,1,1,ROMA,1989-90
UDINESE,home,0,0,33,0,0,LAZIO,1989-90
LAZIO,away,0,0,33,0,0,UDINESE,1989-90
CESENA,home,0,0,33,0,0,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,33,0,0,CESENA,1989-90
JUVENTUS,home,,,34,2,3,LECCE,1989-90
LECCE,away,,,34,3,2,JUVENTUS,1989-90
HELLAS VERONA,home,,,34,1,0,CESENA,1989-90
CESENA,away,,,34,0,1,HELLAS VERONA,1989-90
SAMPDORIA,home,,,34,0,3,CREMONESE,1989-90
CREMONESE,away,,,34,3,0,SAMPDORIA,1989-90
ATALANTA,home,,,34,4,1,FIORENTINA,1989-90
FIORENTINA,away,,,34,1,4,ATALANTA,1989-90
ASCOLI,home,,,34,2,0,GENOA,1989-90
GENOA,away,,,34,0,2,ASCOLI,1989-90
BARI,home,,,34,4,0,MILAN,1989-90
MILAN,away,,,34,0,4,BARI,1989-90
LAZIO,home,,,34,1,0,NAPOLI,1989-90
NAPOLI,away,,,34,0,1,LAZIO,1989-90
BOLOGNA,home,,,34,2,2,ROMA,1989-90
ROMA,away,,,34,2,2,BOLOGNA,1989-90
INTER,home,,,34,4,3,UDINESE,1989-90
UDINESE,away,,,34,3,4,INTER,1989-90
