Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
CREMONESE,away,0,0,27,0,0,BARI,1994-95
NAPOLI,home,0,1,27,4,0,FIORENTINA,1994-95
FIORENTINA,away,1,0,27,0,4,NAPOLI,1994-95
PARMA,home,0,0,27,0,0,FOGGIA,1994-95
FOGGIA,away,0,0,27,0,0,PARMA,1994-95
CAGLIARI,home,0,0,27,1,1,GENOA,1994-95
GENOA,away,0,0,27,1,1,CAGLIARI,1994-95
MILAN,home,0,0,27,3,1,INTER,1994-95
INTER,away,0,0,27,1,3,MILAN,1994-95
LAZIO,home,0,0,27,2,0,PADOVA,1994-95
PADOVA,away,0,0,27,0,2,LAZIO,1994-95
JUVENTUS,home,0,0,27,1,2,REGGIANA,1994-95
REGGIANA,away,0,0,27,2,1,JUVENTUS,1994-95
BRESCIA,home,0,0,27,3,0,ROMA,1994-95
ROMA,away,0,0,27,0,3,BRESCIA,1994-95
SAMPDORIA,home,0,0,27,0,0,TORINO,1994-95
TORINO,away,0,0,27,0,0,SAMPDORIA,1994-95
BRESCIA,home,0,0,28,3,0,BARI,1994-95
BARI,away,0,0,28,0,3,BRESCIA,1994-95
REGGIANA,home,0,0,28,4,2,CAGLIARI,1994-95
CAGLIARI,away,0,0,28,2,4,REGGIANA,1994-95
GENOA,home,0,1,28,4,1,CREMONESE,1994-95
CREMONESE,away,1,0,28,1,4,GENOA,1994-95
PADOVA,home,0,0,28,0,1,JUVENTUS,1994-95
JUVENTUS,away,0,0,28,1,0,PADOVA,1994-95
TORINO,home,0,0,28,5,1,MILAN,1994-95
MILAN,away,0,0,28,1,5,TORINO,1994-95
FOGGIA,home,0,0,28,2,1,NAPOLI,1994-95
NAPOLI,away,0,0,28,1,2,FOGGIA,1994-95
INTER,home,0,0,28,3,0,PARMA,1994-95
PARMA,away,0,0,28,0,3,INTER,1994-95
LAZIO,home,1,0,28,0,2,ROMA,1994-95
ROMA,away,0,1,28,2,0,LAZIO,1994-95
FIORENTINA,home,0,0,28,2,2,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,28,2,2,FIORENTINA,1994-95
PARMA,home,,,29,1,2,BRESCIA,1994-95
BRESCIA,away,,,29,2,1,PARMA,1994-95
JUVENTUS,home,,,29,1,4,FIORENTINA,1994-95
FIORENTINA,away,,,29,4,1,JUVENTUS,1994-95
BARI,home,,,29,2,2,FOGGIA,1994-95
FOGGIA,away,,,29,2,2,BARI,1994-95
SAMPDORIA,home,,,29,2,1,GENOA,1994-95
GENOA,away,,,29,1,2,SAMPDORIA,1994-95
CREMONESE,home,,,29,0,0,INTER,1994-95
INTER,away,,,29,0,0,CREMONESE,1994-95
CAGLIARI,home,,,29,0,0,LAZIO,1994-95
LAZIO,away,,,29,0,0,CAGLIARI,1994-95
ROMA,home,,,29,0,0,PADOVA,1994-95
PADOVA,away,,,29,0,0,ROMA,1994-95
MILAN,home,,,29,0,4,REGGIANA,1994-95
REGGIANA,away,,,29,4,0,MILAN,1994-95
NAPOLI,home,,,29,1,1,TORINO,1994-95
TORINO,away,,,29,1,1,NAPOLI,1994-95
TORINO,home,0,1,30,3,1,BARI,1994-95
BARI,away,1,0,30,1,3,TORINO,1994-95
PADOVA,home,0,1,30,2,0,CAGLIARI,1994-95
CAGLIARI,away,1,0,30,0,2,PADOVA,1994-95
REGGIANA,home,0,0,30,2,1,CREMONESE,1994-95
CREMONESE,away,0,0,30,1,2,REGGIANA,1994-95
LAZIO,home,0,0,30,0,3,JUVENTUS,1994-95
JUVENTUS,away,0,0,30,3,0,LAZIO,1994-95
FOGGIA,home,0,0,30,3,0,MILAN,1994-95
MILAN,away,0,0,30,0,3,FOGGIA,1994-95
INTER,home,0,0,30,1,3,NAPOLI,1994-95
NAPOLI,away,0,0,30,3,1,INTER,1994-95
GENOA,home,0,0,30,0,0,PARMA,1994-95
PARMA,away,0,0,30,0,0,GENOA,1994-95
FIORENTINA,home,0,0,30,2,0,ROMA,1994-95
ROMA,away,0,0,30,0,2,FIORENTINA,1994-95
BRESCIA,home,0,0,30,2,1,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,30,1,2,BRESCIA,1994-95
JUVENTUS,home,2,0,31,0,4,GENOA,1994-95
GENOA,away,0,2,31,4,0,JUVENTUS,1994-95
BARI,home,0,0,31,1,0,PARMA,1994-95
PARMA,away,0,0,31,0,1,BARI,1994-95
NAPOLI,home,0,0,31,1,2,BRESCIA,1994-95
BRESCIA,away,0,0,31,2,1,NAPOLI,1994-95
SAMPDORIA,home,2,0,31,0,2,CAGLIARI,1994-95
CAGLIARI,away,0,2,31,2,0,SAMPDORIA,1994-95
FIORENTINA,home,0,0,31,2,1,FOGGIA,1994-95
FOGGIA,away,0,0,31,1,2,FIORENTINA,1994-95
INTER,home,0,0,31,4,1,LAZIO,1994-95
LAZIO,away,0,0,31,1,4,INTER,1994-95
ROMA,home,0,0,31,1,0,MILAN,1994-95
MILAN,away,0,0,31,0,1,ROMA,1994-95
REGGIANA,home,0,0,31,3,0,PADOVA,1994-95
PADOVA,away,0,0,31,0,3,REGGIANA,1994-95
CREMONESE,home,0,0,31,1,1,TORINO,1994-95
TORINO,away,0,0,31,1,1,CREMONESE,1994-95
MILAN,home,0,0,32,1,0,NAPOLI,1994-95
NAPOLI,away,0,0,32,0,1,MILAN,1994-95
ROMA,home,0,0,32,2,2,BARI,1994-95
BARI,away,0,0,32,2,2,ROMA,1994-95
PADOVA,home,0,1,32,3,0,CREMONESE,1994-95
CREMONESE,away,1,0,32,0,3,PADOVA,1994-95
TORINO,home,0,0,32,6,3,FIORENTINA,1994-95
FIORENTINA,away,0,0,32,3,6,TORINO,1994-95
FOGGIA,home,0,1,32,3,0,GENOA,1994-95
GENOA,away,1,0,32,0,3,FOGGIA,1994-95
CAGLIARI,home,1,0,32,1,2,INTER,1994-95
INTER,away,0,1,32,2,1,CAGLIARI,1994-95
PARMA,home,0,0,32,4,0,JUVENTUS,1994-95
JUVENTUS,away,0,0,32,0,4,PARMA,1994-95
SAMPDORIA,home,0,0,32,1,0,LAZIO,1994-95
LAZIO,away,0,0,32,0,1,SAMPDORIA,1994-95
BRESCIA,home,0,0,32,2,0,REGGIANA,1994-95
REGGIANA,away,0,0,32,0,2,BRESCIA,1994-95
CREMONESE,home,0,0,33,1,2,BRESCIA,1994-95
BRESCIA,away,0,0,33,2,1,CREMONESE,1994-95
NAPOLI,home,1,1,33,0,1,CAGLIARI,1994-95
CAGLIARI,away,1,1,33,1,0,NAPOLI,1994-95
LAZIO,home,0,0,33,0,1,FOGGIA,1994-95
FOGGIA,away,0,0,33,1,0,LAZIO,1994-95
BARI,home,0,0,33,0,1,MILAN,1994-95
MILAN,away,0,0,33,1,0,BARI,1994-95
GENOA,home,0,1,33,1,1,PADOVA,1994-95
PADOVA,away,1,0,33,1,1,GENOA,1994-95
FIORENTINA,home,0,0,33,3,0,PARMA,1994-95
PARMA,away,0,0,33,0,3,FIORENTINA,1994-95
JUVENTUS,home,0,0,33,3,0,ROMA,1994-95
ROMA,away,0,0,33,0,3,JUVENTUS,1994-95
INTER,home,1,0,33,2,2,SAMPDORIA,1994-95
SAMPDORIA,away,0,1,33,2,2,INTER,1994-95
REGGIANA,home,0,0,33,4,0,TORINO,1994-95
TORINO,away,0,0,33,0,4,REGGIANA,1994-95
SAMPDORIA,home,0,0,34,1,2,BARI,1994-95
BARI,away,0,0,34,2,1,SAMPDORIA,1994-95
ROMA,home,0,0,34,2,5,CREMONESE,1994-95
CREMONESE,away,0,0,34,5,2,ROMA,1994-95
MILAN,home,0,0,34,1,2,FIORENTINA,1994-95
FIORENTINA,away,0,0,34,2,1,MILAN,1994-95
TORINO,home,0,0,34,1,0,GENOA,1994-95
GENOA,away,0,0,34,0,1,TORINO,1994-95
PADOVA,home,0,1,34,2,1,INTER,1994-95
INTER,away,1,0,34,1,2,PADOVA,1994-95
CAGLIARI,home,0,0,34,3,1,JUVENTUS,1994-95
JUVENTUS,away,0,0,34,1,3,CAGLIARI,1994-95
BRESCIA,home,0,0,34,1,0,LAZIO,1994-95
LAZIO,away,0,0,34,0,1,BRESCIA,1994-95
PARMA,home,0,1,34,1,0,NAPOLI,1994-95
NAPOLI,away,1,0,34,0,1,PARMA,1994-95
FOGGIA,home,0,0,34,1,1,REGGIANA,1994-95
REGGIANA,away,0,0,34,1,1,FOGGIA,1994-95
