Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
JUVENTUS,home,1,0,27,0,1,FIORENTINA,1995-96
FIORENTINA,away,0,1,27,1,0,JUVENTUS,1995-96
PARMA,home,0,0,27,3,0,MILAN,1995-96
MILAN,away,0,0,27,0,3,PARMA,1995-96
PIACENZA,home,1,0,27,2,1,ROMA,1995-96
ROMA,away,0,1,27,1,2,PIACENZA,1995-96
ATALANTA,home,0,0,27,2,3,SAMPDORIA,1995-96
SAMPDORIA,away,0,0,27,3,2,ATALANTA,1995-96
CAGLIARI,home,0,0,27,1,1,TORINO,1995-96
TORINO,away,0,0,27,1,1,CAGLIARI,1995-96
INTER,home,1,1,27,1,2,UDINESE,1995-96
UDINESE,away,1,1,27,2,1,INTER,1995-96
NAPOLI,home,1,1,27,3,0,VICENZA,1995-96
VICENZA,away,1,1,27,0,3,NAPOLI,1995-96
PARMA,home,0,0,28,1,0,JUVENTUS,1995-96
JUVENTUS,away,0,0,28,0,1,PARMA,1995-96
TORINO,home,0,0,28,1,0,ATALANTA,1995-96
ATALANTA,away,0,0,28,0,1,TORINO,1995-96
ROMA,home,1,1,28,1,2,BARI,1995-96
BARI,away,1,1,28,2,1,ROMA,1995-96
FIORENTINA,home,1,0,28,1,2,INTER,1995-96
INTER,away,0,1,28,2,1,FIORENTINA,1995-96
VICENZA,home,0,0,28,3,0,LAZIO,1995-96
LAZIO,away,0,0,28,0,3,VICENZA,1995-96
CAGLIARI,home,0,0,28,0,0,NAPOLI,1995-96
NAPOLI,away,0,0,28,0,0,CAGLIARI,1995-96
CREMONESE,home,1,0,28,1,2,PADOVA,1995-96
PADOVA,away,0,1,28,2,1,CREMONESE,1995-96
MILAN,home,0,0,28,0,2,PIACENZA,1995-96
PIACENZA,away,0,0,28,2,0,MILAN,1995-96
SAMPDORIA,home,0,0,28,2,4,UDINESE,1995-96
UDINESE,away,0,0,28,4,2,SAMPDORIA,1995-96
PIACENZA,home,0,0,29,0,0,CAGLIARI,1995-96
CAGLIARI,away,0,0,29,0,0,PIACENZA,1995-96
INTER,home,1,1,29,2,4,CREMONESE,1995-96
CREMONESE,away,1,1,29,4,2,INTER,1995-96
PADOVA,home,0,0,29,6,4,FIORENTINA,1995-96
FIORENTINA,away,0,0,29,4,6,PADOVA,1995-96
LAZIO,home,0,0,29,0,0,MILAN,1995-96
MILAN,away,0,0,29,0,0,LAZIO,1995-96
NAPOLI,home,2,0,29,1,0,PARMA,1995-96
PARMA,away,0,2,29,0,1,NAPOLI,1995-96
UDINESE,home,0,0,29,2,1,ROMA,1995-96
ROMA,away,0,0,29,1,2,UDINESE,1995-96
BARI,home,0,0,29,2,0,SAMPDORIA,1995-96
SAMPDORIA,away,0,0,29,0,2,BARI,1995-96
JUVENTUS,home,1,0,29,1,2,TORINO,1995-96
TORINO,away,0,1,29,2,1,JUVENTUS,1995-96
ATALANTA,home,0,1,29,1,0,VICENZA,1995-96
VICENZA,away,1,0,29,0,1,ATALANTA,1995-96
SAMPDORIA,home,0,0,30,0,3,JUVENTUS,1995-96
JUVENTUS,away,0,0,30,3,0,SAMPDORIA,1995-96
CAGLIARI,home,0,0,30,3,0,ATALANTA,1995-96
ATALANTA,away,0,0,30,0,3,CAGLIARI,1995-96
CREMONESE,home,1,1,30,2,1,BARI,1995-96
BARI,away,1,1,30,1,2,CREMONESE,1995-96
PADOVA,home,0,0,30,8,2,INTER,1995-96
INTER,away,0,0,30,2,8,PADOVA,1995-96
PARMA,home,0,0,30,2,1,LAZIO,1995-96
LAZIO,away,0,0,30,1,2,PARMA,1995-96
MILAN,home,0,0,30,0,1,NAPOLI,1995-96
NAPOLI,away,0,0,30,1,0,MILAN,1995-96
TORINO,home,0,0,30,1,0,PIACENZA,1995-96
PIACENZA,away,0,0,30,0,1,TORINO,1995-96
FIORENTINA,home,0,0,30,1,0,UDINESE,1995-96
UDINESE,away,0,0,30,0,1,FIORENTINA,1995-96
ROMA,home,1,2,30,2,1,VICENZA,1995-96
VICENZA,away,2,1,30,1,2,ROMA,1995-96
VICENZA,home,0,0,31,2,0,CAGLIARI,1995-96
CAGLIARI,away,0,0,31,0,2,VICENZA,1995-96
PIACENZA,home,0,0,31,0,0,CREMONESE,1995-96
CREMONESE,away,0,0,31,0,0,PIACENZA,1995-96
ATALANTA,home,0,0,31,1,0,FIORENTINA,1995-96
FIORENTINA,away,0,0,31,0,1,ATALANTA,1995-96
JUVENTUS,home,0,0,31,1,2,INTER,1995-96
INTER,away,0,0,31,2,1,JUVENTUS,1995-96
UDINESE,home,0,0,31,2,3,PADOVA,1995-96
PADOVA,away,0,0,31,3,2,UDINESE,1995-96
BARI,home,0,0,31,3,1,PARMA,1995-96
PARMA,away,0,0,31,1,3,BARI,1995-96
NAPOLI,home,0,1,31,4,1,ROMA,1995-96
ROMA,away,1,0,31,1,4,NAPOLI,1995-96
LAZIO,home,0,0,31,3,3,SAMPDORIA,1995-96
SAMPDORIA,away,0,0,31,3,3,LAZIO,1995-96
MILAN,home,0,0,31,1,1,TORINO,1995-96
TORINO,away,0,0,31,1,1,MILAN,1995-96
LAZIO,home,,,32,1,3,ATALANTA,1995-96
ATALANTA,away,,,32,3,1,LAZIO,1995-96
UDINESE,home,,,32,4,2,BARI,1995-96
BARI,away,,,32,2,4,UDINESE,1995-96
INTER,home,,,32,0,0,CAGLIARI,1995-96
CAGLIARI,away,,,32,0,0,INTER,1995-96
FIORENTINA,home,,,32,3,1,MILAN,1995-96
MILAN,away,,,32,1,3,FIORENTINA,1995-96
SAMPDORIA,home,,,32,1,0,NAPOLI,1995-96
NAPOLI,away,,,32,0,1,SAMPDORIA,1995-96
PADOVA,home,,,32,4,0,PIACENZA,1995-96
PIACENZA,away,,,32,0,4,PADOVA,1995-96
JUVENTUS,home,,,32,2,2,ROMA,1995-96
ROMA,away,,,32,2,2,JUVENTUS,1995-96
CREMONESE,home,,,32,1,0,TORINO,1995-96
TORINO,away,,,32,0,1,CREMONESE,1995-96
PARMA,home,,,32,0,1,VICENZA,1995-96
VICENZA,away,,,32,1,0,PARMA,1995-96
VICENZA,home,1,0,33,1,1,CREMONESE,1995-96
CREMONESE,away,0,1,33,1,1,VICENZA,1995-96
ROMA,home,0,0,33,1,4,FIORENTINA,1995-96
FIORENTINA,away,0,0,33,4,1,ROMA,1995-96
BARI,home,0,0,33,3,0,INTER,1995-96
INTER,away,0,0,33,0,3,BARI,1995-96
ATALANTA,home,0,0,33,1,0,JUVENTUS,1995-96
JUVENTUS,away,0,0,33,0,1,ATALANTA,1995-96
NAPOLI,home,0,0,33,1,0,LAZIO,1995-96
LAZIO,away,0,0,33,0,1,NAPOLI,1995-96
CAGLIARI,home,0,0,33,2,1,PADOVA,1995-96
PADOVA,away,0,0,33,1,2,CAGLIARI,1995-96
TORINO,home,0,0,33,1,0,PARMA,1995-96
PARMA,away,0,0,33,0,1,TORINO,1995-96
MILAN,home,0,0,33,3,0,SAMPDORIA,1995-96
SAMPDORIA,away,0,0,33,0,3,MILAN,1995-96
PIACENZA,home,0,0,33,0,0,UDINESE,1995-96
UDINESE,away,0,0,33,0,0,PIACENZA,1995-96
PADOVA,home,0,0,34,3,0,ATALANTA,1995-96
ATALANTA,away,0,0,34,0,3,PADOVA,1995-96
JUVENTUS,home,0,0,34,2,2,BARI,1995-96
BARI,away,0,0,34,2,2,JUVENTUS,1995-96
PARMA,home,0,0,34,2,0,CAGLIARI,1995-96
CAGLIARI,away,0,0,34,0,2,PARMA,1995-96
CREMONESE,home,0,0,34,7,1,MILAN,1995-96
MILAN,away,0,0,34,1,7,CREMONESE,1995-96
UDINESE,home,0,0,34,2,1,NAPOLI,1995-96
NAPOLI,away,0,0,34,1,2,UDINESE,1995-96
FIORENTINA,home,0,0,34,0,1,PIACENZA,1995-96
PIACENZA,away,0,0,34,1,0,FIORENTINA,1995-96
INTER,home,1,1,34,1,0,ROMA,1995-96
ROMA,away,1,1,34,0,1,INTER,1995-96
LAZIO,home,0,0,34,0,2,TORINO,1995-96
TORINO,away,0,0,34,2,0,LAZIO,1995-96
SAMPDORIA,home,0,0,34,2,2,VICENZA,1995-96
VICENZA,away,0,0,34,2,2,SAMPDORIA,1995-96
