Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Occasioni da gol,Occasioni da gol avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri fuori da punizione,Tiri fuori da punizione avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario,Tiri in porta da punizione,Tiri in porta da punizione avversario
3,1,0,0,2,8,2,7,9,3,INTER,home,0,0,2,9,6,10,0,0,0,0,18,15,0,1,12,0,2,16,8,0,0,,,17,11,7,10,4,3,0,0,PALERMO,2008-09,5,7,3,3,,,2,4,0,0,,
1,3,0,0,8,2,7,2,3,9,PALERMO,away,0,0,9,2,10,6,0,0,0,0,15,18,1,0,12,2,0,8,16,0,0,,,11,17,10,7,3,4,0,0,INTER,2008-09,7,5,3,3,,,4,2,0,0,,
2,3,1,1,0,0,0,0,0,0,NAPOLI,home,0,0,4,3,0,0,0,1,0,0,13,15,1,2,12,3,1,0,0,0,0,,,10,8,13,10,2,4,0,1,ATALANTA,2008-09,11,4,5,1,,,6,3,0,0,,
3,2,1,1,0,0,0,0,0,0,ATALANTA,away,0,0,3,4,0,0,1,0,0,0,15,13,2,1,12,1,3,0,0,0,0,,,8,10,10,13,4,2,1,0,NAPOLI,2008-09,4,11,1,5,,,3,6,0,0,,
2,5,4,4,0,0,0,0,0,0,FIORENTINA,home,0,0,5,5,0,0,0,0,0,0,11,14,3,4,12,1,0,0,0,0,0,,,20,12,9,10,5,2,1,0,CAGLIARI,2008-09,5,14,2,8,,,3,6,0,0,,
5,2,4,4,0,0,0,0,0,0,CAGLIARI,away,0,0,5,5,0,0,0,0,0,0,14,11,4,3,12,0,1,0,0,0,0,,,12,20,10,9,2,5,0,1,FIORENTINA,2008-09,14,5,8,2,,,6,3,0,0,,
0,2,3,1,0,0,0,0,0,0,TORINO,home,0,0,7,8,0,0,0,0,0,0,18,17,2,1,12,3,2,0,0,0,0,,,18,16,12,9,1,6,0,1,CATANIA,2008-09,17,9,8,6,,,9,3,0,0,,
2,0,1,3,0,0,0,0,0,0,CATANIA,away,0,0,8,7,0,0,0,0,0,0,17,18,1,2,12,2,3,0,0,0,0,,,16,18,9,12,6,1,1,0,TORINO,2008-09,9,17,6,8,,,3,9,0,0,,
2,2,0,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,7,3,0,0,0,0,0,0,14,17,5,0,12,1,0,0,0,0,0,,,17,9,20,16,2,6,1,0,MILAN,2008-09,12,4,5,2,,,7,2,0,0,,
2,2,0,0,0,0,0,0,0,0,MILAN,away,0,0,3,7,0,0,0,0,0,0,17,14,0,5,12,0,1,0,0,0,0,,,9,17,16,20,6,2,0,1,CHIEVOVERONA,2008-09,4,12,2,5,,,2,7,0,0,,
1,3,0,0,0,0,0,0,0,0,BOLOGNA,home,0,0,12,4,0,0,0,0,0,0,11,10,1,5,12,1,1,0,0,0,0,,,13,13,7,6,1,7,1,1,SIENA,2008-09,9,6,1,4,,,8,2,0,0,,
3,1,0,0,0,0,0,0,0,0,SIENA,away,0,0,4,12,0,0,0,0,0,0,10,11,5,1,12,1,1,0,0,0,0,,,13,13,6,7,7,1,1,1,BOLOGNA,2008-09,6,9,4,1,,,2,8,0,0,,
3,3,2,1,0,0,0,0,0,0,LECCE,home,0,0,2,5,0,0,0,0,0,0,27,23,3,2,12,3,2,0,0,0,0,,,14,7,7,6,4,5,0,0,SAMPDORIA,2008-09,14,12,6,6,,,8,6,0,0,,
3,3,1,2,0,0,0,0,0,0,SAMPDORIA,away,0,0,5,2,0,0,0,0,0,0,23,27,2,3,12,2,3,0,0,0,0,,,7,14,6,7,5,4,0,0,LECCE,2008-09,12,14,6,6,,,6,8,0,0,,
3,4,0,1,0,0,0,0,0,0,REGGINA,home,0,0,3,6,0,0,0,0,0,0,23,23,5,1,12,0,1,0,0,0,0,,,20,11,12,14,5,2,0,0,UDINESE,2008-09,10,8,8,3,,,2,5,0,0,,
4,3,1,0,0,0,0,0,0,0,UDINESE,away,0,0,6,3,0,0,0,0,0,0,23,23,1,5,12,1,0,0,0,0,0,,,11,20,14,12,2,5,0,0,REGGINA,2008-09,8,10,3,8,,,5,2,0,0,,
1,2,2,2,1,1,4,4,10,10,LAZIO,home,6,1,9,4,7,9,1,1,0,0,20,13,1,1,12,1,0,9,5,0,0,,,26,24,18,15,2,2,0,0,ROMA,2008-09,3,6,0,4,,,3,2,0,0,,
2,1,2,2,1,1,4,4,10,10,ROMA,away,1,6,4,9,9,7,1,1,0,0,13,20,1,1,12,0,1,5,9,0,0,,,24,26,15,18,2,2,0,0,LAZIO,2008-09,6,3,4,0,,,2,3,0,0,,
2,3,2,0,0,0,0,0,0,0,UDINESE,home,0,0,3,9,0,0,,,1,0,13,15,4,2,13,4,2,0,0,0,0,0,0,4,8,7,1,8,7,1,1,FIORENTINA,2008-09,19,16,8,6,,,11,10,0,0,,
3,2,0,2,0,0,0,0,0,0,FIORENTINA,away,0,0,9,3,0,0,,,0,1,15,13,2,4,13,2,4,0,0,0,0,0,0,8,4,1,7,7,8,1,1,UDINESE,2008-09,16,19,6,8,,,10,11,0,0,,
3,2,2,0,3,6,6,2,12,4,JUVENTUS,home,5,2,8,5,12,14,,,0,0,15,11,10,3,13,1,0,23,11,0,0,0,0,14,20,13,8,1,4,0,0,INTER,2008-09,9,1,4,0,,,5,1,0,0,,
2,3,0,2,6,3,2,6,4,12,INTER,away,2,5,5,8,14,12,,,0,0,11,15,3,10,13,0,1,11,23,0,0,0,0,20,14,8,13,4,1,0,0,JUVENTUS,2008-09,1,9,0,4,,,1,5,0,0,,
2,2,3,3,0,0,0,0,0,0,PALERMO,home,0,0,3,3,0,0,,,0,0,14,15,3,5,13,1,1,0,0,0,0,1,0,14,13,14,10,8,2,0,0,BOLOGNA,2008-09,10,14,6,5,,,4,9,0,0,,
2,2,3,3,0,0,0,0,0,0,BOLOGNA,away,0,0,3,3,0,0,,,0,0,15,14,5,3,13,1,1,0,0,0,0,0,1,13,14,10,14,2,8,0,0,PALERMO,2008-09,14,10,5,6,,,9,4,0,0,,
4,0,0,0,0,0,0,0,0,0,SIENA,home,0,0,5,6,0,0,,,0,0,16,15,5,5,13,0,2,0,0,0,0,0,0,5,6,7,6,7,7,0,2,CHIEVOVERONA,2008-09,11,15,3,6,,,8,9,0,0,,
0,4,0,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,6,5,0,0,,,0,0,15,16,5,5,13,2,0,0,0,0,0,0,0,6,5,6,7,7,7,2,0,SIENA,2008-09,15,11,6,3,,,9,8,0,0,,
1,3,0,1,0,0,0,0,0,0,GENOA,home,0,0,10,2,0,0,,,0,0,26,24,2,3,13,1,1,0,0,0,0,0,0,12,16,15,12,2,6,0,1,LAZIO,2008-09,11,4,4,1,,,7,3,0,0,,
3,1,1,0,0,0,0,0,0,0,LAZIO,away,0,0,2,10,0,0,,,0,0,24,26,3,2,13,1,1,0,0,0,0,0,0,16,12,12,15,6,2,1,0,GENOA,2008-09,4,11,1,4,,,3,7,0,0,,
1,1,0,6,0,0,0,0,0,0,ROMA,home,0,0,1,4,0,0,,,0,0,15,11,3,3,13,0,3,0,0,0,0,0,2,15,16,10,13,4,2,0,0,LECCE,2008-09,7,13,5,4,,,2,9,0,0,,
1,1,6,0,0,0,0,0,0,0,LECCE,away,0,0,4,1,0,0,,,0,0,11,15,3,3,13,3,0,0,0,0,0,2,0,16,15,13,10,2,4,0,0,ROMA,2008-09,13,7,4,5,,,9,2,0,0,,
3,4,2,1,0,0,0,0,0,0,CAGLIARI,home,0,0,5,2,0,0,,,0,0,15,14,5,4,13,2,2,0,0,0,0,0,0,13,4,7,5,2,5,0,0,NAPOLI,2008-09,9,8,2,4,,,7,4,0,0,,
4,3,1,2,0,0,0,0,0,0,NAPOLI,away,0,0,2,5,0,0,,,0,0,14,15,4,5,13,2,2,0,0,0,0,0,0,4,13,5,7,5,2,0,0,CAGLIARI,2008-09,8,9,4,2,,,4,7,0,0,,
2,1,3,1,0,0,0,0,0,0,ATALANTA,home,0,0,2,6,0,0,,,0,0,13,19,1,1,13,3,1,0,0,0,0,0,2,12,9,8,10,0,3,0,0,REGGINA,2008-09,9,11,3,8,,,6,3,0,0,,
1,2,1,3,0,0,0,0,0,0,REGGINA,away,0,0,6,2,0,0,,,0,0,19,13,1,1,13,1,3,0,0,0,0,2,0,9,12,10,8,3,0,0,0,ATALANTA,2008-09,11,9,8,3,,,3,6,0,0,,
2,2,5,0,0,0,0,0,0,0,CATANIA,home,0,0,5,7,0,0,,,0,0,21,19,2,0,13,3,0,0,0,0,0,1,0,16,15,11,10,8,7,0,0,SAMPDORIA,2008-09,19,14,8,8,,,11,6,0,0,,
2,2,0,5,0,0,0,0,0,0,SAMPDORIA,away,0,0,7,5,0,0,,,0,0,19,21,0,2,13,0,3,0,0,0,0,0,1,15,16,10,11,7,8,0,0,CATANIA,2008-09,14,19,8,8,,,6,11,0,0,,
2,5,2,1,3,4,13,13,8,8,MILAN,home,6,4,4,5,15,14,,,0,0,14,14,1,5,13,2,2,16,8,0,0,0,0,12,13,14,24,2,3,1,0,TORINO,2008-09,5,3,1,0,,,4,3,0,0,,
5,2,1,2,4,3,13,13,8,8,TORINO,away,4,6,5,4,14,15,,,0,0,14,14,5,1,13,2,2,8,16,0,0,0,0,13,12,24,14,3,2,0,1,MILAN,2008-09,3,5,0,1,,,3,4,0,0,,
2,3,0,1,0,0,0,0,0,0,LECCE,home,0,0,11,1,0,0,,,0,0,21,21,5,1,14,1,1,0,0,0,0,1,0,12,10,8,8,3,3,0,0,CATANIA,2008-09,14,8,9,4,,,5,4,0,0,,
3,2,1,0,0,0,0,0,0,0,CATANIA,away,0,0,1,11,0,0,,,0,0,21,21,1,5,14,1,1,0,0,0,0,0,1,10,12,8,8,3,3,0,0,LECCE,2008-09,8,14,4,9,,,4,5,0,0,,
1,3,2,0,1,3,4,3,14,2,REGGINA,home,2,1,8,3,12,5,,,0,0,13,19,2,3,14,4,0,12,9,0,0,0,1,16,28,12,8,0,2,1,0,JUVENTUS,2008-09,7,2,2,1,,,5,1,0,0,,
3,1,0,2,3,1,3,4,2,14,JUVENTUS,away,1,2,3,8,5,12,,,0,0,19,13,3,2,14,0,4,9,12,0,0,1,0,28,16,8,12,2,0,0,1,REGGINA,2008-09,2,7,1,2,,,1,5,0,0,,
1,2,5,3,0,0,0,0,0,0,LAZIO,home,0,0,2,6,0,0,,,0,0,19,23,2,7,14,2,0,0,0,0,0,0,0,15,18,11,10,5,3,0,0,ATALANTA,2008-09,8,8,4,3,,,4,5,0,0,,
2,1,3,5,0,0,0,0,0,0,ATALANTA,away,0,0,6,2,0,0,,,0,0,23,19,7,2,14,0,2,0,0,0,0,0,0,18,15,10,11,3,5,0,0,LAZIO,2008-09,8,8,3,4,,,5,4,0,0,,
2,2,2,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,4,4,0,0,,,0,0,22,18,3,1,14,1,0,0,0,0,0,0,0,15,18,5,8,4,1,0,0,CAGLIARI,2008-09,6,8,4,4,,,2,4,0,0,,
2,2,3,2,0,0,0,0,0,0,CAGLIARI,away,0,0,4,4,0,0,,,0,0,18,22,1,3,14,0,1,0,0,0,0,0,0,18,15,8,5,1,4,0,0,SAMPDORIA,2008-09,8,6,4,4,,,4,2,0,0,,
1,1,1,3,0,0,0,0,0,0,BOLOGNA,home,0,0,6,8,0,0,,,0,0,16,16,6,1,14,1,1,0,0,0,0,0,1,9,7,3,7,3,4,0,0,GENOA,2008-09,9,6,5,3,,,4,3,0,0,,
1,1,3,1,0,0,0,0,0,0,GENOA,away,0,0,8,6,0,0,,,0,0,16,16,1,6,14,1,1,0,0,0,0,1,0,7,9,7,3,4,3,0,0,BOLOGNA,2008-09,6,9,3,5,,,3,4,0,0,,
1,3,2,1,0,0,0,0,0,0,NAPOLI,home,0,0,7,3,0,0,,,0,0,17,14,1,2,14,2,1,0,0,0,0,0,0,8,10,8,5,2,2,0,0,INTER,2008-09,9,5,5,2,,,4,3,0,0,,
3,1,1,2,0,0,0,0,0,0,INTER,away,0,0,3,7,0,0,,,0,0,14,17,2,1,14,1,2,0,0,0,0,0,0,10,8,5,8,2,2,0,0,NAPOLI,2008-09,5,9,2,5,,,3,4,0,0,,
1,1,3,0,0,0,0,0,0,0,TORINO,home,0,0,7,5,0,0,,,0,0,9,13,1,0,14,1,0,0,0,0,0,0,0,4,4,3,6,0,3,0,0,SIENA,2008-09,10,9,6,9,,,4,0,0,0,,
1,1,0,3,0,0,0,0,0,0,SIENA,away,0,0,5,7,0,0,,,0,0,13,9,0,1,14,0,1,0,0,0,0,0,0,4,4,6,3,3,0,0,0,TORINO,2008-09,9,10,9,6,,,0,4,0,0,,
2,2,3,3,0,0,0,0,0,0,FIORENTINA,home,0,0,5,4,0,0,,,0,0,18,16,5,2,14,1,0,0,0,0,0,2,0,19,18,14,12,5,5,0,0,ROMA,2008-09,15,12,7,7,,,8,5,0,0,,
2,2,3,3,0,0,0,0,0,0,ROMA,away,0,0,4,5,0,0,,,0,0,16,18,2,5,14,0,1,0,0,0,0,0,2,18,19,12,14,5,5,0,0,FIORENTINA,2008-09,12,15,7,7,,,5,8,0,0,,
2,5,1,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,6,7,0,0,,,1,0,19,21,5,4,14,0,1,0,0,0,0,0,0,15,14,16,12,4,4,0,0,UDINESE,2008-09,11,7,7,3,,,4,4,0,0,,
5,2,0,1,0,0,0,0,0,0,UDINESE,away,0,0,7,6,0,0,,,0,1,21,19,4,5,14,1,0,0,0,0,0,0,0,14,15,12,16,4,4,0,0,CHIEVOVERONA,2008-09,7,11,3,7,,,4,4,0,0,,
4,1,1,0,4,3,3,4,15,9,MILAN,home,6,2,9,4,18,16,,,0,0,14,16,4,3,14,3,1,17,25,0,0,0,0,16,21,15,11,2,3,0,2,PALERMO,2008-09,7,3,2,1,,,5,2,0,0,,
1,4,0,1,3,4,4,3,9,15,PALERMO,away,2,6,4,9,16,18,,,0,0,16,14,3,4,14,1,3,25,17,0,0,0,0,21,16,11,15,3,2,2,0,MILAN,2008-09,3,7,1,2,,,2,5,0,0,,
3,2,0,0,0,0,0,0,0,0,ROMA,home,0,0,4,10,0,0,0,1,0,0,12,16,2,1,15,0,1,0,0,,,0,0,0,1,3,2,8,0,0,0,CHIEVOVERONA,2008-09,3,15,3,6,,,0,9,0,0,,
2,3,0,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,10,4,0,0,1,0,0,0,16,12,1,2,15,1,0,0,0,,,0,0,1,0,2,3,0,8,0,0,ROMA,2008-09,15,3,6,3,,,9,0,0,0,,
3,3,0,1,1,5,6,1,10,8,INTER,home,0,1,7,5,8,12,0,0,0,0,20,14,2,3,15,0,3,13,9,,,0,0,24,17,6,10,0,2,0,0,LAZIO,2008-09,3,6,1,4,,,2,2,0,0,,
3,3,1,0,5,1,1,6,8,10,LAZIO,away,1,0,5,7,12,8,0,0,0,0,14,20,3,2,15,3,0,9,13,,,0,0,17,24,10,6,2,0,0,0,INTER,2008-09,6,3,4,1,,,2,2,0,0,,
0,0,3,2,0,0,0,0,0,0,UDINESE,home,0,0,3,9,0,0,0,0,0,0,17,21,4,6,15,3,0,0,0,,,0,0,11,14,14,11,6,3,0,0,ATALANTA,2008-09,12,9,6,3,,,6,6,0,0,,
0,0,2,3,0,0,0,0,0,0,ATALANTA,away,0,0,9,3,0,0,0,0,0,0,21,17,6,4,15,0,3,0,0,,,0,0,14,11,11,14,3,6,0,0,UDINESE,2008-09,9,12,3,6,,,6,6,0,0,,
2,1,3,3,0,0,0,0,0,0,PALERMO,home,0,0,2,8,0,0,0,0,0,0,16,9,4,3,15,1,0,0,0,,,0,1,17,19,6,7,5,2,0,0,CAGLIARI,2008-09,5,9,2,3,,,3,6,0,0,,
1,2,3,3,0,0,0,0,0,0,CAGLIARI,away,0,0,8,2,0,0,0,0,0,0,9,16,3,4,15,0,1,0,0,,,1,0,19,17,7,6,2,5,0,0,PALERMO,2008-09,9,5,3,2,,,6,3,0,0,,
4,2,0,2,0,0,0,0,0,0,JUVENTUS,home,0,0,2,6,0,0,0,0,0,0,15,22,6,3,15,1,2,0,0,,,0,0,17,22,10,10,1,3,0,0,LECCE,2008-09,7,9,3,6,,,4,3,0,0,,
2,4,2,0,0,0,0,0,0,0,LECCE,away,0,0,6,2,0,0,0,0,0,0,22,15,3,6,15,2,1,0,0,,,0,0,22,17,10,10,3,1,0,0,JUVENTUS,2008-09,9,7,6,3,,,3,4,0,0,,
3,3,4,0,0,0,0,0,0,0,CATANIA,home,0,0,10,4,0,0,0,0,0,0,17,13,1,3,15,1,0,0,0,,,0,1,7,9,9,8,1,8,0,0,MILAN,2008-09,20,5,11,3,,,9,2,0,0,,
3,3,0,4,0,0,0,0,0,0,MILAN,away,0,0,4,10,0,0,0,0,0,0,13,17,3,1,15,0,1,0,0,,,1,0,9,7,8,9,8,1,0,0,CATANIA,2008-09,5,20,3,11,,,2,9,0,0,,
4,2,2,1,0,0,0,0,0,0,SIENA,home,0,0,9,5,0,0,0,0,0,0,24,11,2,1,15,2,0,0,0,,,1,0,7,6,8,5,2,2,0,0,NAPOLI,2008-09,9,5,4,3,,,5,2,0,0,,
2,4,1,2,0,0,0,0,0,0,NAPOLI,away,0,0,5,9,0,0,0,0,0,0,11,24,1,2,15,0,2,0,0,,,0,1,6,7,5,8,2,2,0,0,SIENA,2008-09,5,9,3,4,,,2,5,0,0,,
2,2,2,2,0,0,0,0,0,0,BOLOGNA,home,0,0,6,1,0,0,0,0,0,0,27,18,1,2,15,2,2,0,0,,,0,1,23,24,21,16,3,8,0,0,REGGINA,2008-09,14,7,4,1,,,10,6,0,0,,
2,2,2,2,0,0,0,0,0,0,REGGINA,away,0,0,1,6,0,0,0,0,0,0,18,27,2,1,15,2,2,0,0,,,1,0,24,23,16,21,8,3,0,0,BOLOGNA,2008-09,7,14,1,4,,,6,10,0,0,,
2,2,1,4,0,0,0,0,0,0,FIORENTINA,home,0,0,4,4,0,0,0,0,0,0,24,19,3,8,15,1,4,0,0,,,0,0,16,13,9,7,3,4,1,0,TORINO,2008-09,10,10,5,3,,,5,7,0,0,,
2,2,4,1,0,0,0,0,0,0,TORINO,away,0,0,4,4,0,0,0,0,0,0,19,24,8,3,15,4,1,0,0,,,0,0,13,16,7,9,4,3,0,1,FIORENTINA,2008-09,10,10,3,5,,,7,5,0,0,,
6,5,0,0,3,1,5,4,4,3,GENOA,home,1,1,5,1,12,8,0,0,0,0,31,26,3,1,15,0,1,6,7,,,0,0,20,21,10,12,0,0,0,0,SAMPDORIA,2008-09,1,2,1,1,,,0,1,0,0,,
5,6,0,0,1,3,4,5,3,4,SAMPDORIA,away,1,1,1,5,8,12,0,0,0,0,26,31,1,3,15,1,0,7,6,,,0,0,21,20,12,10,0,0,0,0,GENOA,2008-09,2,1,1,1,,,1,0,0,0,,
1,4,6,6,0,0,0,0,0,0,TORINO,home,0,0,2,10,0,0,0,0,0,1,22,19,5,2,16,5,2,0,0,0,0,0,0,11,6,6,9,7,4,2,0,BOLOGNA,2008-09,10,12,1,3,0,0,9,9,0,0,0,0
4,1,6,6,0,0,0,0,0,0,BOLOGNA,away,0,0,10,2,0,0,0,0,1,0,19,22,2,5,16,2,5,0,0,0,0,0,0,6,11,9,6,4,7,0,2,TORINO,2008-09,12,10,3,1,0,0,9,9,0,0,0,0
2,5,3,0,7,5,6,3,9,3,LECCE,home,4,3,9,7,16,5,0,0,0,0,12,16,5,4,16,3,0,11,8,0,0,0,0,21,28,21,13,2,1,1,0,NAPOLI,2008-09,5,2,2,0,0,0,3,2,0,0,0,0
5,2,0,3,5,7,3,6,3,9,NAPOLI,away,3,4,7,9,5,16,0,0,0,0,16,12,4,5,16,0,3,8,11,0,0,0,0,28,21,13,21,1,2,0,1,LECCE,2008-09,2,5,0,2,0,0,2,3,0,0,0,0
2,3,2,1,0,0,0,0,0,0,CATANIA,home,0,0,7,0,0,0,0,0,0,0,15,11,0,8,16,2,0,0,0,0,0,1,0,3,1,1,5,4,6,0,0,FIORENTINA,2008-09,19,7,10,3,0,0,9,4,0,0,0,0
3,2,1,2,0,0,0,0,0,0,FIORENTINA,away,0,0,0,7,0,0,0,0,0,0,11,15,8,0,16,0,2,0,0,0,0,0,1,1,3,5,1,6,4,0,0,CATANIA,2008-09,7,19,3,10,0,0,4,9,0,0,0,0
1,2,2,0,0,0,0,0,0,0,ATALANTA,home,0,0,6,1,0,0,0,1,1,1,19,11,12,0,16,1,1,0,0,0,0,1,0,19,13,12,8,1,5,0,0,GENOA,2008-09,11,5,4,3,0,0,7,2,0,0,0,0
2,1,0,2,0,0,0,0,0,0,GENOA,away,0,0,1,6,0,0,1,0,1,1,11,19,0,12,16,1,1,0,0,0,0,0,1,13,19,8,12,5,1,0,0,ATALANTA,2008-09,5,11,3,4,0,0,2,7,0,0,0,0
3,2,1,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,8,4,0,0,0,1,0,0,13,10,5,8,16,4,2,0,0,0,0,0,0,5,9,3,3,4,3,0,0,INTER,2008-09,12,7,5,1,0,0,7,6,0,0,0,0
2,3,0,1,0,0,0,0,0,0,INTER,away,0,0,4,8,0,0,1,0,0,0,10,13,8,5,16,2,4,0,0,0,0,0,0,9,5,3,3,3,4,0,0,CHIEVOVERONA,2008-09,7,12,1,5,0,0,6,7,0,0,0,0
2,2,6,2,0,0,0,0,0,0,SIENA,home,0,0,5,3,0,0,0,0,0,0,16,19,3,1,16,2,0,0,0,0,0,0,0,15,16,16,15,5,9,0,0,PALERMO,2008-09,18,11,7,6,0,0,11,5,0,0,0,0
2,2,2,6,0,0,0,0,0,0,PALERMO,away,0,0,3,5,0,0,0,0,0,0,19,16,1,3,16,0,2,0,0,0,0,0,0,16,15,15,16,9,5,0,0,SIENA,2008-09,11,18,6,7,0,0,5,11,0,0,0,0
3,2,3,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,3,6,0,0,0,0,0,0,20,23,0,5,16,0,2,0,0,0,0,1,0,9,10,7,8,8,5,0,1,REGGINA,2008-09,10,18,4,8,0,0,6,10,0,0,0,0
2,3,3,3,0,0,0,0,0,0,REGGINA,away,0,0,6,3,0,0,0,0,0,0,23,20,5,0,16,2,0,0,0,0,0,0,1,10,9,8,7,5,8,1,0,SAMPDORIA,2008-09,18,10,8,4,0,0,10,6,0,0,0,0
2,3,1,2,0,0,0,0,0,0,CAGLIARI,home,0,0,10,3,0,0,0,0,0,0,13,11,5,1,16,3,2,0,0,0,0,2,0,18,14,11,15,3,4,0,0,ROMA,2008-09,16,9,7,4,0,0,9,5,0,0,0,0
3,2,2,1,0,0,0,0,0,0,ROMA,away,0,0,3,10,0,0,0,0,0,0,11,13,1,5,16,2,3,0,0,0,0,0,2,14,18,15,11,4,3,0,0,CAGLIARI,2008-09,9,16,4,7,0,0,5,9,0,0,0,0
2,4,2,0,0,0,0,0,0,0,LAZIO,home,0,0,3,6,0,0,0,0,0,0,17,11,7,3,16,3,3,0,0,0,0,0,0,15,11,19,17,6,4,0,0,UDINESE,2008-09,9,16,2,7,0,0,7,9,0,0,0,0
4,2,0,2,0,0,0,0,0,0,UDINESE,away,0,0,6,3,0,0,0,0,0,0,11,17,3,7,16,3,3,0,0,0,0,0,0,11,15,17,19,4,6,0,0,LAZIO,2008-09,16,9,7,2,0,0,9,7,0,0,0,0
2,2,4,2,9,8,10,8,12,4,MILAN,home,3,1,10,3,18,7,0,1,0,0,14,14,0,3,16,4,2,7,9,0,0,1,0,12,20,22,17,1,0,1,0,JUVENTUS,2008-09,8,3,4,1,1,0,4,2,0,0,0,1
2,2,2,4,8,9,8,10,4,12,JUVENTUS,away,1,3,3,10,7,18,1,0,0,0,14,14,3,0,16,2,4,9,7,0,0,0,1,20,12,17,22,0,1,0,1,MILAN,2008-09,3,8,1,4,0,1,2,4,0,0,1,0
3,2,4,1,0,0,0,0,0,0,PALERMO,home,0,0,3,4,0,0,0,1,0,0,20,9,6,1,17,1,0,0,0,0,0,0,0,25,28,22,17,2,1,0,0,LAZIO,2008-09,6,7,4,5,,,2,2,0,0,,
2,3,1,4,0,0,0,0,0,0,LAZIO,away,0,0,4,3,0,0,1,0,0,0,9,20,1,6,17,0,1,0,0,0,0,0,0,28,25,17,22,1,2,0,0,PALERMO,2008-09,7,6,5,4,,,2,2,0,0,,
4,3,1,0,1,3,6,3,5,8,INTER,home,0,1,6,3,12,4,0,0,0,0,10,8,3,4,17,1,2,4,9,0,0,0,0,19,17,13,9,0,1,0,0,SIENA,2008-09,4,2,2,0,,,2,2,0,0,,
3,4,0,1,3,1,3,6,8,5,SIENA,away,1,0,3,6,4,12,0,0,0,0,8,10,4,3,17,2,1,9,4,0,0,0,0,17,19,9,13,1,0,0,0,INTER,2008-09,2,4,0,2,,,2,2,0,0,,
4,3,1,0,0,0,0,0,0,0,JUVENTUS,home,0,0,6,7,0,0,0,0,0,0,23,23,8,5,17,1,3,0,0,0,0,0,0,12,7,12,7,1,3,0,0,ATALANTA,2008-09,6,8,2,4,,,4,4,0,0,,
3,4,0,1,0,0,0,0,0,0,ATALANTA,away,0,0,7,6,0,0,0,0,0,0,23,23,5,8,17,3,1,0,0,0,0,0,0,7,12,7,12,3,1,0,0,JUVENTUS,2008-09,8,6,4,2,,,4,4,0,0,,
2,3,2,2,0,0,0,0,0,0,REGGINA,home,0,0,8,5,0,0,1,0,0,0,24,17,0,6,17,1,1,0,0,0,0,0,1,18,12,12,5,1,1,0,1,CAGLIARI,2008-09,8,9,6,6,,,2,3,0,0,,
3,2,2,2,0,0,0,0,0,0,CAGLIARI,away,0,0,5,8,0,0,0,1,0,0,17,24,6,0,17,1,1,0,0,0,0,1,0,12,18,5,12,1,1,1,0,REGGINA,2008-09,9,8,6,6,,,3,2,0,0,,
5,5,4,0,0,0,0,0,0,0,ROMA,home,0,0,6,4,0,0,0,0,0,0,19,18,3,1,17,3,2,0,0,0,0,0,0,16,24,13,13,2,1,0,0,CATANIA,2008-09,12,9,8,5,,,4,4,0,0,,
5,5,0,4,0,0,0,0,0,0,CATANIA,away,0,0,4,6,0,0,0,0,0,0,18,19,1,3,17,2,3,0,0,0,0,0,0,24,16,13,13,1,2,0,0,ROMA,2008-09,9,12,5,8,,,4,4,0,0,,
6,2,0,1,0,0,0,0,0,0,GENOA,home,0,0,6,4,0,0,0,0,0,0,15,13,5,3,17,0,1,0,0,0,0,2,0,12,7,8,5,2,1,0,0,CHIEVOVERONA,2008-09,5,7,2,4,,,3,3,0,0,,
2,6,1,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,4,6,0,0,0,0,0,0,13,15,3,5,17,1,0,0,0,0,0,0,2,7,12,5,8,1,2,0,0,GENOA,2008-09,7,5,4,2,,,3,3,0,0,,
4,3,3,2,0,0,0,0,0,0,BOLOGNA,home,0,0,7,4,0,0,0,0,0,0,19,18,4,4,17,0,0,0,0,0,0,1,0,19,30,20,11,2,7,0,0,LECCE,2008-09,16,6,8,4,,,8,2,0,0,,
